mc	mn	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
25	25	3/4	3/4	4/4	3	1		ii%43		C	vi		ii%43	ii	%	43					%7	0	1	-4, 0, 2, -1		2	-4
26	26	0	0	4/4	3	1		V|HC}		C	vi		V	V					HC	}	M	0	1	1, 5, 2		1	1
26	26	3/8	3/8	4/4	3	1		i6{		C	vi		i6	i		6				{	m	0	1	-3, 1, 0		0	-3
26	26	1/2	1/2	4/4	3	1		IV		C	vi		IV	IV							M	0	1	-1, 3, 0		-1	-1
26	26	5/8	5/8	4/4	3	1		V7		C	vi		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
26	26	3/4	3/4	4/4	3	1		iv6		C	vi		iv6	iv		6					m	0	1	-4, 0, -1		-1	-4
26	26	7/8	7/8	4/4	3	1		iv7		C	vi		iv7	iv		7					mm7	0	1	-1, -4, 0, -3		-1	-1
27	27	0	0	4/4	3	1		V7(4)		C	vi		V7(4)	V		7	4				Mm7	0	1	1, 0, 2, -1		1	1
27	27	1/4	1/4	4/4	3	1		V		C	vi		V	V							M	0	1	1, 5, 2		1	1
27	27	1/2	1/2	4/4	3	1		i|PAC}{		C	vi		i	i					PAC	}{	m	0	1	0, -3, 1		0	0
27	27	3/4	3/4	4/4	3	1		I.vi		C	I		vi	vi							m	0	0	3, 0, 4		3	3
28	28	0	0	4/4	3	1		V/V		C	I		V/V	V				V			M	0	0	2, 6, 3		2	2
28	28	1/4	1/4	4/4	3	1		V7/V		C	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
28	28	1/2	1/2	4/4	3	1		V		C	I		V	V							M	0	0	1, 5, 2		1	1
28	28	3/4	3/4	4/4	3	1		V7		C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
29	29	0	0	4/4	3	1		I		C	I		I	I							M	0	0	0, 4, 1		0	0
29	29	1/2	1/2	4/4	3	1		IV		C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
29	29	3/4	3/4	4/4	3	1		ii65		C	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
30	30	0	0	4/4	3	1		V		C	I		V	V							M	0	0	1, 5, 2		1	1
30	30	1/4	1/4	4/4	3	1		V7		C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
30	30	1/2	1/2	4/4	3	1		I|IAC}		C	I		I	I					IAC	}	M	0	0	0, 4, 1		0	0
30	30	3/4	3/4	4/4	3	1		IV.I6{		C	IV		I6	I		6				{	M	0	0	4, 1, 0		0	4
31	31	0	0	4/4	3	1		IV		C	IV		IV	IV							M	0	0	-1, 3, 0		-1	-1
31	31	1/4	1/4	4/4	3	1		V6/V		C	IV		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
31	31	1/2	1/2	4/4	3	1		V		C	IV		V	V							M	0	0	1, 5, 2		1	1
31	31	3/4	3/4	4/4	3	1		I6		C	IV		I6	I		6					M	0	0	4, 1, 0		0	4
32	32	0	0	4/4	3	1		ii65		C	IV		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
32	32	1/4	1/4	4/4	3	1		V		C	IV		V	V							M	0	0	1, 5, 2		1	1
32	32	1/2	1/2	4/4	3	1		I|PAC}		C	IV		I	I					PAC	}	M	0	0	0, 4, 1		0	0
32	32	3/4	3/4	4/4	3	1		IV6{		C	IV		IV6	IV		6				{	M	0	0	3, 0, -1		-1	3
33	33	0	0	4/4	3	1		V(64)		C	IV		V(64)	V			64				M	0	0	1, 0, 4		1	1
33	33	1/4	1/4	4/4	3	1		V7(4)		C	IV		V7(4)	V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
33	33	3/8	3/8	4/4	3	1		V7		C	IV		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
33	33	1/2	1/2	4/4	3	1		I|IAC}		C	IV		I	I					IAC	}	M	0	0	0, 4, 1		0	0
33	33	3/4	3/4	4/4	3	1		V2{		C	IV		V2	V		2				{	Mm7	0	0	-1, 1, 5, 2		1	-1
34	34	0	0	4/4	3	1		I6		C	IV		I6	I		6					M	0	0	4, 1, 0		0	4
34	34	1/4	1/4	4/4	3	1		IV6	vi	C	IV		IV6	IV		6					M	0	0	3, 0, -1		-1	3
34	34	1/2	1/2	4/4	3	1		V(64)		C	IV		V(64)	V			64				M	0	0	1, 0, 4		1	1
34	34	3/4	3/4	4/4	3	1		V7(4)		C	IV		V7(4)	V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
34	34	7/8	7/8	4/4	3	1		V7		C	IV		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
35	35	0	0	4/4	3	1		I|PAC}		C	IV		I	I					PAC	}	M	0	0	0, 4, 1		0	0
35	35	1/4	1/4	4/4	3	1		{		C	IV									{		0	0				
35	35	1/2	1/2	4/4	3	1		V6		C	IV		V6	V		6					M	0	0	5, 2, 1		1	5
35	35	3/4	3/4	4/4	3	1		I6		C	IV		I6	I		6					M	0	0	4, 1, 0		0	4
36	36	0	0	4/4	3	1		V(64)/V		C	IV		V(64)/V	V			64	V			M	0	0	2, 1, 5		2	2
36	36	1/4	1/4	4/4	3	1		V7(4)/V		C	IV		V7(4)/V	V		7	4	V			Mm7	0	0	2, 1, 3, 0		2	2
36	36	3/8	3/8	4/4	3	1		V7/V		C	IV		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
36	36	1/2	1/2	4/4	3	1		V		C	IV		V	V							M	0	0	1, 5, 2		1	1
37	37	0	0	4/4	3	1		I|IAC}		C	IV		I	I					IAC	}	M	0	0	0, 4, 1		0	0
37	37	1/4	1/4	4/4	3	1		{		C	IV									{		0	0				
37	37	5/16	5/16	4/4	3	1		ii7		C	IV		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
37	37	1/2	1/2	4/4	3	1		V(4)		C	IV		V(4)	V			4				M	0	0	1, 0, 2		1	1
37	37	5/8	5/8	4/4	3	1		I6		C	IV		I6	I		6					M	0	0	4, 1, 0		0	4
37	37	3/4	3/4	4/4	3	1		ii65		C	IV		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
37	37	7/8	7/8	4/4	3	1		viio6		C	IV		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
38	38	0	0	4/4	3	1		I6		C	IV		I6	I		6					M	0	0	4, 1, 0		0	4
38	38	1/8	1/8	4/4	3	1		I		C	IV		I	I							M	0	0	0, 4, 1		0	0
38	38	1/4	1/4	4/4	3	1		vi6		C	IV		vi6	vi		6					m	0	0	0, 4, 3		3	0
38	38	1/2	1/2	4/4	3	1		V6(2)		C	IV		V6(2)	V		6	2				M	0	0	5, 2, 3		1	5
38	38	3/4	3/4	4/4	3	1		V6		C	IV		V6	V		6					M	0	0	5, 2, 1		1	5
39	39	0	0	4/4	3	1		IV6(2)		C	IV		IV6(2)	IV		6	2				M	0	0	3, 0, 1		-1	3
39	39	1/4	1/4	4/4	3	1		IV6		C	IV		IV6	IV		6					M	0	0	3, 0, -1		-1	3
39	39	1/2	1/2	4/4	3	1		V7		C	IV		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
39	39	3/4	3/4	4/4	3	1		V(64)		C	IV		V(64)	V			64				M	0	0	1, 0, 4		1	1
40	40	0	0	4/4	3	1		V(4)		C	IV		V(4)	V			4				M	0	0	1, 0, 2		1	1
40	40	1/4	1/4	4/4	3	1		V		C	IV		V	V							M	0	0	1, 5, 2		1	1
40	40	1/2	1/2	4/4	3	1		I|PAC}		C	IV		I	I					PAC	}	M	0	0	0, 4, 1		0	0
