mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2
13	13	48	48	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	260								
13	13	49	49	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	261								
13	13	50	50	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	262								
13	13	51	51	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	263								
13	13	48	48	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	264								
13	13	50	50	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	265								
13	13	48	48	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	266								
13	13	97/2	97/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	267								
13	13	49	49	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	268								
13	13	99/2	99/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	269								
13	13	50	50	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	270								
13	13	101/2	101/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	271								
13	13	51	51	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	272								
13	13	103/2	103/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	273								
13	13	48	48	0.0	0	0	FiguredBass	4/4	4	1	0									1/8	6	5
13	13	48	48	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	274								
13	13	97/2	97/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	275								
13	13	49	49	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	276								
13	13	99/2	99/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	277								
13	13	50	50	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	278								
13	13	101/2	101/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	279								
13	13	51	51	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	280								
13	13	103/2	103/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	281								
14	14	52	52	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	282								
14	14	53	53	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	283								
14	14	55	55	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	284								
14	14	52	52	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	285								
14	14	54	54	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	286								
14	14	52	52	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	287								
14	14	105/2	105/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	288								
14	14	53	53	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	289								
14	14	107/2	107/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	290								
14	14	54	54	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	291								
14	14	109/2	109/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	292								
14	14	55	55	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	293								
14	14	111/2	111/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	294								
14	14	52	52	0.0	0	0	FiguredBass	4/4	4	1	0									1/4	9	
14	14	52	52	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	295								
14	14	105/2	105/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	296								
14	14	53	53	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/4	6	
14	14	53	53	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	297								
14	14	107/2	107/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	298								
14	14	54	54	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/4	5	4
14	14	54	54	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	299								
14	14	109/2	109/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	300								
14	14	55	55	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/4	6	
14	14	55	55	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	301								
14	14	111/2	111/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	302								
15	15	56	56	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	303								
15	15	57	57	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	304								
15	15	59	59	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	305								
15	15	56	56	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	306								
15	15	58	58	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	307								
15	15	119/2	119/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	308								
15	15	56	56	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	309								
15	15	113/2	113/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	310								
15	15	57	57	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	311								
15	15	115/2	115/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	312								
15	15	58	58	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	313								
15	15	117/2	117/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	314								
15	15	59	59	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	315								
15	15	119/2	119/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	316								
15	15	56	56	0.0	0	0	FiguredBass	4/4	4	1	0									1/4	9	
15	15	56	56	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	317								
15	15	113/2	113/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	318								
15	15	57	57	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/4	5	
15	15	57	57	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	319								
15	15	115/2	115/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	320								
15	15	58	58	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/4	9	
15	15	58	58	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	321								
15	15	117/2	117/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	322								
15	15	59	59	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/4	6	
15	15	59	59	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	323								
15	15	119/2	119/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	324								
16	16	60	60	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	325								
16	16	121/2	121/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	326								
16	16	61	61	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	327								
16	16	63	63	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	328								
16	16	60	60	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	329								
16	16	61	61	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	330								
16	16	62	62	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	331								
16	16	60	60	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	332								
16	16	121/2	121/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	333								
16	16	61	61	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	334								
16	16	123/2	123/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	335								
16	16	62	62	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	336								
16	16	125/2	125/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	337								
16	16	63	63	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	338								
16	16	127/2	127/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	339								
16	16	60	60	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	340								
16	16	121/2	121/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	341								
16	16	61	61	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/8	5	
16	16	61	61	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	342								
16	16	123/2	123/2	0.0	3/8	3/8	FiguredBass	4/4	4	1	0									1/8	6	
16	16	123/2	123/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	343								
16	16	62	62	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/8	6	5
16	16	62	62	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	344								
16	16	125/2	125/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	345								
16	16	63	63	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	346								
16	16	127/2	127/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	347								
17	17	64	64	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	348								
17	17	64	64	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	349								
17	17	64	64	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	350								
17	17	64	64	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	351								
18	18	68	68	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	352								
18	18	70	70	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	353								
18	18	69	69	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	354								
18	18	71	71	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	355								
18	18	68	68	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	356								
18	18	137/2	137/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	357								
18	18	69	69	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	358								
18	18	139/2	139/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	359								
18	18	70	70	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	360								
18	18	141/2	141/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	361								
18	18	71	71	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	362								
18	18	143/2	143/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	363								
18	18	68	68	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	364								
18	18	137/2	137/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	365								
18	18	69	69	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	366								
18	18	139/2	139/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	367								
18	18	70	70	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/8	6	
18	18	70	70	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	368								
18	18	141/2	141/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	369								
18	18	71	71	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	370								
18	18	143/2	143/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	371								
19	19	72	72	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	372								
19	19	74	74	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	373								
19	19	72	72	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	374								
19	19	73	73	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	375								
19	19	75	75	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	376								
19	19	72	72	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	377								
19	19	145/2	145/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	378								
19	19	73	73	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	379								
19	19	147/2	147/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	380								
19	19	74	74	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	381								
19	19	149/2	149/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	382								
19	19	75	75	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	383								
19	19	151/2	151/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	384								
19	19	72	72	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	385								
19	19	145/2	145/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	386								
19	19	73	73	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/8	6	
19	19	73	73	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	387								
19	19	147/2	147/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	388								
19	19	74	74	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	389								
19	19	149/2	149/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	390								
19	19	75	75	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/8	6	
19	19	75	75	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	391								
19	19	151/2	151/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	392								
20	20	76	76	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	393								
20	20	155/2	155/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	394								
20	20	78	78	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	395								
20	20	79	79	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	396								
20	20	159/2	159/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	397								
20	20	76	76	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	398								
20	20	77	77	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	399								
20	20	78	78	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	400								
20	20	157/2	157/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	401								
20	20	79	79	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	402								
20	20	76	76	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	403								
20	20	153/2	153/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	404								
20	20	77	77	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	405								
20	20	155/2	155/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	406								
20	20	78	78	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	407								
20	20	157/2	157/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	408								
20	20	79	79	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	409								
20	20	159/2	159/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	410								
20	20	76	76	0.0	0	0	FiguredBass	4/4	4	1	0									1/8	7	#
20	20	76	76	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	411								
20	20	153/2	153/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	412								
20	20	77	77	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/8	5	
20	20	77	77	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	413								
20	20	155/2	155/2	0.0	3/8	3/8	FiguredBass	4/4	4	1	0									1/8	6	
20	20	155/2	155/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	414								
20	20	78	78	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/8	h6	
20	20	78	78	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	415								
20	20	157/2	157/2	0.0	5/8	5/8	FiguredBass	4/4	4	1	0									1/8	#	
20	20	157/2	157/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	416								
20	20	79	79	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/8	5	
20	20	79	79	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	417								
20	20	159/2	159/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0									1/8	6\	5
20	20	159/2	159/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	418								
21	21	80	80	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	419								
21	21	81	81	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	420								
21	21	82	82	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	421								
21	21	165/2	165/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	422								
21	21	83	83	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	423								
21	21	80	80	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	424								
21	21	81	81	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	425								
21	21	82	82	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	426								
21	21	167/2	167/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	427								
21	21	80	80	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	428								
21	21	161/2	161/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	429								
21	21	81	81	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	430								
21	21	163/2	163/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	431								
21	21	82	82	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	432								
21	21	165/2	165/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	433								
21	21	83	83	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	434								
21	21	167/2	167/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	435								
21	21	80	80	0.0	0	0	FiguredBass	4/4	4	1	0									1/8	6	4
21	21	80	80	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	436								
21	21	161/2	161/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	437								
21	21	81	81	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/8	5	#
21	21	81	81	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	438								
21	21	163/2	163/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	439								
21	21	82	82	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	440								
21	21	165/2	165/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	441								
21	21	83	83	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	442								
21	21	167/2	167/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0									1/8	4	2
21	21	167/2	167/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	443								
22	22	84	84	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	444								
22	22	85	85	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	445								
22	22	86	86	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	446								
22	22	84	84	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	447								
22	22	171/2	171/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	448								
22	22	86	86	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	449								
22	22	87	87	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	450								
22	22	84	84	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	451								
22	22	169/2	169/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	452								
22	22	85	85	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	453								
22	22	171/2	171/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	454								
22	22	86	86	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	455								
22	22	173/2	173/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	456								
22	22	87	87	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	457								
22	22	175/2	175/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	458								
22	22	84	84	0.0	0	0	FiguredBass	4/4	4	1	0									1/8	6	5
22	22	84	84	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	459								
22	22	169/2	169/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	460								
22	22	85	85	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/8	h	
22	22	85	85	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	461								
22	22	171/2	171/2	0.0	3/8	3/8	FiguredBass	4/4	4	1	0									1/8	6	
22	22	171/2	171/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	462								
22	22	86	86	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/8	6	5
22	22	86	86	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	463								
22	22	173/2	173/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	464								
22	22	87	87	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/8	#	
22	22	87	87	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	465								
22	22	175/2	175/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	466								
23	23	88	88	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	467								
23	23	89	89	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	468								
23	23	91	91	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	469								
23	23	88	88	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	470								
23	23	90	90	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	471								
23	23	88	88	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	472								
23	23	177/2	177/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	473								
23	23	89	89	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	474								
23	23	179/2	179/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	475								
23	23	90	90	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	476								
23	23	181/2	181/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	477								
23	23	91	91	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	478								
23	23	183/2	183/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	479								
23	23	88	88	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	480								
23	23	177/2	177/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	481								
23	23	89	89	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	482								
23	23	179/2	179/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	483								
23	23	90	90	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/8	6	5
23	23	90	90	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	484								
23	23	181/2	181/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	485								
23	23	91	91	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	486								
23	23	183/2	183/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	487								
24	24	92	92	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	488								
24	24	93	93	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	489								
24	24	187/2	187/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	490								
24	24	94	94	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	491								
24	24	189/2	189/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	492								
24	24	95	95	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	493								
24	24	92	92	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	494								
24	24	94	94	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	495								
24	24	92	92	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	496								
24	24	185/2	185/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	497								
24	24	93	93	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	498								
24	24	187/2	187/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	499								
24	24	94	94	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	500								
24	24	189/2	189/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	501								
24	24	95	95	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	502								
24	24	191/2	191/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	503								
24	24	92	92	0.0	0	0	FiguredBass	4/4	4	1	0									1/8	7	
24	24	92	92	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	504								
24	24	185/2	185/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	505								
24	24	93	93	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/8	6	4
24	24	93	93	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	506								
24	24	187/2	187/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	507								
24	24	94	94	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	508								
24	24	189/2	189/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	509								
24	24	95	95	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/8	6	
24	24	95	95	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	510								
24	24	191/2	191/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	511								
25	25	96	96	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	512								
25	25	97	97	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	513								
25	25	99	99	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	514								
25	25	96	96	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	515								
25	25	98	98	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	516								
25	25	96	96	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	517								
25	25	193/2	193/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	518								
25	25	97	97	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	519								
25	25	195/2	195/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	520								
25	25	98	98	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	521								
25	25	197/2	197/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	522								
25	25	99	99	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	523								
25	25	199/2	199/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	524								
25	25	96	96	0.0	0	0	FiguredBass	4/4	4	1	0									1/8	5	
25	25	96	96	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	525								
25	25	193/2	193/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	526								
25	25	97	97	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/8	6	
25	25	97	97	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	527								
