mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3
21	21	82	82	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	474									
21	21	165/2	165/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	475									
21	21	83	83	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	476									
21	21	167/2	167/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	477									
21	21	80	80	0.0	0	0	FiguredBass	4/4	4	1	0									1/8	7	h	
21	21	80	80	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	478									
21	21	161/2	161/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	479									
21	21	81	81	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/8	5	4	
21	21	81	81	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	480									
21	21	163/2	163/2	0.0	3/8	3/8	FiguredBass	4/4	4	1	0									1/8	h		
21	21	163/2	163/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	481									
21	21	82	82	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	482									
21	21	165/2	165/2	0.0	5/8	5/8	FiguredBass	4/4	4	1	0									1/8	b		
21	21	165/2	165/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	483									
21	21	83	83	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/8	6		
21	21	83	83	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	484									
21	21	167/2	167/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	485									
22	22	84	84	4.0	0	0	Chord	4/4	1	1	1	1	1	486									
22	22	84	84	4.0	0	0	Chord	4/4	2	1	1	1	1	487									
22	22	84	84	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	488									
22	22	169/2	169/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	489									
22	22	85	85	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	490									
22	22	171/2	171/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	491									
22	22	86	86	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	492									
22	22	173/2	173/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	493									
22	22	87	87	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	494									
22	22	175/2	175/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	495									
22	22	84	84	0.0	0	0	FiguredBass	4/4	4	1	0									1/8	b		
22	22	84	84	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	496									
22	22	169/2	169/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	497									
22	22	85	85	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/8	6		
22	22	85	85	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	498									
22	22	171/2	171/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	499									
22	22	86	86	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/8	b		
22	22	86	86	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	500									
22	22	173/2	173/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	501									
22	22	87	87	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	502									
22	22	175/2	175/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	503									
23	23	88	88	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	504									
23	23	89	89	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	505									
23	23	90	90	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	506									
23	23	88	88	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	507									
23	23	89	89	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	508									
23	23	91	91	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	509									
23	23	88	88	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	510									
23	23	89	89	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	511									
23	23	90	90	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	512									
23	23	88	88	0.0	0	0	FiguredBass	4/4	4	1	0									1/4	6\		
23	23	88	88	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	513									
23	23	89	89	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	514									
23	23	90	90	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/4	5	4	
23	23	90	90	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	515									
23	23	91	91	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/4	h		
24	24	92	92	4.0	0	0	Chord	4/4	1	1	1	1	1	516									
24	24	92	92	4.0	0	0	Chord	4/4	2	1	1	1	1	517									
24	24	92	92	4.0	0	0	Chord	4/4	3	1	1	1	1	518									
24	24	92	92	4.0	0	0	Chord	4/4	4	1	1	1	1	519									
