mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
14	14	109/2	109/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	253										
14	14	55	55	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	254										
14	14	111/2	111/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	255										
15	15	56	56	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	256										
15	15	113/2	113/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	257										
15	15	57	57	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	258										
15	15	56	56	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	259										
15	15	115/2	115/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	260										
15	15	58	58	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	261										
15	15	117/2	117/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	262										
15	15	59	59	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	263										
15	15	119/2	119/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	264										
15	15	56	56	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	265										
15	15	113/2	113/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	266										
15	15	57	57	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	267										
15	15	115/2	115/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	268										
15	15	58	58	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	269										
15	15	59	59	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	270										
15	15	56	56	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	271										
15	15	113/2	113/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	272										
15	15	57	57	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	273										
15	15	115/2	115/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	274										
15	15	58	58	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/4	6	5		
15	15	58	58	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	275										
15	15	59	59	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	276										
16	16	121/2	121/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	277										
16	16	61	61	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	278										
16	16	123/2	123/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	279										
16	16	62	62	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	280										
16	16	127/2	127/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	281										7
16	16	255/4	255/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	282										
16	16	60	60	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	283										
16	16	121/2	121/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	284										
16	16	61	61	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	285										
16	16	62	62	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	286										
16	16	125/2	125/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	287										
16	16	63	63	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	288										
16	16	60	60	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	289										
16	16	123/2	123/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	290										
16	16	62	62	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	291										
16	16	127/2	127/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	292										
16	16	60	60	0.0	0	0	FiguredBass	4/4	4	1	0									1/8	5			
16	16	60	60	1.5	0	0	Chord	4/4	4	1	3/8	1/4	3/2	293										
16	16	121/2	121/2	0.0	1/8	1/8	FiguredBass	4/4	4	1	0									1/4	6			
16	16	123/2	123/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	294										
16	16	62	62	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/8	7			
16	16	62	62	1.5	1/2	1/2	Chord	4/4	4	1	3/8	1/4	3/2	295										
16	16	125/2	125/2	0.0	5/8	5/8	FiguredBass	4/4	4	1	0									1/4	6			
16	16	127/2	127/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0									1/8	6			
16	16	127/2	127/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	296										
17	17	64	64	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	297										
17	17	66	66	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	298										
17	17	133/2	133/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	299										
17	17	67	67	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	300										
17	17	64	64	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	301										
17	17	65	65	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	302										
17	17	133/2	133/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	303										
17	17	67	67	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	304										
17	17	135/2	135/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	305										
17	17	64	64	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	306										
17	17	129/2	129/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	307										
17	17	65	65	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	308										
17	17	131/2	131/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	309										
17	17	66	66	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	310										
17	17	135/2	135/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	311										
17	17	64	64	0.0	0	0	FiguredBass	4/4	4	1	0									1/8	6			
17	17	64	64	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	312										
17	17	129/2	129/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	313										
17	17	65	65	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/8	6	5		
17	17	65	65	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	314										
17	17	131/2	131/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	315										
17	17	66	66	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/8	5			
17	17	66	66	1.5	1/2	1/2	Chord	4/4	4	1	3/8	1/4	3/2	316										
17	17	133/2	133/2	0.0	5/8	5/8	FiguredBass	4/4	4	1	0									1/4	6			
17	17	135/2	135/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	317										
18	18	68	68	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	318										
18	18	137/2	137/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	319										
18	18	69	69	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	320										
18	18	70	70	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	321										
18	18	141/2	141/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	322										
18	18	71	71	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	323										
18	18	68	68	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	324										
18	18	139/2	139/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	325										8
18	18	279/4	279/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	326										
18	18	70	70	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	327										
18	18	143/2	143/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	328										
18	18	68	68	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	329										
18	18	69	69	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	330										
18	18	70	70	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	331										
18	18	143/2	143/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	332										
18	18	68	68	0.0	0	0	FiguredBass	4/4	4	1	0									1/4	6b	5		
18	18	68	68	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	333										
18	18	69	69	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/4	5b			
18	18	69	69	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	334										
18	18	70	70	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/4	9			
18	18	70	70	1.5	1/2	1/2	Chord	4/4	4	1	3/8	1/4	3/2	335										
18	18	71	71	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/8	8			
18	18	143/2	143/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0									1/8	6			
18	18	143/2	143/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	336										
19	19	72	72	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	337										
19	19	73	73	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	338										
19	19	74	74	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	339										
19	19	149/2	149/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	340										
19	19	75	75	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	341										
19	19	72	72	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	342										
19	19	147/2	147/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	343										9
19	19	295/4	295/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	344										
19	19	74	74	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	345										
19	19	151/2	151/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	346										
19	19	72	72	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	347										
19	19	145/2	145/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	348										
19	19	73	73	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	349										
19	19	147/2	147/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	350										
19	19	74	74	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	351										
19	19	149/2	149/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	352										
19	19	151/2	151/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	353										
19	19	72	72	0.0	0	0	FiguredBass	4/4	4	1	0									1/8	6\			
19	19	72	72	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	354										
19	19	145/2	145/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	355										
19	19	73	73	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/8	6	b		
19	19	73	73	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	356										
19	19	147/2	147/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	357										
19	19	74	74	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/8	6			
19	19	74	74	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	358										
19	19	149/2	149/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	359										
19	19	151/2	151/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	360										
20	20	76	76	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	361										
20	20	153/2	153/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	362										10
20	20	307/4	307/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	363										
20	20	77	77	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	364										
20	20	78	78	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	365										
20	20	157/2	157/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	366										11
20	20	315/4	315/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	367										
20	20	79	79	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	368										
20	20	76	76	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	369										
20	20	155/2	155/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	370										12
20	20	311/4	311/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	371										
20	20	78	78	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	372										
20	20	159/2	159/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	373										13
20	20	319/4	319/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	374										
20	20	76	76	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	375										
20	20	155/2	155/2	0.25	3/8	3/8	Chord	4/4	3	1	1/16	1/16	1	376										
20	20	311/4	311/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16	1/16	1	377										
20	20	78	78	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	378										
20	20	159/2	159/2	0.25	7/8	7/8	Chord	4/4	3	1	1/16	1/16	1	379										
20	20	319/4	319/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16	1/16	1	380										
20	20	76	76	0.0	0	0	FiguredBass	4/4	4	1	0									1/8	7	b		
20	20	76	76	1.5	0	0	Chord	4/4	4	1	3/8	1/4	3/2	381										
20	20	153/2	153/2	0.0	1/8	1/8	FiguredBass	4/4	4	1	0									1/4	6			
20	20	155/2	155/2	0.25	3/8	3/8	Chord	4/4	4	1	1/16	1/16	1	382										
20	20	311/4	311/4	0.25	7/16	7/16	Chord	4/4	4	1	1/16	1/16	1	383										
20	20	78	78	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/8	7			
20	20	78	78	1.5	1/2	1/2	Chord	4/4	4	1	3/8	1/4	3/2	384										
20	20	157/2	157/2	0.0	5/8	5/8	FiguredBass	4/4	4	1	0									1/4	6			
20	20	159/2	159/2	0.25	7/8	7/8	Chord	4/4	4	1	1/16	1/16	1	385										
20	20	319/4	319/4	0.25	15/16	15/16	Chord	4/4	4	1	1/16	1/16	1	386										
21	21	80	80	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	387										
21	21	81	81	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	388										
21	21	82	82	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	389										
21	21	165/2	165/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	390										
21	21	83	83	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	391										
21	21	167/2	167/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	392										
21	21	80	80	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	393										
21	21	163/2	163/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	394										14
21	21	327/4	327/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	395										
21	21	82	82	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	396										
21	21	165/2	165/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	397										
21	21	83	83	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	398										
21	21	80	80	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	399										
21	21	163/2	163/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	400										
21	21	82	82	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	401										
21	21	165/2	165/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	402										
21	21	83	83	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	403										
21	21	167/2	167/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	404										
21	21	80	80	0.0	0	0	FiguredBass	4/4	4	1	0									1/8	7			
21	21	80	80	1.5	0	0	Chord	4/4	4	1	3/8	1/4	3/2	405										
21	21	161/2	161/2	0.0	1/8	1/8	FiguredBass	4/4	4	1	0									1/4	6\			
21	21	163/2	163/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	406										
21	21	82	82	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/8	5			
21	21	82	82	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	407										
21	21	165/2	165/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	408										
21	21	83	83	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/8	6b			
21	21	83	83	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	409										
21	21	167/2	167/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	410										
22	22	84	84	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	411										
22	22	171/2	171/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	412										15
22	22	343/4	343/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	413										
22	22	86	86	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	414										
22	22	175/2	175/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	415										16
22	22	351/4	351/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	416										
22	22	84	84	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	417										
22	22	169/2	169/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	418										17
22	22	339/4	339/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	419										
22	22	85	85	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	420										
22	22	86	86	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	421										
22	22	173/2	173/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	422										18
22	22	347/4	347/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	423										
22	22	87	87	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	424										
22	22	175/2	175/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	425										
22	22	84	84	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	426										
22	22	171/2	171/2	0.25	3/8	3/8	Chord	4/4	3	1	1/16	1/16	1	427										
22	22	343/4	343/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16	1/16	1	428										
22	22	86	86	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	429										
22	22	175/2	175/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	430										
22	22	84	84	0.0	0	0	FiguredBass	4/4	4	1	0									1/8	b7			
22	22	84	84	1.5	0	0	Chord	4/4	4	1	3/8	1/4	3/2	431										
22	22	169/2	169/2	0.0	1/8	1/8	FiguredBass	4/4	4	1	0									1/4	6			
22	22	171/2	171/2	0.25	3/8	3/8	Chord	4/4	4	1	1/16	1/16	1	432										
22	22	343/4	343/4	0.25	7/16	7/16	Chord	4/4	4	1	1/16	1/16	1	433										
22	22	86	86	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/8	7			
22	22	86	86	1.5	1/2	1/2	Chord	4/4	4	1	3/8	1/4	3/2	434										
22	22	173/2	173/2	0.0	5/8	5/8	FiguredBass	4/4	4	1	0									1/4	6			
22	22	175/2	175/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	435										
23	23	88	88	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	436										
23	23	177/2	177/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	437										
23	23	89	89	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	438										
23	23	91	91	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	439										
23	23	88	88	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	440										
23	23	179/2	179/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	441										
23	23	90	90	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	442										
23	23	181/2	181/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	443										
23	23	91	91	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	444										
23	23	183/2	183/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	445										
23	23	88	88	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	446										
23	23	179/2	179/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	447										
23	23	90	90	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	448										
23	23	183/2	183/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	449										
23	23	88	88	0.0	0	0	FiguredBass	4/4	4	1	0									1/4	#			
23	23	88	88	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	450										
23	23	179/2	179/2	0.0	3/8	3/8	FiguredBass	4/4	4	1	0									1/8	6			
23	23	179/2	179/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	451										
23	23	90	90	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/8	7			
23	23	90	90	1.5	1/2	1/2	Chord	4/4	4	1	3/8	1/4	3/2	452										
23	23	181/2	181/2	0.0	5/8	5/8	FiguredBass	4/4	4	1	0									1/4	8			
23	23	183/2	183/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0									1/8	6			
23	23	183/2	183/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	453										
24	24	92	92	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	454										
24	24	93	93	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	455										
24	24	94	94	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	456										
24	24	92	92	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	457										
24	24	185/2	185/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	458										
24	24	93	93	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	459										
24	24	95	95	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	460										
24	24	92	92	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	461										
24	24	93	93	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	462										
24	24	94	94	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	463										
24	24	95	95	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	464										
24	24	92	92	0.0	0	0	FiguredBass	4/4	4	1	0									1/4	7	#		
24	24	92	92	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	465										
24	24	93	93	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/4	5			
24	24	93	93	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	466										
24	24	94	94	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/4	6	5		
24	24	94	94	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	467										
24	24	95	95	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/4	#			
24	24	95	95	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	468										
25	25	96	96	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	469										
25	25	193/2	193/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	470										
25	25	97	97	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	471										
25	25	195/2	195/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	472										
25	25	98	98	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	473										
25	25	199/2	199/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	474										19
25	25	399/4	399/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	475										
25	25	96	96	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	476										
25	25	193/2	193/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	477										
25	25	97	97	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	478										
25	25	98	98	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	479										
25	25	197/2	197/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	480										
25	25	99	99	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	481										
25	25	96	96	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	482										
25	25	195/2	195/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	483										
25	25	98	98	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	484										
25	25	99	99	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	485										
25	25	96	96	0.0	0	0	FiguredBass	4/4	4	1	0									1/4	5			
25	25	96	96	1.5	0	0	Chord	4/4	4	1	3/8	1/4	3/2	486										
25	25	97	97	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/8	6b			
25	25	195/2	195/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	487										
25	25	98	98	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/4	6	5b		
25	25	98	98	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	488										
25	25	99	99	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	489										
26	26	100	100	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	490										
26	26	203/2	203/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	491										
26	26	407/4	407/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	492										
26	26	102	102	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	493										
26	26	100	100	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	494										
26	26	201/2	201/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	495										
26	26	101	101	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	496										
26	26	103	103	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	497										
26	26	100	100	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	498										
26	26	203/2	203/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	499										
26	26	102	102	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	500										
26	26	103	103	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	501										
26	26	100	100	0.0	0	0	FiguredBass	4/4	4	1	0									1/8	9	b		
26	26	100	100	1.5	0	0	Chord	4/4	4	1	3/8	1/4	3/2	502										
26	26	201/2	201/2	0.0	1/8	1/8	FiguredBass	4/4	4	1	0									1/4	8			
26	26	203/2	203/2	0.0	3/8	3/8	FiguredBass	4/4	4	1	0									1/8	6			
26	26	203/2	203/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	503										
26	26	102	102	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/4	6	5	b	
26	26	102	102	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	504										
26	26	103	103	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/4	h			
26	26	103	103	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	505										
