mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
11	11	60	60	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	89					
11	11	62	62	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	90					
11	11	64	64	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	91					
11	11	60	60	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	4	2		
11	11	60	60	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	92					
11	11	62	62	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				1/2	6			
11	11	62	62	2.0	1/2	1/2	Chord	3/2	4	1	1/2	1/2	1	93					
11	11	64	64	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	94					
12	12	66	66	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	95					
12	12	68	68	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	96					
12	12	70	70	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	97					
12	12	66	66	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	98					
12	12	68	68	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	99					
12	12	70	70	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	100					
12	12	66	66	4.0	0	0	Chord	3/2	3	1	1	1	1	101					
12	12	70	70	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	102					
12	12	66	66	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	7			
12	12	66	66	4.0	0	0	Chord	3/2	4	1	1	1	1	103					
12	12	68	68	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				1/2	6			
12	12	70	70	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	104					
13	13	72	72	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	105					
13	13	74	74	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	106					
13	13	76	76	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	107					
13	13	72	72	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	108					
13	13	74	74	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	109					
13	13	76	76	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	110					
13	13	72	72	4.0	0	0	Chord	3/2	3	1	1	1	1	111					
13	13	76	76	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	112					
13	13	72	72	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	7			
13	13	72	72	4.0	0	0	Chord	3/2	4	1	1	1	1	113					
13	13	74	74	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				1/2	6			
13	13	76	76	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	114					
14	14	78	78	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	115					
14	14	80	80	3.0	1/2	1/2	Chord	3/2	1	1	3/4	1/2	3/2	116					
14	14	83	83	1.0	5/4	5/4	Chord	3/2	1	1	1/4	1/4	1	117					
14	14	78	78	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	118					
14	14	80	80	3.0	1/2	1/2	Chord	3/2	2	1	3/4	1/2	3/2	119					
14	14	83	83	1.0	5/4	5/4	Chord	3/2	2	1	1/4	1/4	1	120					
14	14	78	78	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	121					
14	14	80	80	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	122					
14	14	82	82	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	123					
14	14	78	78	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	7			
14	14	78	78	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	124					
14	14	80	80	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				1/2	7			
14	14	80	80	2.0	1/2	1/2	Chord	3/2	4	1	1/2	1/2	1	125					
14	14	82	82	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	126					
15	15	84	84	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	127					
15	15	86	86	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	128					
15	15	88	88	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	129					
15	15	84	84	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	130					
15	15	86	86	4.0	1/2	1/2	Chord	3/2	2	1	1	1	1	131					
15	15	84	84	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	132					
15	15	86	86	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	133					
15	15	88	88	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	134					
15	15	84	84	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	5	4		
15	15	84	84	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	135					
15	15	86	86	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				1/2	3			
15	15	86	86	2.0	1/2	1/2	Chord	3/2	4	1	1/2	1/2	1	136					
15	15	88	88	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	6			
15	15	88	88	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	137					
16	16	90	90	4.0	0	0	Chord	3/2	1	1	1	1	1	138					
16	16	94	94	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	139					
16	16	90	90	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	140					
16	16	92	92	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	141					
16	16	94	94	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	142					
16	16	90	90	4.0	0	0	Chord	3/2	3	1	1	1	1	143					
16	16	94	94	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	144					
16	16	90	90	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	9			
16	16	90	90	4.0	0	0	Chord	3/2	4	1	1	1	1	145					
16	16	92	92	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				1/2	8			
16	16	94	94	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	146					
17	17	96	96	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	147					
17	17	98	98	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	148					
17	17	100	100	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	149					
17	17	96	96	4.0	0	0	Chord	3/2	2	1	1	1	1	150					
17	17	100	100	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	151					
17	17	96	96	4.0	0	0	Chord	3/2	3	1	1	1	1	152					
17	17	100	100	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	153					
17	17	96	96	0.0	0	0	FiguredBass	3/2	4	1	0				1	7			
17	17	96	96	4.0	0	0	Chord	3/2	4	1	1	1	1	154					
17	17	100	100	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	6			
17	17	100	100	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	155					
18	18	102	102	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	156					
18	18	104	104	4.0	1/2	1/2	Chord	3/2	1	1	1	1	1	157					
18	18	102	102	1.0	0	0	Chord	3/2	2	1	1/4	1/4	1	158					0
18	18	103	103	1.0	1/4	1/4	Chord	3/2	2	1	1/4	1/4	1	159					
18	18	104	104	4.0	1/2	1/2	Chord	3/2	2	1	1	1	1	160					
18	18	102	102	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	161					
18	18	104	104	4.0	1/2	1/2	Chord	3/2	3	1	1	1	1	162					
18	18	102	102	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	6	5		
18	18	102	102	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	163					
18	18	104	104	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				1	3			
18	18	104	104	4.0	1/2	1/2	Chord	3/2	4	1	1	1	1	164					
19	19	108	108	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	165					
19	19	110	110	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	166					
19	19	112	112	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	167					
19	19	108	108	4.0	0	0	Chord	3/2	2	1	1	1	1	168					
19	19	108	108	4.0	0	0	Chord	3/2	3	1	1	1	1	169					
19	19	112	112	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	170					
19	19	108	108	0.0	0	0	FiguredBass	3/2	4	1	0				1	6			
19	19	108	108	4.0	0	0	Chord	3/2	4	1	1	1	1	171					
19	19	112	112	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	5			
19	19	112	112	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	172					
20	20	114	114	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	173					
20	20	116	116	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	174					
20	20	118	118	1.0	1	1	Chord	3/2	1	1	1/4	1/4	1	175					1
20	20	119	119	1.0	5/4	5/4	Chord	3/2	1	1	1/4	1/4	1	176					
20	20	114	114	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	177					
20	20	116	116	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	178					
20	20	118	118	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	179					
20	20	114	114	4.0	0	0	Chord	3/2	3	1	1	1	1	180					
20	20	118	118	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	181					
20	20	114	114	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	5	4		
20	20	114	114	4.0	0	0	Chord	3/2	4	1	1	1	1	182					
20	20	116	116	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				1/2	3b			
20	20	118	118	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	5			
20	20	118	118	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	183					
21	21	120	120	4.0	0	0	Chord	3/2	1	1	1	1	1	184					
21	21	124	124	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	185					
21	21	120	120	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	186					
21	21	122	122	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	187					
21	21	124	124	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	188					
21	21	120	120	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	189					
21	21	122	122	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	190					
21	21	124	124	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	191					
21	21	120	120	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	9			
21	21	120	120	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	192					
21	21	122	122	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				1/2	6			
21	21	122	122	2.0	1/2	1/2	Chord	3/2	4	1	1/2	1/2	1	193					
21	21	124	124	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	7	5	h3	
21	21	124	124	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	194					
22	22	126	126	4.0	0	0	Chord	3/2	1	1	1	1	1	195					
22	22	130	130	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	196					
22	22	126	126	4.0	0	0	Chord	3/2	2	1	1	1	1	197					
22	22	130	130	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	198					
22	22	126	126	4.0	0	0	Chord	3/2	3	1	1	1	1	199					
22	22	130	130	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	200					
22	22	126	126	0.0	0	0	FiguredBass	3/2	4	1	0				1	#			
22	22	126	126	4.0	0	0	Chord	3/2	4	1	1	1	1	201					
22	22	130	130	0.0	1	1	FiguredBass	3/2	4	1	0				1/4	7	5	b	
22	22	130	130	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	202					
22	22	131	131	0.0	5/4	5/4	FiguredBass	3/2	4	1	0				1/4	7	5		
23	23	132	132	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	203					
23	23	134	134	4.0	1/2	1/2	Chord	3/2	1	1	1	1	1	204					
23	23	132	132	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	205					
23	23	134	134	3.0	1/2	1/2	Chord	3/2	2	1	3/4	1/2	3/2	206					
23	23	137	137	1.0	5/4	5/4	Chord	3/2	2	1	1/4	1/4	1	207					
23	23	132	132	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	208					
23	23	134	134	4.0	1/2	1/2	Chord	3/2	3	1	1	1	1	209					
23	23	132	132	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	7			
23	23	132	132	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	210					
23	23	134	134	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				3/4	5	4		
23	23	134	134	4.0	1/2	1/2	Chord	3/2	4	1	1	1	1	211					
24	24	138	138	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	212					
24	24	140	140	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	213					
24	24	142	142	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	214					
24	24	138	138	6.0	0	0	Chord	3/2	2	1	3/2	1	3/2	215					
24	24	138	138	4.0	0	0	Chord	3/2	3	1	1	1	1	216					
24	24	142	142	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	217					
24	24	138	138	4.0	0	0	Chord	3/2	4	1	1	1	1	218					
24	24	142	142	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	219					
25	25	144	144	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	220					
25	25	146	146	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	221					
25	25	148	148	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	222					
25	25	146	146	4.0	1/2	1/2	Chord	3/2	2	1	1	1	1	223					
25	25	144	144	4.0	0	0	Chord	3/2	3	1	1	1	1	224					
25	25	148	148	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	225					
25	25	144	144	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	7			
25	25	144	144	4.0	0	0	Chord	3/2	4	1	1	1	1	226					
25	25	146	146	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				1/2	6			
25	25	148	148	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	227					
26	26	150	150	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	228					
26	26	152	152	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	229					
26	26	154	154	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	230					
26	26	150	150	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	231					
26	26	152	152	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	232					
26	26	154	154	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	233					
26	26	150	150	4.0	0	0	Chord	3/2	3	1	1	1	1	234					
26	26	154	154	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	235					
26	26	150	150	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	9			
26	26	150	150	4.0	0	0	Chord	3/2	4	1	1	1	1	236					
26	26	152	152	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				1/2	8			
26	26	154	154	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	237					
27	27	156	156	4.0	0	0	Chord	3/2	1	1	1	1	1	238					
27	27	160	160	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	239					
27	27	156	156	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	240					
27	27	158	158	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	241					
27	27	160	160	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	242					
27	27	156	156	4.0	0	0	Chord	3/2	3	1	1	1	1	243					
27	27	160	160	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	244					
27	27	156	156	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	7			
27	27	156	156	4.0	0	0	Chord	3/2	4	1	1	1	1	245					
27	27	158	158	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				1/2	6			
27	27	160	160	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	5			
27	27	160	160	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	246					
28	28	162	162	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	247					
28	28	164	164	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	248					
28	28	166	166	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	249					
28	28	162	162	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	250					
28	28	164	164	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	251					
28	28	166	166	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	252					
28	28	162	162	4.0	0	0	Chord	3/2	3	1	1	1	1	253					
28	28	166	166	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	254					
28	28	162	162	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	9	#		
28	28	162	162	4.0	0	0	Chord	3/2	4	1	1	1	1	255					
28	28	164	164	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				1/2	8			
28	28	166	166	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	7			
28	28	166	166	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	256					
29	29	168	168	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	257					
29	29	170	170	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	258					
29	29	172	172	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	259					
29	29	168	168	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	260					
29	29	170	170	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	261					
29	29	172	172	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	262					
29	29	168	168	4.0	0	0	Chord	3/2	3	1	1	1	1	263					
29	29	172	172	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	264					
29	29	168	168	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	9			
29	29	168	168	4.0	0	0	Chord	3/2	4	1	1	1	1	265					
29	29	170	170	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				1/2	8			
29	29	172	172	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	7	#		
29	29	172	172	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	266					
30	30	174	174	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	267					
30	30	176	176	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	268					
30	30	178	178	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	269					
30	30	174	174	4.0	0	0	Chord	3/2	2	1	1	1	1	270					
