mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
10	10	79/2	79/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	264										
10	10	159/4	159/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	265										
10	10	36	36	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	266										
10	10	75/2	75/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	267										
10	10	38	38	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	268										
10	10	79/2	79/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	269										
10	10	36	36	0.0	0	0	FiguredBass	4/4	4	1	0									1/4	5			
10	10	36	36	1.5	0	0	Chord	4/4	4	1	3/8	1/4	3/2	270										
10	10	37	37	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/8	6			
10	10	75/2	75/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	271										
10	10	38	38	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/4	5			
10	10	38	38	1.5	1/2	1/2	Chord	4/4	4	1	3/8	1/4	3/2	272										
10	10	39	39	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/8	6			
10	10	79/2	79/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	273										
11	11	161/4	161/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	274										
11	11	81/2	81/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	275										
11	11	163/4	163/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	276										
11	11	41	41	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	277										
11	11	169/4	169/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	278										
11	11	85/2	85/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	279										
11	11	171/4	171/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	280										
11	11	43	43	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	281										
11	11	40	40	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	282										
11	11	165/4	165/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	283										
11	11	83/2	83/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	284										
11	11	167/4	167/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	285										
11	11	42	42	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	286										
11	11	173/4	173/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	287										
11	11	87/2	87/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	288										
11	11	175/4	175/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	289										
11	11	40	40	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	290										
11	11	83/2	83/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	291										
11	11	42	42	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	292										
11	11	87/2	87/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	293										
11	11	40	40	0.0	0	0	FiguredBass	4/4	4	1	0									1/4	5			
11	11	40	40	1.5	0	0	Chord	4/4	4	1	3/8	1/4	3/2	294										
11	11	41	41	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/8	6			
11	11	83/2	83/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	295										
11	11	42	42	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/4	5	b		
11	11	42	42	1.5	1/2	1/2	Chord	4/4	4	1	3/8	1/4	3/2	296										
11	11	43	43	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/8	6			
11	11	87/2	87/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	297										
12	12	177/4	177/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	298										
12	12	89/2	89/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	299										
12	12	179/4	179/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	300										
12	12	45	45	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	301										
12	12	181/4	181/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	302										
12	12	91/2	91/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	303										
12	12	183/4	183/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	304										
12	12	46	46	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	305										
12	12	189/4	189/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	306										
12	12	95/2	95/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	307										
12	12	191/4	191/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	308										
12	12	44	44	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	309										
12	12	181/4	181/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	310										
12	12	91/2	91/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	311										
12	12	183/4	183/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	312										
12	12	46	46	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	313										
12	12	185/4	185/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	314										
12	12	93/2	93/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	315										
12	12	187/4	187/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	316										
12	12	47	47	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	317										
12	12	189/4	189/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	318										
12	12	95/2	95/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	319										
12	12	191/4	191/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	320										
12	12	44	44	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	321										
12	12	91/2	91/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	322										
12	12	46	46	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	323										
12	12	44	44	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	324										
12	12	91/2	91/2	0.0	3/8	3/8	FiguredBass	4/4	4	1	0									1/8	6\			
12	12	91/2	91/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	325										
12	12	46	46	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/4	#			
12	12	46	46	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	326										
12	12	189/4	189/4	0.25	13/16	13/16	Chord	4/4	4	1	1/16	1/16	1	327										
12	12	95/2	95/2	0.25	7/8	7/8	Chord	4/4	4	1	1/16	1/16	1	328										
12	12	191/4	191/4	0.25	15/16	15/16	Chord	4/4	4	1	1/16	1/16	1	329										
13	13	48	48	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	330										
13	13	97/2	97/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	331										1
13	13	195/4	195/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	332										
13	13	49	49	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	333										
13	13	99/2	99/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	334										
13	13	50	50	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	335										
13	13	205/4	205/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	336										
13	13	103/2	103/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	337										
13	13	207/4	207/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	338										
13	13	48	48	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	339										
13	13	97/2	97/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	340										
13	13	49	49	0.75	1/4	1/4	Chord	4/4	2	1	3/16	1/8	3/2	341										
13	13	199/4	199/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	342										
13	13	50	50	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	343										
13	13	201/4	201/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	344										
13	13	101/2	101/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	345										
13	13	203/4	203/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	346										
13	13	51	51	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	347										
13	13	50	50	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	348										
13	13	103/2	103/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	349										
13	13	48	48	0.0	0	0	FiguredBass	4/4	4	1	0									1/8	#			
13	13	48	48	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	350										
13	13	97/2	97/2	0.25	1/8	1/8	Chord	4/4	4	1	1/16	1/16	1	351										
13	13	195/4	195/4	0.25	3/16	3/16	Chord	4/4	4	1	1/16	1/16	1	352										
13	13	49	49	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	353										
13	13	99/2	99/2	0.0	3/8	3/8	FiguredBass	4/4	4	1	0									1/8	#			
13	13	99/2	99/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	354										
13	13	50	50	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									3/8	h			
13	13	50	50	1.5	1/2	1/2	Chord	4/4	4	1	3/8	1/4	3/2	355										
13	13	103/2	103/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0									1/8	6			
13	13	103/2	103/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	356										
14	14	52	52	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	357										
14	14	213/4	213/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	358										
14	14	107/2	107/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	359										
14	14	215/4	215/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	360										
14	14	54	54	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	361										
14	14	221/4	221/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	362										
14	14	111/2	111/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	363										
14	14	223/4	223/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	364										
14	14	209/4	209/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	365										
14	14	105/2	105/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	366										
14	14	211/4	211/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	367										
14	14	53	53	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	368										
14	14	217/4	217/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	369										
14	14	109/2	109/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	370										
14	14	219/4	219/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	371										
14	14	55	55	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	372										
14	14	221/4	221/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	373										
14	14	111/2	111/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	374										
14	14	223/4	223/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	375										
14	14	52	52	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	376										
14	14	107/2	107/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	377										
14	14	54	54	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	378										
14	14	111/2	111/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	379										
14	14	52	52	0.0	0	0	FiguredBass	4/4	4	1	0									1/4	h			
14	14	52	52	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	380										
14	14	107/2	107/2	0.0	3/8	3/8	FiguredBass	4/4	4	1	0									1/8	6			
14	14	107/2	107/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	381										
14	14	54	54	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/4	b			
14	14	54	54	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	382										
14	14	111/2	111/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0									1/8	6	#		
14	14	111/2	111/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	383										
15	15	56	56	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	384										
15	15	225/4	225/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	385										
15	15	113/2	113/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	386										
15	15	227/4	227/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	387										
15	15	57	57	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	388										
15	15	229/4	229/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	389										
15	15	115/2	115/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	390										
15	15	231/4	231/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	391										
15	15	58	58	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	392										
15	15	117/2	117/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	393										
15	15	59	59	0.75	3/4	3/4	Chord	4/4	1	1	3/16	1/8	3/2	394										
15	15	239/4	239/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	395										
15	15	56	56	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	396										
15	15	229/4	229/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	397										
15	15	115/2	115/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	398										
15	15	231/4	231/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	399										
15	15	58	58	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	400										
15	15	117/2	117/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	401										
15	15	235/4	235/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	402										
15	15	59	59	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	403										
15	15	119/2	119/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	404										
15	15	56	56	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	405										
15	15	57	57	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	406										
15	15	58	58	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	407										
15	15	117/2	117/2	1.0	5/8	5/8	Chord	4/4	3	1	1/4	1/4	1	408										
15	15	119/2	119/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	409										
15	15	56	56	0.0	0	0	FiguredBass	4/4	4	1	0									1/4	#			
15	15	56	56	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	410										
15	15	57	57	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/4	6			
15	15	57	57	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	411										
15	15	58	58	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/8	6			
15	15	58	58	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	412										
15	15	117/2	117/2	0.0	5/8	5/8	FiguredBass	4/4	4	1	0									1/4	5	4	2	
15	15	117/2	117/2	1.0	5/8	5/8	Chord	4/4	4	1	1/4	1/4	1	413										
15	15	119/2	119/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0									1/8	6			
15	15	119/2	119/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	414										
16	16	60	60	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	415										
16	16	121/2	121/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	416										
16	16	61	61	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	417										
16	16	62	62	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	418										
16	16	249/4	249/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	419										
16	16	125/2	125/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	420										
16	16	251/4	251/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	421										
16	16	63	63	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	422										
16	16	60	60	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	423										
16	16	121/2	121/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	424										
16	16	245/4	245/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	425										
16	16	123/2	123/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	426										
16	16	247/4	247/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	427										
16	16	62	62	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	428										
16	16	253/4	253/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	429										
16	16	127/2	127/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	430										
16	16	255/4	255/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	431										
16	16	60	60	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	432										
16	16	123/2	123/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	433										
16	16	62	62	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	434										
16	16	127/2	127/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	435										
16	16	60	60	0.0	0	0	FiguredBass	4/4	4	1	0									1/4	5			
16	16	60	60	1.5	0	0	Chord	4/4	4	1	3/8	1/4	3/2	436										
16	16	61	61	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/8	6			
16	16	123/2	123/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	437										
16	16	62	62	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/4	5			
16	16	62	62	1.5	1/2	1/2	Chord	4/4	4	1	3/8	1/4	3/2	438										
16	16	63	63	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/8	6			
16	16	127/2	127/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	439										
17	17	64	64	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	440										
17	17	257/4	257/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	441										
17	17	129/2	129/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	442										
17	17	259/4	259/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	443										
17	17	65	65	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	444										
17	17	133/2	133/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	445										
17	17	67	67	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	446										
17	17	64	64	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	447										
17	17	261/4	261/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	448										
17	17	131/2	131/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	449										
17	17	263/4	263/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	450										
17	17	66	66	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	451										
17	17	269/4	269/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	452										
17	17	135/2	135/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	453										
17	17	271/4	271/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	454										
17	17	64	64	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	455										
17	17	131/2	131/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	456										
17	17	66	66	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	457										
17	17	135/2	135/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	458										
17	17	64	64	0.0	0	0	FiguredBass	4/4	4	1	0									1/4	5			
17	17	64	64	1.5	0	0	Chord	4/4	4	1	3/8	1/4	3/2	459										
17	17	65	65	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/8	6			
17	17	131/2	131/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	460										
17	17	66	66	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/4	7			
17	17	66	66	1.5	1/2	1/2	Chord	4/4	4	1	3/8	1/4	3/2	461										
17	17	67	67	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/8	6			
17	17	135/2	135/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	462										
18	18	68	68	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	463										
18	18	137/2	137/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	464										
18	18	69	69	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	465										
18	18	141/2	141/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	466										
18	18	71	71	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	467										
18	18	68	68	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	468										
18	18	277/4	277/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	469										
18	18	139/2	139/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	470										
18	18	279/4	279/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	471										
18	18	70	70	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	472										
18	18	285/4	285/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	473										
18	18	143/2	143/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	474										
18	18	287/4	287/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	475										
18	18	68	68	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	476										
18	18	69	69	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	477										
18	18	70	70	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	478										
18	18	71	71	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	479										
18	18	68	68	0.0	0	0	FiguredBass	4/4	4	1	0									1/4	7			
18	18	68	68	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	480										
18	18	69	69	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	481										
18	18	70	70	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/4	7			
18	18	70	70	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	482										
18	18	71	71	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	483										
19	19	72	72	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	484										
19	19	73	73	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	485										
19	19	74	74	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	486										
19	19	72	72	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	487										
19	19	145/2	145/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	488										
19	19	73	73	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	489										
19	19	147/2	147/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	490										
19	19	74	74	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	491										
19	19	151/2	151/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	492										
19	19	72	72	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	493										
19	19	73	73	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	494										
19	19	74	74	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	495										
19	19	75	75	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	496										
19	19	72	72	0.0	0	0	FiguredBass	4/4	4	1	0									1/4	7			
19	19	72	72	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	497										
19	19	73	73	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/4	b7	5		
19	19	73	73	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	498										
19	19	74	74	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/4	5	4		
19	19	74	74	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	499										
19	19	75	75	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/4	3			
19	19	75	75	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	500										
20	20	76	76	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	501										
20	20	309/4	309/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	502										
20	20	155/2	155/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	503										
20	20	311/4	311/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	504										
20	20	78	78	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	505										
20	20	317/4	317/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	506										
20	20	159/2	159/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	507										
20	20	319/4	319/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	508										
20	20	76	76	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	509										
20	20	305/4	305/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	510										
20	20	153/2	153/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	511										
20	20	307/4	307/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	512										
20	20	77	77	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	513										
20	20	313/4	313/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	514										
20	20	157/2	157/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	515										
20	20	315/4	315/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	516										
20	20	79	79	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	517										
20	20	76	76	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	518										
20	20	155/2	155/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	519										
20	20	78	78	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	520										
20	20	79	79	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	521										
20	20	76	76	0.0	0	0	FiguredBass	4/4	4	1	0									1/8	5			
20	20	76	76	1.5	0	0	Chord	4/4	4	1	3/8	1/4	3/2	522										
