mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	slur
4	4	22	22	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	30				
4	4	18	18	4.0	0	0	Chord	3/2	3	1	1	1	1	31				
4	4	22	22	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	32				
4	4	18	18	0.0	0	0	FiguredBass	3/2	4	1	0				1	#		
4	4	18	18	4.0	0	0	Chord	3/2	4	1	1	1	1	33				
4	4	22	22	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	6		
4	4	22	22	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	34				
5	5	28	28	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	35				
5	5	24	24	4.0	0	0	Chord	3/2	2	1	1	1	1	36				
5	5	28	28	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	37				
5	5	24	24	4.0	0	0	Chord	3/2	3	1	1	1	1	38				
5	5	28	28	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	39				
5	5	24	24	0.0	0	0	FiguredBass	3/2	4	1	0				1	h		
5	5	24	24	4.0	0	0	Chord	3/2	4	1	1	1	1	40				
5	5	28	28	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	#		
5	5	28	28	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	41				
6	6	30	30	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	42				
6	6	32	32	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	43				
6	6	34	34	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	44				
6	6	30	30	6.0	0	0	Chord	3/2	2	1	3/2	1	3/2	45				
6	6	30	30	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	46				
6	6	32	32	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	47				
6	6	34	34	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	48				
6	6	30	30	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	49				
6	6	32	32	2.0	1/2	1/2	Chord	3/2	4	1	1/2	1/2	1	50				
6	6	34	34	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	6		
6	6	34	34	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	51				
7	7	36	36	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	52				
7	7	38	38	3.0	1/2	1/2	Chord	3/2	1	1	3/4	1/2	3/2	53				
7	7	41	41	1.0	5/4	5/4	Chord	3/2	1	1	1/4	1/4	1	54				
7	7	36	36	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	55				
7	7	38	38	3.0	1/2	1/2	Chord	3/2	2	1	3/4	1/2	3/2	56				
7	7	41	41	1.0	5/4	5/4	Chord	3/2	2	1	1/4	1/4	1	57				
7	7	36	36	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	58				
7	7	38	38	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	59				
7	7	40	40	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	60				
7	7	36	36	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	7	5	
7	7	36	36	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	61				
7	7	38	38	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				1/2	5	4	
7	7	38	38	2.0	1/2	1/2	Chord	3/2	4	1	1/2	1/2	1	62				
7	7	40	40	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	#		
7	7	40	40	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	63				
8	8	42	42	4.0	0	0	Chord	3/2	1	1	1	1	1	64				
8	8	46	46	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	65				
8	8	42	42	4.0	0	0	Chord	3/2	2	1	1	1	1	66				
8	8	46	46	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	67				
8	8	42	42	4.0	0	0	Chord	3/2	3	1	1	1	1	68				
8	8	46	46	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	69				
8	8	42	42	4.0	0	0	Chord	3/2	4	1	1	1	1	70				
8	8	46	46	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	6		
8	8	46	46	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	71				
9	9	48	48	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	72				
9	9	50	50	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	73				
9	9	52	52	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	74				
9	9	48	48	4.0	0	0	Chord	3/2	2	1	1	1	1	75				
9	9	52	52	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	76				
9	9	48	48	4.0	0	0	Chord	3/2	3	1	1	1	1	77				
9	9	52	52	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	78				
9	9	48	48	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	7		
9	9	48	48	4.0	0	0	Chord	3/2	4	1	1	1	1	79				
9	9	50	50	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				1/2	6		
9	9	52	52	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	6		
9	9	52	52	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	80				
10	10	54	54	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	81				
10	10	56	56	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	82				
10	10	58	58	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	83				
10	10	54	54	4.0	0	0	Chord	3/2	2	1	1	1	1	84				
10	10	58	58	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	85				
10	10	54	54	4.0	0	0	Chord	3/2	3	1	1	1	1	86				
10	10	58	58	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	87				
10	10	54	54	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	7		
10	10	54	54	4.0	0	0	Chord	3/2	4	1	1	1	1	88				
10	10	56	56	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				1/2	6		
10	10	58	58	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	89				
11	11	60	60	4.0	0	0	Chord	3/2	1	1	1	1	1	90				
11	11	64	64	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	91				
11	11	60	60	4.0	0	0	Chord	3/2	2	1	1	1	1	92				
11	11	64	64	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	93				
11	11	60	60	4.0	0	0	Chord	3/2	3	1	1	1	1	94				
11	11	64	64	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	95				
11	11	60	60	0.0	0	0	FiguredBass	3/2	4	1	0				1	#		
11	11	60	60	4.0	0	0	Chord	3/2	4	1	1	1	1	96				
11	11	64	64	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	97				
12	12	66	66	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	98				0
12	12	68	68	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	99				
12	12	70	70	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	100				
12	12	66	66	4.0	0	0	Chord	3/2	2	1	1	1	1	101				
12	12	70	70	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	102				
12	12	66	66	4.0	0	0	Chord	3/2	3	1	1	1	1	103				
12	12	70	70	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	104				
12	12	66	66	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	7		
12	12	66	66	4.0	0	0	Chord	3/2	4	1	1	1	1	105				
12	12	68	68	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				1/2	6		
12	12	70	70	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	5		
12	12	70	70	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	106				
13	13	72	72	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	107				1
13	13	74	74	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	108				
13	13	76	76	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	109				
13	13	72	72	4.0	0	0	Chord	3/2	2	1	1	1	1	110				
13	13	76	76	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	111				
13	13	72	72	4.0	0	0	Chord	3/2	3	1	1	1	1	112				
13	13	76	76	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	113				
13	13	72	72	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	5	4	
13	13	72	72	4.0	0	0	Chord	3/2	4	1	1	1	1	114				
13	13	74	74	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				1/2	3		
13	13	76	76	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	#		
13	13	76	76	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	115				
14	14	78	78	4.0	0	0	Chord	3/2	1	1	1	1	1	116				
14	14	82	82	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	117				
14	14	78	78	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	118				2
14	14	80	80	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	119				
14	14	82	82	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	120				
14	14	78	78	4.0	0	0	Chord	3/2	3	1	1	1	1	121				
14	14	82	82	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	122				
14	14	78	78	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	7		
14	14	78	78	4.0	0	0	Chord	3/2	4	1	1	1	1	123				
14	14	80	80	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				1/2	6		
14	14	82	82	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	5		
14	14	82	82	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	124				
15	15	84	84	4.0	0	0	Chord	3/2	1	1	1	1	1	125				
15	15	84	84	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	126				3
15	15	86	86	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	127				
15	15	88	88	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	128				
15	15	84	84	4.0	0	0	Chord	3/2	3	1	1	1	1	129				
15	15	88	88	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	130				
15	15	84	84	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	5	4	
15	15	84	84	4.0	0	0	Chord	3/2	4	1	1	1	1	131				
15	15	86	86	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				1/2	3		
15	15	88	88	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	6		
15	15	88	88	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	132				
16	16	94	94	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	133				
16	16	90	90	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	134				
16	16	92	92	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	135				
16	16	94	94	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	136				
16	16	90	90	4.0	0	0	Chord	3/2	3	1	1	1	1	137				
16	16	94	94	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	138				
16	16	90	90	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	6		
16	16	90	90	4.0	0	0	Chord	3/2	4	1	1	1	1	139				
16	16	92	92	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				1/2	5		
16	16	94	94	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	#		
16	16	94	94	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	140				
17	17	96	96	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	141				
17	17	98	98	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	142				
17	17	100	100	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	143				
17	17	96	96	6.0	0	0	Chord	3/2	2	1	3/2	1	3/2	144				
17	17	96	96	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	145				
17	17	98	98	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	146				
17	17	100	100	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	147				
17	17	96	96	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	6		
17	17	96	96	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	148				
17	17	98	98	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				1/2	6	4	
17	17	98	98	2.0	1/2	1/2	Chord	3/2	4	1	1/2	1/2	1	149				
17	17	100	100	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	6\	5	
17	17	100	100	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	150				
18	18	102	102	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	151				
18	18	104	104	3.0	1/2	1/2	Chord	3/2	1	1	3/4	1/2	3/2	152				
18	18	107	107	1.0	5/4	5/4	Chord	3/2	1	1	1/4	1/4	1	153				
18	18	102	102	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	154				
18	18	104	104	3.0	1/2	1/2	Chord	3/2	2	1	3/4	1/2	3/2	155				
18	18	107	107	1.0	5/4	5/4	Chord	3/2	2	1	1/4	1/4	1	156				
18	18	102	102	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	157				
18	18	104	104	4.0	1/2	1/2	Chord	3/2	3	1	1	1	1	158				
18	18	102	102	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	6	4	
18	18	102	102	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	159				
18	18	104	104	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				1/2	5	4	
18	18	104	104	4.0	1/2	1/2	Chord	3/2	4	1	1	1	1	160				
18	18	106	106	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	#		
19	19	108	108	4.0	0	0	Chord	3/2	1	1	1	1	1	161				
19	19	112	112	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	162				
19	19	108	108	4.0	0	0	Chord	3/2	2	1	1	1	1	163				
19	19	112	112	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	164				
19	19	108	108	4.0	0	0	Chord	3/2	3	1	1	1	1	165				
19	19	112	112	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	166				
19	19	108	108	0.0	0	0	FiguredBass	3/2	4	1	0				1	b		
19	19	108	108	4.0	0	0	Chord	3/2	4	1	1	1	1	167				
19	19	112	112	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	#		
19	19	112	112	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	168				
20	20	114	114	4.0	0	0	Chord	3/2	1	1	1	1	1	169				
20	20	118	118	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	170				
20	20	114	114	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	171				4
20	20	116	116	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	172				
20	20	118	118	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	173				
20	20	114	114	4.0	0	0	Chord	3/2	3	1	1	1	1	174				
20	20	118	118	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	175				
20	20	114	114	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	7		
20	20	114	114	4.0	0	0	Chord	3/2	4	1	1	1	1	176				
20	20	116	116	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				1/2	6		
20	20	118	118	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	5		
20	20	118	118	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	177				
21	21	120	120	4.0	0	0	Chord	3/2	1	1	1	1	1	178				
21	21	124	124	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	179				
21	21	120	120	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	180				
21	21	122	122	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	181				
21	21	124	124	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	182				
21	21	120	120	4.0	0	0	Chord	3/2	3	1	1	1	1	183				
21	21	124	124	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	184				
21	21	120	120	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	5	4	
21	21	120	120	4.0	0	0	Chord	3/2	4	1	1	1	1	185				
21	21	122	122	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				1/2	3		
21	21	124	124	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	6		
21	21	124	124	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	186				
22	22	126	126	4.0	0	0	Chord	3/2	1	1	1	1	1	187				
22	22	130	130	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	188				
22	22	126	126	4.0	0	0	Chord	3/2	2	1	1	1	1	189				
22	22	130	130	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	190				
22	22	126	126	4.0	0	0	Chord	3/2	3	1	1	1	1	191				
22	22	130	130	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	192				
22	22	126	126	0.0	0	0	FiguredBass	3/2	4	1	0				1	7		
22	22	126	126	4.0	0	0	Chord	3/2	4	1	1	1	1	193				
22	22	130	130	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	7		
22	22	130	130	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	194				
23	23	132	132	4.0	0	0	Chord	3/2	1	1	1	1	1	195				
23	23	136	136	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	196				
23	23	132	132	4.0	0	0	Chord	3/2	2	1	1	1	1	197				
23	23	136	136	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	198				
23	23	132	132	4.0	0	0	Chord	3/2	3	1	1	1	1	199				
23	23	136	136	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	200				
23	23	132	132	4.0	0	0	Chord	3/2	4	1	1	1	1	201				
23	23	136	136	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	6		
23	23	136	136	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	202				
24	24	138	138	4.0	0	0	Chord	3/2	1	1	1	1	1	203				
24	24	142	142	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	204				
24	24	138	138	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	205				
24	24	140	140	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	206				
24	24	142	142	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	207				
24	24	138	138	4.0	0	0	Chord	3/2	3	1	1	1	1	208				
24	24	142	142	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	209				
24	24	138	138	0.0	0	0	FiguredBass	3/2	4	1	0				1	5		
24	24	138	138	4.0	0	0	Chord	3/2	4	1	1	1	1	210				
24	24	142	142	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	6		
24	24	142	142	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	211				
25	25	144	144	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	212				
25	25	146	146	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	213				
25	25	148	148	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	214				
25	25	144	144	4.0	0	0	Chord	3/2	2	1	1	1	1	215				
25	25	148	148	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	216				
25	25	144	144	4.0	0	0	Chord	3/2	3	1	1	1	1	217				
25	25	148	148	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	218				
25	25	144	144	4.0	0	0	Chord	3/2	4	1	1	1	1	219				
25	25	148	148	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	6		
25	25	148	148	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	220				
26	26	150	150	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	221				
26	26	152	152	3.0	1/2	1/2	Chord	3/2	1	1	3/4	1/2	3/2	222				
26	26	155	155	1.0	5/4	5/4	Chord	3/2	1	1	1/4	1/4	1	223				
26	26	150	150	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	224				
26	26	152	152	3.0	1/2	1/2	Chord	3/2	2	1	3/4	1/2	3/2	225				
26	26	155	155	1.0	5/4	5/4	Chord	3/2	2	1	1/4	1/4	1	226				
26	26	150	150	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	227				
26	26	152	152	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	228				
26	26	154	154	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	229				
26	26	150	150	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	230				
26	26	152	152	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				1/2	5	4	
26	26	152	152	2.0	1/2	1/2	Chord	3/2	4	1	1/2	1/2	1	231				
26	26	154	154	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	3		
26	26	154	154	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	232				
27	27	156	156	4.0	0	0	Chord	3/2	1	1	1	1	1	233				
27	27	156	156	4.0	0	0	Chord	3/2	2	1	1	1	1	234				
27	27	160	160	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	235				
27	27	156	156	4.0	0	0	Chord	3/2	3	1	1	1	1	236				
27	27	160	160	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	237				
27	27	156	156	4.0	0	0	Chord	3/2	4	1	1	1	1	238				
27	27	160	160	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	239				
28	28	166	166	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	240				
28	28	162	162	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	241				
28	28	164	164	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	242				
28	28	166	166	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	243				
28	28	162	162	4.0	0	0	Chord	3/2	3	1	1	1	1	244				
28	28	166	166	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	245				
28	28	162	162	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	b6		
28	28	162	162	4.0	0	0	Chord	3/2	4	1	1	1	1	246				
28	28	164	164	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				1/2	5		
28	28	166	166	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	#		
28	28	166	166	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	247				
29	29	168	168	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	248				
29	29	170	170	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	249				
29	29	172	172	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	250				
29	29	168	168	6.0	0	0	Chord	3/2	2	1	3/2	1	3/2	251				
29	29	168	168	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	252				
29	29	170	170	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	253				
29	29	172	172	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	254				
29	29	168	168	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	6		
29	29	168	168	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	255				
29	29	170	170	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				1/2	6	4	
29	29	170	170	2.0	1/2	1/2	Chord	3/2	4	1	1/2	1/2	1	256				
29	29	172	172	0.0	1	1	FiguredBass	3/2	4	1	0				1/2	6	5	
29	29	172	172	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	257				
30	30	174	174	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	258				
30	30	176	176	3.0	1/2	1/2	Chord	3/2	1	1	3/4	1/2	3/2	259				
30	30	179	179	1.0	5/4	5/4	Chord	3/2	1	1	1/4	1/4	1	260				
30	30	174	174	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	261				
30	30	176	176	3.0	1/2	1/2	Chord	3/2	2	1	3/4	1/2	3/2	262				
30	30	179	179	1.0	5/4	5/4	Chord	3/2	2	1	1/4	1/4	1	263				
30	30	174	174	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	264				
30	30	176	176	4.0	1/2	1/2	Chord	3/2	3	1	1	1	1	265				
30	30	174	174	0.0	0	0	FiguredBass	3/2	4	1	0				1/2	6	4	
30	30	174	174	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	266				
30	30	176	176	0.0	1/2	1/2	FiguredBass	3/2	4	1	0				3/4	5	4	
30	30	176	176	4.0	1/2	1/2	Chord	3/2	4	1	1	1	1	267				
30	30	179	179	0.0	5/4	5/4	FiguredBass	3/2	4	1	0				1/4	#		
31	31	180	180	4.0	0	0	Chord	3/2	1	1	1	1	1	268				
31	31	184	184	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	269				
31	31	180	180	4.0	0	0	Chord	3/2	2	1	1	1	1	270				
