mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
11	11	43	43	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	234					
11	11	40	40	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	235					
11	11	81/2	81/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	236					
11	11	41	41	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/8	6			
11	11	41	41	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	237					
11	11	83/2	83/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	238					
11	11	42	42	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	239					
11	11	85/2	85/2	0.0	5/8	5/8	FiguredBass	4/4	4	1	0				1/8	6			
11	11	85/2	85/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	240					
11	11	43	43	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/8	7			
11	11	43	43	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	241					
11	11	87/2	87/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0				1/8	6\			
12	12	44	44	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	242					
12	12	89/2	89/2	1.0	1/8	1/8	Chord	4/4	1	1	1/4	1/4	1	243					
12	12	91/2	91/2	1.0	3/8	3/8	Chord	4/4	1	1	1/4	1/4	1	244					
12	12	93/2	93/2	1.0	5/8	5/8	Chord	4/4	1	1	1/4	1/4	1	245					
12	12	95/2	95/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	246					
12	12	44	44	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	247					
12	12	89/2	89/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	248					
12	12	45	45	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	249					
12	12	46	46	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	250					
12	12	47	47	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	251					
12	12	44	44	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	252					
12	12	89/2	89/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	253					
12	12	45	45	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	254					
12	12	91/2	91/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	255					
12	12	46	46	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	256					
12	12	93/2	93/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	257					
12	12	47	47	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	258					
12	12	95/2	95/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	259					
12	12	44	44	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	260					
12	12	89/2	89/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	261					
12	12	45	45	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/8	7			
12	12	45	45	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	262					
12	12	91/2	91/2	0.0	3/8	3/8	FiguredBass	4/4	4	1	0				1/8	6			
12	12	91/2	91/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	263					
12	12	46	46	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/8	7			
12	12	46	46	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	264					
12	12	93/2	93/2	0.0	5/8	5/8	FiguredBass	4/4	4	1	0				1/8	7			
12	12	93/2	93/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	265					
12	12	47	47	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/8	7			
12	12	47	47	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	266					
12	12	95/2	95/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0				1/8	7			
12	12	95/2	95/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	267					
13	13	48	48	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	268					
13	13	99/2	99/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	269					
13	13	50	50	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	270					
13	13	101/2	101/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	271					
13	13	103/2	103/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	272					
13	13	48	48	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	273					
13	13	97/2	97/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	274					
13	13	49	49	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	275					
13	13	99/2	99/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	276					
13	13	101/2	101/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	277					
13	13	51	51	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	278					
13	13	103/2	103/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	279					
13	13	48	48	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	280					
13	13	49	49	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	281					
13	13	50	50	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	282					
13	13	51	51	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	283					
13	13	48	48	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	284					
13	13	49	49	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/8	5	4		
13	13	49	49	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	285					
13	13	99/2	99/2	0.0	3/8	3/8	FiguredBass	4/4	4	1	0				1/8	3			
13	13	50	50	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/8	9	5		
13	13	50	50	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	286					
13	13	101/2	101/2	0.0	5/8	5/8	FiguredBass	4/4	4	1	0				1/8	8	6		
13	13	51	51	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/8	5	4		
13	13	51	51	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	287					
13	13	103/2	103/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0				1/8	3			
14	14	52	52	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	288					
14	14	105/2	105/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	289					
14	14	107/2	107/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	290					
14	14	54	54	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	291					6
14	14	217/4	217/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	292					6
14	14	109/2	109/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	293					
14	14	55	55	0.75	3/4	3/4	Chord	4/4	1	1	3/16	1/8	3/2	294					
14	14	223/4	223/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	295					
14	14	105/2	105/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	296					
14	14	53	53	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	297					
14	14	107/2	107/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	298					
14	14	54	54	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	299					7
14	14	217/4	217/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	300					
14	14	109/2	109/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	301					8
14	14	219/4	219/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	302					
14	14	55	55	0.75	3/4	3/4	Chord	4/4	2	1	3/16	1/8	3/2	303					
14	14	223/4	223/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	304					
14	14	52	52	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	305					
14	14	53	53	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	306					
14	14	54	54	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	307					
14	14	55	55	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	308					
14	14	52	52	0.0	0	0	FiguredBass	4/4	4	1	0				1/8	9	7		
14	14	52	52	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	309					
14	14	105/2	105/2	0.0	1/8	1/8	FiguredBass	4/4	4	1	0				1/8	8	6		
14	14	53	53	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/8	5	4		
14	14	53	53	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	310					
14	14	107/2	107/2	0.0	3/8	3/8	FiguredBass	4/4	4	1	0				1/8	3			
14	14	54	54	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/4	6	5		
14	14	54	54	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	311					
14	14	55	55	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/8	5	4		
14	14	55	55	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	312					
14	14	111/2	111/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0				1/8	3			
15	15	56	56	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	313					
15	15	113/2	113/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	314					
15	15	57	57	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	315					
15	15	115/2	115/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	316					
15	15	58	58	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	317					
15	15	117/2	117/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	318					
15	15	59	59	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	319					
15	15	119/2	119/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	320					
15	15	56	56	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	321					
15	15	113/2	113/2	1.0	1/8	1/8	Chord	4/4	2	1	1/4	1/4	1	322					
15	15	115/2	115/2	1.0	3/8	3/8	Chord	4/4	2	1	1/4	1/4	1	323					
15	15	117/2	117/2	1.0	5/8	5/8	Chord	4/4	2	1	1/4	1/4	1	324					
15	15	119/2	119/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	325					
15	15	56	56	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	326					
15	15	57	57	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	327					
15	15	58	58	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	328					
15	15	59	59	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	329					
15	15	56	56	0.0	0	0	FiguredBass	4/4	4	1	0				1/8	5			
15	15	56	56	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	330					
15	15	113/2	113/2	0.0	1/8	1/8	FiguredBass	4/4	4	1	0				1/8	6			
15	15	57	57	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/8	5	4		
15	15	57	57	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	331					
15	15	115/2	115/2	0.0	3/8	3/8	FiguredBass	4/4	4	1	0				1/8	3			
15	15	58	58	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/8	9	5		
15	15	58	58	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	332					
15	15	117/2	117/2	0.0	5/8	5/8	FiguredBass	4/4	4	1	0				1/8	8	6		
15	15	59	59	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/8	5	4		
15	15	59	59	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	333					
15	15	119/2	119/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0				1/8	3			
16	16	60	60	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	334					
16	16	121/2	121/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	335					
16	16	61	61	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	336					
16	16	123/2	123/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	337					
16	16	62	62	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	338					9
16	16	249/4	249/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	339					
16	16	125/2	125/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	340					10
16	16	251/4	251/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	341					
16	16	63	63	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	342					
16	16	60	60	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	343					
16	16	121/2	121/2	1.0	1/8	1/8	Chord	4/4	2	1	1/4	1/4	1	344					
16	16	123/2	123/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	345					
16	16	62	62	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	346					11
16	16	249/4	249/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	347					11
16	16	125/2	125/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	348					
16	16	63	63	0.75	3/4	3/4	Chord	4/4	2	1	3/16	1/8	3/2	349					
16	16	255/4	255/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	350					
16	16	60	60	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	351					
16	16	61	61	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	352					
16	16	62	62	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	353					
16	16	63	63	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	354					
16	16	60	60	0.0	0	0	FiguredBass	4/4	4	1	0				1/8	9	5		
16	16	60	60	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	355					
16	16	121/2	121/2	0.0	1/8	1/8	FiguredBass	4/4	4	1	0				1/8	8	6		
16	16	61	61	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/8	5	4		
16	16	61	61	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	356					
16	16	123/2	123/2	0.0	3/8	3/8	FiguredBass	4/4	4	1	0				1/8	3			
16	16	62	62	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/4	6	5		
16	16	62	62	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	357					
16	16	63	63	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/8	5	4		
16	16	63	63	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	358					
16	16	127/2	127/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0				1/8	3			
17	17	64	64	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	359					
17	17	129/2	129/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	360					
17	17	65	65	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	361					
17	17	131/2	131/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	362					
17	17	133/2	133/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	363					
17	17	67	67	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	364					
17	17	135/2	135/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	365					
17	17	64	64	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	366					
17	17	131/2	131/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	367					
17	17	66	66	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	368					
17	17	133/2	133/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	369					
17	17	135/2	135/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	370					
17	17	64	64	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	371					
17	17	129/2	129/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	372					
17	17	65	65	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	373					
17	17	66	66	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	374					
17	17	67	67	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	375					
17	17	64	64	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	376					
17	17	129/2	129/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	377					
17	17	65	65	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/4	6			
17	17	65	65	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	378					
17	17	66	66	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/8	7			
17	17	66	66	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	379					
17	17	133/2	133/2	0.0	5/8	5/8	FiguredBass	4/4	4	1	0				1/8	b6			
17	17	67	67	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/8	b7			
17	17	67	67	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	380					
17	17	135/2	135/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0				1/8	6			
18	18	137/2	137/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	381					
18	18	69	69	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	382					
18	18	139/2	139/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	383					
18	18	70	70	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	384					12
18	18	281/4	281/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	385					
18	18	141/2	141/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	386					13
18	18	283/4	283/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	387					
18	18	71	71	0.75	3/4	3/4	Chord	4/4	1	1	3/16	1/8	3/2	388					
18	18	287/4	287/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	389					
18	18	68	68	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	390					
18	18	137/2	137/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	391					
18	18	139/2	139/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	392					
18	18	70	70	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	393					
18	18	141/2	141/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	394					
18	18	143/2	143/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	395					
18	18	68	68	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	396					
18	18	69	69	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	397					
18	18	70	70	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	398					
18	18	71	71	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	399					
18	18	68	68	0.0	0	0	FiguredBass	4/4	4	1	0				1/8	7			
18	18	68	68	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	400					
18	18	137/2	137/2	0.0	1/8	1/8	FiguredBass	4/4	4	1	0				1/8	6			
18	18	69	69	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/8	7			
18	18	69	69	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	401					
18	18	139/2	139/2	0.0	3/8	3/8	FiguredBass	4/4	4	1	0				1/8	6			
18	18	70	70	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/4	6	5		
18	18	70	70	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	402					
18	18	71	71	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/8	5	4		
18	18	71	71	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	403					
18	18	143/2	143/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0				1/8	3			
19	19	72	72	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	404					
19	19	145/2	145/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	405					
19	19	73	73	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	406					14
19	19	147/2	147/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	407					
19	19	149/2	149/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	408					
19	19	75	75	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	409					15
19	19	151/2	151/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	410					
19	19	72	72	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	411					
19	19	147/2	147/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	412					
19	19	74	74	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	413					16
19	19	149/2	149/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	414					
19	19	151/2	151/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	415					
19	19	72	72	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	416					
19	19	73	73	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	417					
19	19	74	74	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	418					
19	19	75	75	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	419					
19	19	72	72	0.0	0	0	FiguredBass	4/4	4	1	0				1/8	5			
19	19	72	72	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	420					
19	19	145/2	145/2	0.0	1/8	1/8	FiguredBass	4/4	4	1	0				1/8	6			
19	19	73	73	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/8	7			
19	19	73	73	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	421					
19	19	147/2	147/2	0.0	3/8	3/8	FiguredBass	4/4	4	1	0				1/8	6			
19	19	74	74	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/8	7	4		
19	19	74	74	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	422					
19	19	149/2	149/2	0.0	5/8	5/8	FiguredBass	4/4	4	1	0				1/8	b6	3		
19	19	75	75	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/8	7			
19	19	75	75	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	423					
19	19	151/2	151/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0				1/8	6			
20	20	153/2	153/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	424					
20	20	77	77	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	425					17
20	20	155/2	155/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	426					
20	20	78	78	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	427					18
20	20	313/4	313/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	428					
20	20	157/2	157/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	429					19
20	20	315/4	315/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	430					
20	20	79	79	0.75	3/4	3/4	Chord	4/4	1	1	3/16	1/8	3/2	431					
20	20	319/4	319/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	432					
20	20	76	76	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	433					20
20	20	153/2	153/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	434					
20	20	155/2	155/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	435					
20	20	78	78	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	436					21
20	20	313/4	313/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	437					21
20	20	157/2	157/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	438					
20	20	79	79	0.75	3/4	3/4	Chord	4/4	2	1	3/16	1/8	3/2	439					
20	20	319/4	319/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	440					
20	20	76	76	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	441					
20	20	77	77	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	442					
20	20	78	78	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	443					
20	20	79	79	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	444					
20	20	76	76	0.0	0	0	FiguredBass	4/4	4	1	0				1/8	7	4		
20	20	76	76	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	445					
20	20	153/2	153/2	0.0	1/8	1/8	FiguredBass	4/4	4	1	0				1/8	6	3		
20	20	77	77	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/8	7			
20	20	77	77	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	446					
20	20	155/2	155/2	0.0	3/8	3/8	FiguredBass	4/4	4	1	0				1/8	6			
20	20	78	78	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/4	6	5		
20	20	78	78	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	447					
20	20	79	79	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/8	5	4		
20	20	79	79	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	448					
20	20	159/2	159/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0				1/8	3			
21	21	80	80	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	449					
21	21	161/2	161/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	450					
21	21	81	81	1.5	1/4	1/4	Chord	4/4	1	1	3/8	1/4	3/2	451					
21	21	165/2	165/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	452					
21	21	83	83	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	453					
21	21	80	80	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	454					
21	21	163/2	163/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	455					
21	21	82	82	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	456					
21	21	167/2	167/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	457					
21	21	80	80	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	458					
21	21	81	81	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	459					
21	21	82	82	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	460					
21	21	83	83	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	461					
21	21	80	80	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	462					
21	21	81	81	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/4	6	4	2	
21	21	81	81	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	463					
21	21	82	82	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/4	7	5	3	
21	21	82	82	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	464					
21	21	83	83	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/4	8	6	4	
21	21	83	83	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	465					
