mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	slur
3	3	47/4	47/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	23				
3	3	8	8	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	24				
3	3	10	10	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	25				
3	3	47/4	47/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	26				
3	3	8	8	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	27				
3	3	39/4	39/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16	1/16	1	28				
3	3	10	10	0.75	1/2	1/2	Chord	4/4	3	1	3/16	1/8	3/2	29				
3	3	43/4	43/4	0.25	11/16	11/16	Chord	4/4	3	1	1/16	1/16	1	30				
3	3	11	11	0.75	3/4	3/4	Chord	4/4	3	1	3/16	1/8	3/2	31				
3	3	47/4	47/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16	1/16	1	32				
3	3	8	8	1.5	0	0	Chord	4/4	4	1	3/8	1/4	3/2	33				
3	3	39/4	39/4	0.25	7/16	7/16	Chord	4/4	4	1	1/16	1/16	1	34				
3	3	10	10	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				3/16	6		
3	3	10	10	0.75	1/2	1/2	Chord	4/4	4	1	3/16	1/8	3/2	35				
3	3	43/4	43/4	0.25	11/16	11/16	Chord	4/4	4	1	1/16	1/16	1	36				
3	3	11	11	0.75	3/4	3/4	Chord	4/4	4	1	3/16	1/8	3/2	37				
3	3	47/4	47/4	0.25	15/16	15/16	Chord	4/4	4	1	1/16	1/16	1	38				
4	4	12	12	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	39				
4	4	55/4	55/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	40				
4	4	14	14	0.75	1/2	1/2	Chord	4/4	1	1	3/16	1/8	3/2	41				
4	4	59/4	59/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	42				
4	4	15	15	0.75	3/4	3/4	Chord	4/4	1	1	3/16	1/8	3/2	43				
4	4	63/4	63/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	44				
4	4	12	12	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	45				
4	4	13	13	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	46				
4	4	15	15	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	47				
4	4	12	12	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	48				
4	4	55/4	55/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16	1/16	1	49				
4	4	14	14	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	50				
4	4	15	15	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	51				
4	4	12	12	0.0	0	0	FiguredBass	4/4	4	1	0				3/8	#		
4	4	12	12	1.5	0	0	Chord	4/4	4	1	3/8	1/4	3/2	52				
4	4	55/4	55/4	0.25	7/16	7/16	Chord	4/4	4	1	1/16	1/16	1	53				
4	4	14	14	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/4	7		
4	4	14	14	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	54				
4	4	15	15	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/4	5		
4	4	15	15	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	55				
5	5	16	16	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	56				
5	5	17	17	2.0	1/4	1/4	Chord	4/4	1	1	1/2	1/2	1	57				
5	5	19	19	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	58				
5	5	16	16	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	59				
5	5	17	17	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	60				
5	5	18	18	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	61				
5	5	19	19	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	62				
5	5	16	16	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	63				
5	5	18	18	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	64				
5	5	16	16	0.0	0	0	FiguredBass	4/4	4	1	0				1/4	5	4	
5	5	16	16	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	65				
5	5	17	17	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/4	3		
5	5	18	18	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/4	5	4	
5	5	18	18	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	66				
5	5	19	19	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/4	#		
6	6	20	20	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	67				
6	6	21	21	0.75	1/4	1/4	Chord	4/4	1	1	3/16	1/8	3/2	68				
6	6	87/4	87/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	69				
6	6	22	22	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	70				
6	6	95/4	95/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	71				
6	6	20	20	0.75	0	0	Chord	4/4	2	1	3/16	1/8	3/2	72				
6	6	83/4	83/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	73				
6	6	21	21	0.75	1/4	1/4	Chord	4/4	2	1	3/16	1/8	3/2	74				
6	6	87/4	87/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	75				
6	6	22	22	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	76				
6	6	95/4	95/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	77				
6	6	20	20	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	78				
6	6	22	22	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	79				
6	6	95/4	95/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16	1/16	1	80				
6	6	20	20	0.0	0	0	FiguredBass	4/4	4	1	0				1/4	9	5	
6	6	20	20	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	81				
6	6	21	21	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/4	8	6	
6	6	22	22	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				3/8	7	#	
6	6	22	22	1.5	1/2	1/2	Chord	4/4	4	1	3/8	1/4	3/2	82				
6	6	95/4	95/4	0.0	15/16	15/16	FiguredBass	4/4	4	1	0				1/16	6		
6	6	95/4	95/4	0.25	15/16	15/16	Chord	4/4	4	1	1/16	1/16	1	83				
7	7	24	24	0.75	0	0	Chord	4/4	1	1	3/16	1/8	3/2	84				
7	7	99/4	99/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	85				
7	7	25	25	0.75	1/4	1/4	Chord	4/4	1	1	3/16	1/8	3/2	86				
7	7	103/4	103/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	87				
7	7	26	26	0.75	1/2	1/2	Chord	4/4	1	1	3/16	1/8	3/2	88				
7	7	107/4	107/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	89				
7	7	27	27	0.75	3/4	3/4	Chord	4/4	1	1	3/16	1/8	3/2	90				
7	7	111/4	111/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	91				
7	7	24	24	0.75	0	0	Chord	4/4	2	1	3/16	1/8	3/2	92				
7	7	99/4	99/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	93				
7	7	25	25	0.75	1/4	1/4	Chord	4/4	2	1	3/16	1/8	3/2	94				
7	7	103/4	103/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	95				
7	7	26	26	0.75	1/2	1/2	Chord	4/4	2	1	3/16	1/8	3/2	96				
7	7	107/4	107/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	97				
7	7	27	27	0.75	3/4	3/4	Chord	4/4	2	1	3/16	1/8	3/2	98				
7	7	111/4	111/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	99				
7	7	24	24	1.5	0	0	Chord	4/4	3	1	3/8	1/4	3/2	100				
7	7	103/4	103/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16	1/16	1	101				
7	7	26	26	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	102				
7	7	27	27	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	103				
7	7	24	24	0.0	0	0	FiguredBass	4/4	4	1	0				1/4	9	7\	
7	7	24	24	1.5	0	0	Chord	4/4	4	1	3/8	1/4	3/2	104				
7	7	25	25	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/8	8	6	
7	7	103/4	103/4	0.25	7/16	7/16	Chord	4/4	4	1	1/16	1/16	1	105				
7	7	26	26	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/4	7	#	
7	7	26	26	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	106				
7	7	27	27	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/4	#		
7	7	27	27	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	107				
8	8	28	28	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	108				
8	8	29	29	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	109				
8	8	30	30	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	110				
8	8	28	28	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	111				
8	8	59/2	59/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	112				
8	8	30	30	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	113				
8	8	28	28	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	114				
8	8	29	29	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	115				
8	8	30	30	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	116				
8	8	28	28	0.0	0	0	FiguredBass	4/4	4	1	0				1/4	6\	4	
8	8	28	28	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	117				
8	8	29	29	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/4	#		
8	8	29	29	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	118				
8	8	30	30	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/2	5	#	
8	8	30	30	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	119				
9	9	32	32	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	120				
9	9	135/4	135/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	121				
9	9	34	34	0.75	1/2	1/2	Chord	4/4	1	1	3/16	1/8	3/2	122				
9	9	139/4	139/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	123				
9	9	35	35	0.75	3/4	3/4	Chord	4/4	1	1	3/16	1/8	3/2	124				
9	9	143/4	143/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	125				
9	9	34	34	1.5	1/2	1/2	Chord	4/4	3	1	3/8	1/4	3/2	126				
9	9	143/4	143/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16	1/16	1	127				
9	9	34	34	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				3/8	#		
9	9	34	34	1.5	1/2	1/2	Chord	4/4	4	1	3/8	1/4	3/2	128				
9	9	143/4	143/4	0.25	15/16	15/16	Chord	4/4	4	1	1/16	1/16	1	129				
10	10	36	36	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	130				
10	10	151/4	151/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	131				
10	10	38	38	0.75	1/2	1/2	Chord	4/4	1	1	3/16	1/8	3/2	132				
10	10	155/4	155/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	133				
10	10	39	39	0.75	3/4	3/4	Chord	4/4	1	1	3/16	1/8	3/2	134				
10	10	159/4	159/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	135				
10	10	36	36	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	136				
10	10	151/4	151/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	137				
10	10	38	38	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	138				
10	10	36	36	0.75	0	0	Chord	4/4	3	1	3/16	1/8	3/2	139				
10	10	147/4	147/4	0.25	3/16	3/16	Chord	4/4	3	1	1/16	1/16	1	140				
10	10	37	37	0.75	1/4	1/4	Chord	4/4	3	1	3/16	1/8	3/2	141				
10	10	151/4	151/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16	1/16	1	142				
10	10	38	38	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	143				
10	10	36	36	0.0	0	0	FiguredBass	4/4	4	1	0				3/16	6		
10	10	36	36	0.75	0	0	Chord	4/4	4	1	3/16	1/8	3/2	144				
10	10	147/4	147/4	0.25	3/16	3/16	Chord	4/4	4	1	1/16	1/16	1	145				
10	10	37	37	0.75	1/4	1/4	Chord	4/4	4	1	3/16	1/8	3/2	146				
10	10	151/4	151/4	0.25	7/16	7/16	Chord	4/4	4	1	1/16	1/16	1	147				
10	10	38	38	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	148				
11	11	40	40	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	149				
11	11	167/4	167/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	150				
11	11	42	42	0.75	1/2	1/2	Chord	4/4	1	1	3/16	1/8	3/2	151				
11	11	171/4	171/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	152				
11	11	43	43	0.75	3/4	3/4	Chord	4/4	1	1	3/16	1/8	3/2	153				
11	11	175/4	175/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	154				
11	11	40	40	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	155				
11	11	167/4	167/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	156				
11	11	42	42	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	157				
11	11	40	40	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	158				
11	11	42	42	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	159				
11	11	40	40	0.0	0	0	FiguredBass	4/4	4	1	0				1/2	6		
11	11	40	40	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	160				
11	11	42	42	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/2	#		
11	11	42	42	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	161				
12	12	44	44	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	162				
12	12	183/4	183/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	163				
12	12	46	46	0.75	1/2	1/2	Chord	4/4	1	1	3/16	1/8	3/2	164				
12	12	187/4	187/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	165				
12	12	47	47	0.75	3/4	3/4	Chord	4/4	1	1	3/16	1/8	3/2	166				
12	12	191/4	191/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	167				
12	12	44	44	1.5	0	0	Chord	4/4	2	1	3/8	1/4	3/2	168				
12	12	183/4	183/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	169				
12	12	46	46	0.75	1/2	1/2	Chord	4/4	2	1	3/16	1/8	3/2	170				
12	12	187/4	187/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	171				
12	12	47	47	0.75	3/4	3/4	Chord	4/4	2	1	3/16	1/8	3/2	172				
12	12	191/4	191/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	173				
12	12	44	44	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	174				
12	12	46	46	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	175				
12	12	44	44	0.0	0	0	FiguredBass	4/4	4	1	0				1/2	6		
12	12	44	44	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	176				
12	12	46	46	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	177				
13	13	48	48	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	178				
13	13	49	49	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	179				
13	13	50	50	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	180				
13	13	48	48	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	181				
13	13	49	49	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	182				
13	13	50	50	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	183				
13	13	48	48	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	184				
13	13	50	50	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	185				
13	13	48	48	0.0	0	0	FiguredBass	4/4	4	1	0				1/4	6	4	
13	13	48	48	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	186				
13	13	49	49	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/4	5\	#	
13	13	50	50	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	187				
14	14	52	52	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	188				
14	14	215/4	215/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	189				
14	14	54	54	0.75	1/2	1/2	Chord	4/4	1	1	3/16	1/8	3/2	190				
14	14	219/4	219/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	191				
14	14	55	55	0.75	3/4	3/4	Chord	4/4	1	1	3/16	1/8	3/2	192				
14	14	223/4	223/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	193				
14	14	52	52	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	194				
14	14	54	54	1.5	1/2	1/2	Chord	4/4	2	1	3/8	1/4	3/2	195				
14	14	223/4	223/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	196				
14	14	52	52	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	197				
14	14	54	54	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	198				
14	14	55	55	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	199				
14	14	52	52	0.0	0	0	FiguredBass	4/4	4	1	0				1/2	6		
14	14	52	52	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	200				
14	14	54	54	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	201				
14	14	55	55	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/4	6		
14	14	55	55	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	202				
15	15	56	56	1.5	0	0	Chord	4/4	1	1	3/8	1/4	3/2	203				
15	15	115/2	115/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	204				
15	15	58	58	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	205				
15	15	56	56	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	206				
15	15	58	58	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	207				
15	15	56	56	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	208				
15	15	57	57	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	209				
15	15	58	58	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	210				
15	15	59	59	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	211				
15	15	56	56	0.0	0	0	FiguredBass	4/4	4	1	0				1/4	7		
15	15	56	56	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	212				
15	15	57	57	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/4	7	#	
15	15	57	57	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	213				
15	15	58	58	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/4	#		
15	15	58	58	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	214				
15	15	59	59	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/4	4	2	
15	15	59	59	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	215				
16	16	60	60	0.75	0	0	Chord	4/4	1	1	3/16	1/8	3/2	216				
16	16	243/4	243/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	217				
16	16	61	61	0.75	1/4	1/4	Chord	4/4	1	1	3/16	1/8	3/2	218				
16	16	247/4	247/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	219				
16	16	62	62	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	220				0
16	16	63	63	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	221				0
16	16	60	60	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	222				
16	16	62	62	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	223				
16	16	60	60	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	224				
16	16	62	62	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	225				
16	16	60	60	0.0	0	0	FiguredBass	4/4	4	1	0				1/4	6		
16	16	60	60	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	226				
16	16	61	61	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/4	5b		
16	16	62	62	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/4	5	4	
16	16	62	62	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	227				
16	16	63	63	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/4	3		
17	17	64	64	0.75	0	0	Chord	4/4	1	1	3/16	1/8	3/2	228				
17	17	259/4	259/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	229				
17	17	65	65	0.75	1/4	1/4	Chord	4/4	1	1	3/16	1/8	3/2	230				
17	17	263/4	263/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	231				
17	17	66	66	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	232				1
17	17	67	67	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	233				1
17	17	64	64	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	234				
17	17	66	66	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	235				
17	17	64	64	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	236				
17	17	66	66	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	237				
17	17	64	64	0.0	0	0	FiguredBass	4/4	4	1	0				1/2	6	5	
17	17	64	64	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	238				
17	17	66	66	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/4	5	4	
17	17	66	66	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	239				
17	17	67	67	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/4	#		
18	18	68	68	0.75	0	0	Chord	4/4	1	1	3/16	1/8	3/2	240				
18	18	275/4	275/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	241				
18	18	69	69	0.75	1/4	1/4	Chord	4/4	1	1	3/16	1/8	3/2	242				
18	18	279/4	279/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	243				
18	18	70	70	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	244				2
18	18	71	71	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	245				
18	18	68	68	2.0	0	0	Chord	4/4	2	1	1/2	1/2	1	246				
18	18	70	70	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	247				
18	18	68	68	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	248				
18	18	70	70	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	249				
18	18	68	68	0.0	0	0	FiguredBass	4/4	4	1	0				1/2	6	5	
18	18	68	68	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	250				
18	18	70	70	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/4	5	4	
18	18	70	70	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	251				
18	18	71	71	0.0	3/4	3/4	FiguredBass	4/4	4	1	0				1/4	3		
19	19	72	72	0.75	0	0	Chord	4/4	1	1	3/16	1/8	3/2	252				
19	19	291/4	291/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	253				
19	19	73	73	0.75	1/4	1/4	Chord	4/4	1	1	3/16	1/8	3/2	254				
19	19	295/4	295/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	255				
19	19	74	74	0.75	1/2	1/2	Chord	4/4	1	1	3/16	1/8	3/2	256				
19	19	299/4	299/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	257				
19	19	75	75	0.75	3/4	3/4	Chord	4/4	1	1	3/16	1/8	3/2	258				
19	19	303/4	303/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	259				
