mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2
20	20	117/2	117/2	1.5	3/8	3/8	Chord	6/8	3	1	3/8	1/4	3/2	263			
20	20	57	57	0.0	0	0	FiguredBass	6/8	4	1	0				1/8	7	
20	20	57	57	1.5	0	0	Chord	6/8	4	1	3/8	1/4	3/2	264			
20	20	115/2	115/2	0.0	1/8	1/8	FiguredBass	6/8	4	1	0				1/4	6	
20	20	117/2	117/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0				1/8	7	
20	20	117/2	117/2	1.5	3/8	3/8	Chord	6/8	4	1	3/8	1/4	3/2	265			
20	20	59	59	0.0	1/2	1/2	FiguredBass	6/8	4	1	0				1/4	6	
21	21	60	60	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	266			
21	21	121/2	121/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	267			
21	21	61	61	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	268			
21	21	123/2	123/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	269			
21	21	62	62	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	270			
21	21	125/2	125/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	271			
21	21	60	60	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	272			
21	21	121/2	121/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	273			
21	21	61	61	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	274			
21	21	123/2	123/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	275			
21	21	125/2	125/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	276			
21	21	60	60	1.5	0	0	Chord	6/8	3	1	3/8	1/4	3/2	277			
21	21	123/2	123/2	1.0	3/8	3/8	Chord	6/8	3	1	1/4	1/4	1	278			
21	21	125/2	125/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	279			
21	21	60	60	0.0	0	0	FiguredBass	6/8	4	1	0				1/8	7	
21	21	60	60	1.5	0	0	Chord	6/8	4	1	3/8	1/4	3/2	280			
21	21	121/2	121/2	0.0	1/8	1/8	FiguredBass	6/8	4	1	0				1/4	6\	
21	21	123/2	123/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0				1/4	#	
21	21	123/2	123/2	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	281			
21	21	125/2	125/2	0.0	5/8	5/8	FiguredBass	6/8	4	1	0				1/8	6	
21	21	125/2	125/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	282			
22	22	63	63	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	283			
22	22	127/2	127/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	284			
22	22	64	64	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	285			
22	22	129/2	129/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	286			
22	22	131/2	131/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	287			
22	22	63	63	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	288			
22	22	127/2	127/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	289			
22	22	64	64	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	290			
22	22	129/2	129/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	291			
22	22	131/2	131/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	292			
22	22	63	63	1.0	0	0	Chord	6/8	3	1	1/4	1/4	1	293			
22	22	64	64	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	294			
22	22	129/2	129/2	1.0	3/8	3/8	Chord	6/8	3	1	1/4	1/4	1	295			
22	22	131/2	131/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	296			
22	22	63	63	0.0	0	0	FiguredBass	6/8	4	1	0				1/8	9	
22	22	63	63	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	297			
22	22	127/2	127/2	0.0	1/8	1/8	FiguredBass	6/8	4	1	0				1/8	8	
22	22	64	64	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	298			
22	22	129/2	129/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0				1/4	7	#
22	22	129/2	129/2	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	299			
22	22	131/2	131/2	0.0	5/8	5/8	FiguredBass	6/8	4	1	0				1/8	7	
22	22	131/2	131/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	300			
23	23	66	66	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	301			
23	23	133/2	133/2	1.0	1/8	1/8	Chord	6/8	1	1	1/4	1/4	1	302			
23	23	135/2	135/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	303			
23	23	137/2	137/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	304			
23	23	66	66	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	305			
23	23	133/2	133/2	1.0	1/8	1/8	Chord	6/8	2	1	1/4	1/4	1	306			
23	23	135/2	135/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	307			
23	23	137/2	137/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	308			
23	23	66	66	0.5	0	0	Chord	6/8	3	1	1/8	1/8	1	309			
23	23	133/2	133/2	1.0	1/8	1/8	Chord	6/8	3	1	1/4	1/4	1	310			
23	23	135/2	135/2	1.5	3/8	3/8	Chord	6/8	3	1	3/8	1/4	3/2	311			
23	23	66	66	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	312			
23	23	133/2	133/2	0.0	1/8	1/8	FiguredBass	6/8	4	1	0				1/4	#	
23	23	133/2	133/2	1.0	1/8	1/8	Chord	6/8	4	1	1/4	1/4	1	313			
23	23	135/2	135/2	1.5	3/8	3/8	Chord	6/8	4	1	3/8	1/4	3/2	314			
24	24	69	69	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	315			
24	24	139/2	139/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	316			
24	24	70	70	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	317			
24	24	141/2	141/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	318			
24	24	69	69	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	319			
24	24	139/2	139/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	320			
24	24	70	70	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	321			
24	24	141/2	141/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	322			
24	24	141/2	141/2	1.0	3/8	3/8	Chord	6/8	3	1	1/4	1/4	1	323			
24	24	143/2	143/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	324			
24	24	141/2	141/2	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	325			
24	24	143/2	143/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	326			
25	25	147/2	147/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	327			
25	25	149/2	149/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	328			
25	25	147/2	147/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	329			
25	25	149/2	149/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	330			
25	25	72	72	0.5	0	0	Chord	6/8	3	1	1/8	1/8	1	331			
25	25	145/2	145/2	0.5	1/8	1/8	Chord	6/8	3	1	1/8	1/8	1	332			
25	25	73	73	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	333			
25	25	147/2	147/2	1.5	3/8	3/8	Chord	6/8	3	1	3/8	1/4	3/2	334			
25	25	72	72	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	335			
25	25	145/2	145/2	0.5	1/8	1/8	Chord	6/8	4	1	1/8	1/8	1	336			
25	25	73	73	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	337			
25	25	147/2	147/2	1.5	3/8	3/8	Chord	6/8	4	1	3/8	1/4	3/2	338			
26	26	75	75	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	339			
26	26	151/2	151/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	340			
26	26	76	76	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	341			
26	26	153/2	153/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	342			
26	26	75	75	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	343			
26	26	151/2	151/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	344			
26	26	76	76	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	345			
26	26	153/2	153/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	346			
26	26	153/2	153/2	1.0	3/8	3/8	Chord	6/8	3	1	1/4	1/4	1	347			
26	26	155/2	155/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	348			
26	26	153/2	153/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0				1/4	#	
26	26	153/2	153/2	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	349			
26	26	155/2	155/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	350			
27	27	159/2	159/2	1.0	3/8	3/8	Chord	6/8	1	1	1/4	1/4	1	351			
27	27	161/2	161/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	352			
27	27	159/2	159/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	353			
27	27	161/2	161/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	354			
27	27	78	78	0.5	0	0	Chord	6/8	3	1	1/8	1/8	1	355			
27	27	157/2	157/2	0.5	1/8	1/8	Chord	6/8	3	1	1/8	1/8	1	356			
27	27	79	79	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	357			
27	27	159/2	159/2	1.5	3/8	3/8	Chord	6/8	3	1	3/8	1/4	3/2	358			
27	27	78	78	0.0	0	0	FiguredBass	6/8	4	1	0				1/8	6	
27	27	78	78	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	359			
27	27	157/2	157/2	0.5	1/8	1/8	Chord	6/8	4	1	1/8	1/8	1	360			
27	27	79	79	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	361			
27	27	159/2	159/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0				3/8	6	
27	27	159/2	159/2	1.5	3/8	3/8	Chord	6/8	4	1	3/8	1/4	3/2	362			
28	28	81	81	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	363			
28	28	163/2	163/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	364			
28	28	82	82	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	365			
28	28	165/2	165/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	366			
28	28	83	83	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	367			
28	28	167/2	167/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	368			
28	28	81	81	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	369			
28	28	163/2	163/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	370			
28	28	82	82	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	371			
28	28	165/2	165/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	372			
28	28	83	83	1.0	1/2	1/2	Chord	6/8	2	1	1/4	1/4	1	373			
28	28	81	81	1.5	0	0	Chord	6/8	3	1	3/8	1/4	3/2	374			
28	28	165/2	165/2	1.5	3/8	3/8	Chord	6/8	3	1	3/8	1/4	3/2	375			
28	28	81	81	0.0	0	0	FiguredBass	6/8	4	1	0				1/8	5	
28	28	81	81	1.5	0	0	Chord	6/8	4	1	3/8	1/4	3/2	376			
28	28	163/2	163/2	0.0	1/8	1/8	FiguredBass	6/8	4	1	0				1/4	6	
28	28	165/2	165/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0				1/8	5	#
28	28	165/2	165/2	1.5	3/8	3/8	Chord	6/8	4	1	3/8	1/4	3/2	377			
28	28	83	83	0.0	1/2	1/2	FiguredBass	6/8	4	1	0				1/4	6\	
29	29	84	84	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	378			
29	29	169/2	169/2	1.5	1/8	1/8	Chord	6/8	1	1	3/8	1/4	3/2	379			
29	29	86	86	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	380			
29	29	173/2	173/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	381			
29	29	84	84	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	382			
29	29	169/2	169/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	383			
29	29	85	85	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	384			
29	29	171/2	171/2	1.5	3/8	3/8	Chord	6/8	2	1	3/8	1/4	3/2	385			
29	29	84	84	1.5	0	0	Chord	6/8	3	1	3/8	1/4	3/2	386			
29	29	171/2	171/2	1.5	3/8	3/8	Chord	6/8	3	1	3/8	1/4	3/2	387			
29	29	84	84	0.0	0	0	FiguredBass	6/8	4	1	0				1/8	7	
29	29	84	84	1.5	0	0	Chord	6/8	4	1	3/8	1/4	3/2	388			
29	29	169/2	169/2	0.0	1/8	1/8	FiguredBass	6/8	4	1	0				1/4	6	
29	29	171/2	171/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0				1/8	7	
29	29	171/2	171/2	1.5	3/8	3/8	Chord	6/8	4	1	3/8	1/4	3/2	389			
29	29	86	86	0.0	1/2	1/2	FiguredBass	6/8	4	1	0				1/4	6	
30	30	87	87	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	390			
30	30	175/2	175/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	391			
30	30	88	88	1.0	1/4	1/4	Chord	6/8	1	1	1/4	1/4	1	392			
30	30	89	89	1.0	1/2	1/2	Chord	6/8	1	1	1/4	1/4	1	393			
30	30	87	87	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	394			
30	30	175/2	175/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	395			
30	30	88	88	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	396			
30	30	177/2	177/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	397			
30	30	89	89	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	398			
30	30	179/2	179/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	399			
30	30	87	87	1.0	0	0	Chord	6/8	3	1	1/4	1/4	1	400			
30	30	88	88	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	401			
30	30	177/2	177/2	1.0	3/8	3/8	Chord	6/8	3	1	1/4	1/4	1	402			
30	30	179/2	179/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	403			
30	30	87	87	0.0	0	0	FiguredBass	6/8	4	1	0				1/8	9	
30	30	87	87	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	404			
30	30	175/2	175/2	0.0	1/8	1/8	FiguredBass	6/8	4	1	0				1/8	8	
30	30	88	88	0.0	1/4	1/4	FiguredBass	6/8	4	1	0				1/8	6	
30	30	88	88	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	405			
30	30	177/2	177/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0				1/8	9	
30	30	177/2	177/2	1.0	3/8	3/8	Chord	6/8	4	1	1/4	1/4	1	406			
30	30	89	89	0.0	1/2	1/2	FiguredBass	6/8	4	1	0				1/8	8	
30	30	179/2	179/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	407			
31	31	90	90	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	408			
31	31	181/2	181/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	409			
31	31	91	91	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	410			
31	31	183/2	183/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	411			
31	31	92	92	1.0	1/2	1/2	Chord	6/8	1	1	1/4	1/4	1	412			
31	31	90	90	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	413			
31	31	181/2	181/2	1.5	1/8	1/8	Chord	6/8	2	1	3/8	1/4	3/2	414			
31	31	92	92	1.0	1/2	1/2	Chord	6/8	2	1	1/4	1/4	1	415			
31	31	90	90	0.5	0	0	Chord	6/8	3	1	1/8	1/8	1	416			
31	31	181/2	181/2	0.5	1/8	1/8	Chord	6/8	3	1	1/8	1/8	1	417			
31	31	91	91	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	418			
31	31	183/2	183/2	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	419			
31	31	92	92	1.0	1/2	1/2	Chord	6/8	3	1	1/4	1/4	1	420			
31	31	90	90	0.0	0	0	FiguredBass	6/8	4	1	0				1/8	7	#
31	31	90	90	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	421			
31	31	181/2	181/2	0.0	1/8	1/8	FiguredBass	6/8	4	1	0				1/8	5\	
31	31	181/2	181/2	0.5	1/8	1/8	Chord	6/8	4	1	1/8	1/8	1	422			
31	31	91	91	0.0	1/4	1/4	FiguredBass	6/8	4	1	0				1/8	6	5
31	31	91	91	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	423			
31	31	183/2	183/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0				1/8	6	4
31	31	183/2	183/2	0.5	3/8	3/8	Chord	6/8	4	1	1/8	1/8	1	424			
31	31	92	92	0.0	1/2	1/2	FiguredBass	6/8	4	1	0				1/4	#	
31	31	92	92	1.0	1/2	1/2	Chord	6/8	4	1	1/4	1/4	1	425			
32	32	93	93	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	426			
32	32	187/2	187/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	427			
32	32	94	94	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	428			
32	32	189/2	189/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	429			
32	32	95	95	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	430			
32	32	191/2	191/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	431			
32	32	93	93	1.5	0	0	Chord	6/8	2	1	3/8	1/4	3/2	432			
32	32	93	93	0.5	0	0	Chord	6/8	3	1	1/8	1/8	1	433			
32	32	187/2	187/2	0.5	1/8	1/8	Chord	6/8	3	1	1/8	1/8	1	434			
32	32	94	94	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	435			
32	32	189/2	189/2	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	436			
32	32	95	95	0.5	1/2	1/2	Chord	6/8	3	1	1/8	1/8	1	437			
32	32	191/2	191/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	438			
32	32	93	93	0.0	0	0	FiguredBass	6/8	4	1	0				1/8	#	
32	32	93	93	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	439			
32	32	187/2	187/2	0.5	1/8	1/8	Chord	6/8	4	1	1/8	1/8	1	440			
32	32	94	94	0.0	1/4	1/4	FiguredBass	6/8	4	1	0				1/8	6	
32	32	94	94	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	441			
32	32	189/2	189/2	0.5	3/8	3/8	Chord	6/8	4	1	1/8	1/8	1	442			
32	32	95	95	0.5	1/2	1/2	Chord	6/8	4	1	1/8	1/8	1	443			
32	32	191/2	191/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	444			
33	33	96	96	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	445			
33	33	193/2	193/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	446			
33	33	97	97	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	447			
33	33	195/2	195/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	448			
33	33	98	98	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	449			
33	33	197/2	197/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	450			
33	33	193/2	193/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	451			
33	33	97	97	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	452			
33	33	195/2	195/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	453			
33	33	98	98	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	454			
33	33	197/2	197/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	455			
33	33	96	96	1.0	0	0	Chord	6/8	3	1	1/4	1/4	1	456			
33	33	96	96	0.0	0	0	FiguredBass	6/8	4	1	0				1/4	6	
33	33	96	96	1.0	0	0	Chord	6/8	4	1	1/4	1/4	1	457			
34	34	99	99	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	458			
34	34	199/2	199/2	1.5	1/8	1/8	Chord	6/8	1	1	3/8	1/4	3/2	459			
34	34	101	101	1.0	1/2	1/2	Chord	6/8	1	1	1/4	1/4	1	460			
34	34	99	99	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	461			
34	34	199/2	199/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	462			
34	34	100	100	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	463			
34	34	201/2	201/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	464			
34	34	101	101	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	465			
34	34	203/2	203/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	466			
34	34	199/2	199/2	0.5	1/8	1/8	Chord	6/8	3	1	1/8	1/8	1	467			
34	34	100	100	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	468			
34	34	201/2	201/2	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	469			
34	34	101	101	0.5	1/2	1/2	Chord	6/8	3	1	1/8	1/8	1	470			
34	34	203/2	203/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	471			
34	34	199/2	199/2	0.0	1/8	1/8	FiguredBass	6/8	4	1	0				1/8	6	
34	34	199/2	199/2	0.5	1/8	1/8	Chord	6/8	4	1	1/8	1/8	1	472			
34	34	100	100	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	473			
34	34	201/2	201/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0				1/8	7	
34	34	201/2	201/2	0.5	3/8	3/8	Chord	6/8	4	1	1/8	1/8	1	474			
34	34	101	101	0.0	1/2	1/2	FiguredBass	6/8	4	1	0				1/8	7	
34	34	101	101	0.5	1/2	1/2	Chord	6/8	4	1	1/8	1/8	1	475			
34	34	203/2	203/2	0.5	5/8	5/8	Chord	6/8	4	1	1/8	1/8	1	476			
35	35	102	102	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	477			
35	35	205/2	205/2	1.5	1/8	1/8	Chord	6/8	1	1	3/8	1/4	3/2	478			
35	35	104	104	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	479			
35	35	209/2	209/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	480			
35	35	102	102	0.5	0	0	Chord	6/8	2	1	1/8	1/8	1	481			
35	35	205/2	205/2	0.5	1/8	1/8	Chord	6/8	2	1	1/8	1/8	1	482			
35	35	103	103	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	483			
35	35	207/2	207/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8	1/8	1	484			
35	35	104	104	0.5	1/2	1/2	Chord	6/8	2	1	1/8	1/8	1	485			
35	35	209/2	209/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	486			
35	35	102	102	0.5	0	0	Chord	6/8	3	1	1/8	1/8	1	487			
35	35	205/2	205/2	0.5	1/8	1/8	Chord	6/8	3	1	1/8	1/8	1	488			
35	35	103	103	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	489			
35	35	207/2	207/2	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	490			
35	35	104	104	1.0	1/2	1/2	Chord	6/8	3	1	1/4	1/4	1	491			
35	35	102	102	0.0	0	0	FiguredBass	6/8	4	1	0				1/8	7	#
35	35	102	102	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	492			
35	35	205/2	205/2	0.5	1/8	1/8	Chord	6/8	4	1	1/8	1/8	1	493			
35	35	103	103	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	494			
35	35	207/2	207/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0				1/8	7	
35	35	207/2	207/2	0.5	3/8	3/8	Chord	6/8	4	1	1/8	1/8	1	495			
35	35	104	104	0.0	1/2	1/2	FiguredBass	6/8	4	1	0				1/8	6	
35	35	104	104	1.0	1/2	1/2	Chord	6/8	4	1	1/4	1/4	1	496			
35	35	209/2	209/2	0.0	5/8	5/8	FiguredBass	6/8	4	1	0				1/8	5	
36	36	105	105	0.5	0	0	Chord	6/8	1	1	1/8	1/8	1	497			
36	36	211/2	211/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8	1/8	1	498			
36	36	106	106	0.5	1/4	1/4	Chord	6/8	1	1	1/8	1/8	1	499			
36	36	213/2	213/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8	1/8	1	500			
36	36	107	107	0.5	1/2	1/2	Chord	6/8	1	1	1/8	1/8	1	501			
36	36	215/2	215/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8	1/8	1	502			
36	36	105	105	1.0	0	0	Chord	6/8	2	1	1/4	1/4	1	503			
36	36	106	106	0.5	1/4	1/4	Chord	6/8	2	1	1/8	1/8	1	504			
36	36	213/2	213/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4	1/4	1	505			
36	36	215/2	215/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8	1/8	1	506			
36	36	105	105	0.5	0	0	Chord	6/8	3	1	1/8	1/8	1	507			
36	36	211/2	211/2	0.5	1/8	1/8	Chord	6/8	3	1	1/8	1/8	1	508			
36	36	106	106	0.5	1/4	1/4	Chord	6/8	3	1	1/8	1/8	1	509			
36	36	213/2	213/2	0.5	3/8	3/8	Chord	6/8	3	1	1/8	1/8	1	510			
36	36	107	107	0.5	1/2	1/2	Chord	6/8	3	1	1/8	1/8	1	511			
36	36	215/2	215/2	0.5	5/8	5/8	Chord	6/8	3	1	1/8	1/8	1	512			
36	36	105	105	0.0	0	0	FiguredBass	6/8	4	1	0				1/8	4+	
36	36	105	105	0.5	0	0	Chord	6/8	4	1	1/8	1/8	1	513			
36	36	211/2	211/2	0.0	1/8	1/8	FiguredBass	6/8	4	1	0				1/8	6	
36	36	211/2	211/2	0.5	1/8	1/8	Chord	6/8	4	1	1/8	1/8	1	514			
36	36	106	106	0.5	1/4	1/4	Chord	6/8	4	1	1/8	1/8	1	515			
36	36	213/2	213/2	0.0	3/8	3/8	FiguredBass	6/8	4	1	0				1/8	6	
