mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2
13	13	101/2	101/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	268								
13	13	203/4	203/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	269								
13	13	51	51	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	270								
13	13	205/4	205/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	271								
13	13	103/2	103/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	272								
13	13	207/4	207/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	273								
13	13	48	48	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	274								
13	13	193/4	193/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	275								
13	13	97/2	97/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	276								
13	13	195/4	195/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	277								
13	13	49	49	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	278								
13	13	197/4	197/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	279								
13	13	99/2	99/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	280								
13	13	199/4	199/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	281								
13	13	50	50	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	282								
13	13	201/4	201/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	283								
13	13	101/2	101/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	284								
13	13	203/4	203/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	285								
13	13	51	51	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	286								
13	13	205/4	205/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	287								
13	13	103/2	103/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	288								
13	13	207/4	207/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	289								
13	13	48	48	4.0	0	0	Chord	4/4	3	1	1	1	1	290								
13	13	48	48	0.0	0	0	FiguredBass	4/4	4	1	0									1/2	5	
13	13	48	48	4.0	0	0	Chord	4/4	4	1	1	1	1	291								
13	13	50	50	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/2	6	
14	14	52	52	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	292								
14	14	209/4	209/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	293								
14	14	105/2	105/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	294								
14	14	211/4	211/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	295								
14	14	53	53	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	296								
14	14	213/4	213/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	297								
14	14	107/2	107/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	298								
14	14	215/4	215/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	299								
14	14	54	54	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	300								
14	14	217/4	217/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	301								
14	14	109/2	109/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	302								
14	14	219/4	219/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	303								
14	14	55	55	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	304								
14	14	221/4	221/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	305								
14	14	111/2	111/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	306								
14	14	223/4	223/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	307								
14	14	52	52	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	308								
14	14	217/4	217/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	309								
14	14	109/2	109/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	310								
14	14	219/4	219/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	311								
14	14	55	55	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	312								
14	14	221/4	221/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	313								
14	14	111/2	111/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	314								
14	14	223/4	223/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	315								
14	14	52	52	4.0	0	0	Chord	4/4	3	1	1	1	1	316								
14	14	52	52	0.0	0	0	FiguredBass	4/4	4	1	0									1	#	
14	14	52	52	4.0	0	0	Chord	4/4	4	1	1	1	1	317								
15	15	56	56	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	318								
15	15	225/4	225/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	319								
15	15	113/2	113/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	320								
15	15	227/4	227/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	321								
15	15	57	57	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	322								
15	15	229/4	229/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	323								
15	15	115/2	115/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	324								
15	15	231/4	231/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	325								
15	15	58	58	0.25	1/2	1/2	Chord	4/4	1	1	1/16	1/16	1	326								
15	15	233/4	233/4	0.25	9/16	9/16	Chord	4/4	1	1	1/16	1/16	1	327								
15	15	117/2	117/2	0.25	5/8	5/8	Chord	4/4	1	1	1/16	1/16	1	328								
15	15	235/4	235/4	0.25	11/16	11/16	Chord	4/4	1	1	1/16	1/16	1	329								
15	15	59	59	0.25	3/4	3/4	Chord	4/4	1	1	1/16	1/16	1	330								
15	15	237/4	237/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16	1/16	1	331								
15	15	119/2	119/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	332								
15	15	239/4	239/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	333								
15	15	56	56	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	334								
15	15	225/4	225/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	335								
15	15	113/2	113/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	336								
15	15	227/4	227/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	337								
15	15	57	57	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	338								
15	15	229/4	229/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	339								
15	15	115/2	115/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	340								
15	15	231/4	231/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	341								
15	15	58	58	0.25	1/2	1/2	Chord	4/4	2	1	1/16	1/16	1	342								
15	15	233/4	233/4	0.25	9/16	9/16	Chord	4/4	2	1	1/16	1/16	1	343								
15	15	117/2	117/2	0.25	5/8	5/8	Chord	4/4	2	1	1/16	1/16	1	344								
15	15	235/4	235/4	0.25	11/16	11/16	Chord	4/4	2	1	1/16	1/16	1	345								
15	15	59	59	0.25	3/4	3/4	Chord	4/4	2	1	1/16	1/16	1	346								
15	15	237/4	237/4	0.25	13/16	13/16	Chord	4/4	2	1	1/16	1/16	1	347								
15	15	119/2	119/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	348								
15	15	239/4	239/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	349								
15	15	56	56	4.0	0	0	Chord	4/4	3	1	1	1	1	350								
15	15	56	56	4.0	0	0	Chord	4/4	4	1	1	1	1	351								
16	16	60	60	0.25	0	0	Chord	4/4	1	1	1/16	1/16	1	352								
16	16	241/4	241/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16	1/16	1	353								
16	16	121/2	121/2	0.25	1/8	1/8	Chord	4/4	1	1	1/16	1/16	1	354								
16	16	243/4	243/4	0.25	3/16	3/16	Chord	4/4	1	1	1/16	1/16	1	355								
16	16	61	61	0.25	1/4	1/4	Chord	4/4	1	1	1/16	1/16	1	356								
16	16	245/4	245/4	0.25	5/16	5/16	Chord	4/4	1	1	1/16	1/16	1	357								
16	16	123/2	123/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	358								
16	16	247/4	247/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	359								
16	16	62	62	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	360								
16	16	60	60	0.25	0	0	Chord	4/4	2	1	1/16	1/16	1	361								
16	16	241/4	241/4	0.25	1/16	1/16	Chord	4/4	2	1	1/16	1/16	1	362								
16	16	121/2	121/2	0.25	1/8	1/8	Chord	4/4	2	1	1/16	1/16	1	363								
16	16	243/4	243/4	0.25	3/16	3/16	Chord	4/4	2	1	1/16	1/16	1	364								
16	16	61	61	0.25	1/4	1/4	Chord	4/4	2	1	1/16	1/16	1	365								
16	16	245/4	245/4	0.25	5/16	5/16	Chord	4/4	2	1	1/16	1/16	1	366								
16	16	123/2	123/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	367								
16	16	247/4	247/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	368								
16	16	62	62	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	369								
16	16	63	63	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	370								
16	16	60	60	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	371								
16	16	62	62	0.25	1/2	1/2	Chord	4/4	3	1	1/16	1/16	1	372								
16	16	249/4	249/4	0.25	9/16	9/16	Chord	4/4	3	1	1/16	1/16	1	373								
16	16	125/2	125/2	0.25	5/8	5/8	Chord	4/4	3	1	1/16	1/16	1	374								
16	16	251/4	251/4	0.25	11/16	11/16	Chord	4/4	3	1	1/16	1/16	1	375								
16	16	63	63	0.25	3/4	3/4	Chord	4/4	3	1	1/16	1/16	1	376								
16	16	253/4	253/4	0.25	13/16	13/16	Chord	4/4	3	1	1/16	1/16	1	377								
16	16	127/2	127/2	0.25	7/8	7/8	Chord	4/4	3	1	1/16	1/16	1	378								
16	16	255/4	255/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16	1/16	1	379								
16	16	60	60	0.0	0	0	FiguredBass	4/4	4	1	0									1/4	6	4
16	16	60	60	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	380								
16	16	61	61	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/4	5	3
16	16	62	62	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	381								
16	16	63	63	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	382								
17	17	64	64	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	383								
17	17	66	66	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	384								
17	17	64	64	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	385								
17	17	65	65	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	386								
17	17	67	67	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	387								
17	17	64	64	0.25	0	0	Chord	4/4	3	1	1/16	1/16	1	388								
17	17	257/4	257/4	0.25	1/16	1/16	Chord	4/4	3	1	1/16	1/16	1	389								
17	17	129/2	129/2	0.25	1/8	1/8	Chord	4/4	3	1	1/16	1/16	1	390								
17	17	259/4	259/4	0.25	3/16	3/16	Chord	4/4	3	1	1/16	1/16	1	391								
17	17	65	65	0.25	1/4	1/4	Chord	4/4	3	1	1/16	1/16	1	392								
17	17	261/4	261/4	0.25	5/16	5/16	Chord	4/4	3	1	1/16	1/16	1	393								
17	17	131/2	131/2	0.25	3/8	3/8	Chord	4/4	3	1	1/16	1/16	1	394								
17	17	263/4	263/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16	1/16	1	395								
17	17	66	66	0.25	1/2	1/2	Chord	4/4	3	1	1/16	1/16	1	396								
17	17	265/4	265/4	0.25	9/16	9/16	Chord	4/4	3	1	1/16	1/16	1	397								
17	17	133/2	133/2	0.25	5/8	5/8	Chord	4/4	3	1	1/16	1/16	1	398								
17	17	267/4	267/4	0.25	11/16	11/16	Chord	4/4	3	1	1/16	1/16	1	399								
17	17	67	67	0.25	3/4	3/4	Chord	4/4	3	1	1/16	1/16	1	400								
17	17	269/4	269/4	0.25	13/16	13/16	Chord	4/4	3	1	1/16	1/16	1	401								
17	17	135/2	135/2	0.25	7/8	7/8	Chord	4/4	3	1	1/16	1/16	1	402								
17	17	271/4	271/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16	1/16	1	403								
17	17	64	64	0.0	0	0	FiguredBass	4/4	4	1	0									1/4	5	4
17	17	64	64	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	404								
17	17	65	65	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/4	#	
17	17	66	66	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/4	9\	
17	17	66	66	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	405								
17	17	67	67	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/4	8	
17	17	67	67	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	406								
18	18	68	68	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	407								
18	18	70	70	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	408								
18	18	68	68	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	409								
18	18	69	69	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	410								
18	18	71	71	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	411								
18	18	68	68	0.25	0	0	Chord	4/4	3	1	1/16	1/16	1	412								
18	18	273/4	273/4	0.25	1/16	1/16	Chord	4/4	3	1	1/16	1/16	1	413								
18	18	137/2	137/2	0.25	1/8	1/8	Chord	4/4	3	1	1/16	1/16	1	414								
18	18	275/4	275/4	0.25	3/16	3/16	Chord	4/4	3	1	1/16	1/16	1	415								
18	18	69	69	0.25	1/4	1/4	Chord	4/4	3	1	1/16	1/16	1	416								
18	18	277/4	277/4	0.25	5/16	5/16	Chord	4/4	3	1	1/16	1/16	1	417								
18	18	139/2	139/2	0.25	3/8	3/8	Chord	4/4	3	1	1/16	1/16	1	418								
18	18	279/4	279/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16	1/16	1	419								
18	18	70	70	0.25	1/2	1/2	Chord	4/4	3	1	1/16	1/16	1	420								
18	18	281/4	281/4	0.25	9/16	9/16	Chord	4/4	3	1	1/16	1/16	1	421								
18	18	141/2	141/2	0.25	5/8	5/8	Chord	4/4	3	1	1/16	1/16	1	422								
18	18	283/4	283/4	0.25	11/16	11/16	Chord	4/4	3	1	1/16	1/16	1	423								
18	18	71	71	0.25	3/4	3/4	Chord	4/4	3	1	1/16	1/16	1	424								
18	18	285/4	285/4	0.25	13/16	13/16	Chord	4/4	3	1	1/16	1/16	1	425								
18	18	143/2	143/2	0.25	7/8	7/8	Chord	4/4	3	1	1/16	1/16	1	426								
18	18	287/4	287/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16	1/16	1	427								
18	18	68	68	0.0	0	0	FiguredBass	4/4	4	1	0									1/4	5	4
18	18	68	68	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	428								
18	18	69	69	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/4	3	
18	18	70	70	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/4	9	
18	18	70	70	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	429								
18	18	71	71	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/4	8	
18	18	71	71	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	430								
19	19	72	72	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	431								
19	19	74	74	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	432								
19	19	72	72	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	433								
19	19	73	73	2.0	1/4	1/4	Chord	4/4	2	1	1/2	1/2	1	434								
19	19	75	75	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	435								
19	19	72	72	0.25	0	0	Chord	4/4	3	1	1/16	1/16	1	436								
19	19	289/4	289/4	0.25	1/16	1/16	Chord	4/4	3	1	1/16	1/16	1	437								
19	19	145/2	145/2	0.25	1/8	1/8	Chord	4/4	3	1	1/16	1/16	1	438								
19	19	291/4	291/4	0.25	3/16	3/16	Chord	4/4	3	1	1/16	1/16	1	439								
19	19	73	73	0.25	1/4	1/4	Chord	4/4	3	1	1/16	1/16	1	440								
19	19	293/4	293/4	0.25	5/16	5/16	Chord	4/4	3	1	1/16	1/16	1	441								
19	19	147/2	147/2	0.25	3/8	3/8	Chord	4/4	3	1	1/16	1/16	1	442								
19	19	295/4	295/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16	1/16	1	443								
19	19	74	74	0.25	1/2	1/2	Chord	4/4	3	1	1/16	1/16	1	444								
19	19	297/4	297/4	0.25	9/16	9/16	Chord	4/4	3	1	1/16	1/16	1	445								
19	19	149/2	149/2	0.25	5/8	5/8	Chord	4/4	3	1	1/16	1/16	1	446								
19	19	299/4	299/4	0.25	11/16	11/16	Chord	4/4	3	1	1/16	1/16	1	447								
19	19	75	75	0.25	3/4	3/4	Chord	4/4	3	1	1/16	1/16	1	448								
19	19	301/4	301/4	0.25	13/16	13/16	Chord	4/4	3	1	1/16	1/16	1	449								
19	19	151/2	151/2	0.25	7/8	7/8	Chord	4/4	3	1	1/16	1/16	1	450								
19	19	303/4	303/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16	1/16	1	451								
19	19	72	72	0.0	0	0	FiguredBass	4/4	4	1	0									1/4	5	4
19	19	72	72	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	452								
19	19	73	73	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/4	3	
19	19	74	74	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/4	9	
19	19	74	74	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	453								
19	19	75	75	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/4	7	#
19	19	75	75	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	454								
20	20	76	76	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	455								
20	20	79	79	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	456								
20	20	159/2	159/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	457								
20	20	76	76	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	458								
20	20	77	77	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	459								
20	20	78	78	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	460								
20	20	157/2	157/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	461								
20	20	79	79	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	462								
20	20	76	76	0.25	0	0	Chord	4/4	3	1	1/16	1/16	1	463								
20	20	305/4	305/4	0.25	1/16	1/16	Chord	4/4	3	1	1/16	1/16	1	464								
20	20	153/2	153/2	0.25	1/8	1/8	Chord	4/4	3	1	1/16	1/16	1	465								
20	20	307/4	307/4	0.25	3/16	3/16	Chord	4/4	3	1	1/16	1/16	1	466								
20	20	77	77	0.25	1/4	1/4	Chord	4/4	3	1	1/16	1/16	1	467								
20	20	309/4	309/4	0.25	5/16	5/16	Chord	4/4	3	1	1/16	1/16	1	468								
20	20	155/2	155/2	0.25	3/8	3/8	Chord	4/4	3	1	1/16	1/16	1	469								
20	20	311/4	311/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16	1/16	1	470								
20	20	78	78	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	471								
20	20	79	79	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	472								
20	20	76	76	0.0	0	0	FiguredBass	4/4	4	1	0									1/4	9	
20	20	76	76	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	473								
20	20	77	77	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/4	8	
20	20	77	77	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	474								
20	20	78	78	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/4	7	
20	20	78	78	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	475								
20	20	79	79	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/4	6	5
20	20	79	79	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	476								
21	21	80	80	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	477								
21	21	81	81	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	478								
21	21	82	82	0.0	1/2	1/2	Tempo	4/4	1	1	0				𝅘𝅥=40	40.0	𝅘𝅥	40.0	0.0			
21	21	82	82	1.0	1/2	1/2	Chord	4/4	1	1	1/4	1/4	1	479								
21	21	83	83	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	480								
21	21	80	80	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	481								
21	21	81	81	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	482								
21	21	82	82	1.0	1/2	1/2	Chord	4/4	2	1	1/4	1/4	1	483								
21	21	80	80	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	484								
21	21	82	82	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	485								
21	21	83	83	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	486								
21	21	80	80	0.0	0	0	FiguredBass	4/4	4	1	0									1/4	6	4
21	21	80	80	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	487								
21	21	81	81	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/4	5	#
21	21	82	82	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	488								
21	21	83	83	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/4	6	
21	21	83	83	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	489								
22	22	84	84	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	490								
22	22	87	87	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	491								
22	22	85	85	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	492								
22	22	86	86	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	493								
22	22	84	84	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	494								
22	22	85	85	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	495								
22	22	86	86	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	496								
22	22	87	87	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	497								
22	22	84	84	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	498								
22	22	85	85	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/4	6	
22	22	85	85	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	499								
22	22	86	86	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/4	6	5
22	22	86	86	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	500								
22	22	87	87	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/4	#	
22	22	87	87	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	501								
23	23	88	88	3.0	0	0	Chord	4/4	1	1	3/4	1/2	3/2	502								
23	23	91	91	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	503								
23	23	88	88	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	504								
23	23	89	89	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	505								
23	23	90	90	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	506								
23	23	88	88	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	507								
23	23	89	89	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	508								
23	23	90	90	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	509								
23	23	91	91	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	510								
23	23	88	88	0.0	0	0	FiguredBass	4/4	4	1	0									1/4	9	
23	23	88	88	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	511								
23	23	89	89	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/4	8	
23	23	89	89	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	512								
23	23	90	90	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/4	6	5
23	23	90	90	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	513								
23	23	91	91	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/4	5	
23	23	91	91	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	514								
24	24	92	92	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	515								
24	24	185/2	185/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	516								
24	24	93	93	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	517								
24	24	187/2	187/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	518								
24	24	94	94	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	519								
24	24	189/2	189/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	520								
24	24	95	95	1.0	3/4	3/4	Chord	4/4	1	1	1/4	1/4	1	521								
24	24	92	92	3.0	0	0	Chord	4/4	2	1	3/4	1/2	3/2	522								
24	24	95	95	1.0	3/4	3/4	Chord	4/4	2	1	1/4	1/4	1	523								
24	24	92	92	1.0	0	0	Chord	4/4	3	1	1/4	1/4	1	524								
24	24	93	93	1.0	1/4	1/4	Chord	4/4	3	1	1/4	1/4	1	525								
24	24	94	94	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	526								
24	24	95	95	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	527								
24	24	92	92	0.0	0	0	FiguredBass	4/4	4	1	0									1/4	9	
24	24	92	92	1.0	0	0	Chord	4/4	4	1	1/4	1/4	1	528								
24	24	93	93	0.0	1/4	1/4	FiguredBass	4/4	4	1	0									1/4	6	
24	24	93	93	1.0	1/4	1/4	Chord	4/4	4	1	1/4	1/4	1	529								
24	24	94	94	0.0	1/2	1/2	FiguredBass	4/4	4	1	0									1/4	7	
24	24	94	94	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	530								
24	24	95	95	0.0	3/4	3/4	FiguredBass	4/4	4	1	0									1/4	b7	5
24	24	95	95	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	531								
25	25	96	96	1.0	0	0	Chord	4/4	1	1	1/4	1/4	1	532								
25	25	97	97	1.0	1/4	1/4	Chord	4/4	1	1	1/4	1/4	1	533								
