mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	slur
3	3	10	10	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	21										
3	3	21/2	21/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	22										
3	3	11	11	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	23										
3	3	23/2	23/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	24										
3	3	47/4	47/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	25										
3	3	17/2	17/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	26										
3	3	9	9	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	27										
3	3	19/2	19/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	28										
3	3	10	10	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	29										
3	3	21/2	21/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	30										
3	3	11	11	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	31										
3	3	23/2	23/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	32										
3	3	47/4	47/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	33										
4	4	12	12	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	34										
4	4	25/2	25/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	35										
4	4	13	13	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	36										
4	4	27/2	27/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	37										0
4	4	55/4	55/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	38										
4	4	14	14	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	39										
4	4	29/2	29/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	40										
4	4	15	15	0.75	3/4	3/4	Chord	4/4	1	1	3/16	1/8	3/2	41										
4	4	63/4	63/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	42										
4	4	12	12	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	43										
4	4	25/2	25/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	44										
4	4	13	13	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	45										
4	4	27/2	27/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	46										
4	4	55/4	55/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	47										
4	4	14	14	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	48										
4	4	29/2	29/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	49										
4	4	15	15	0.75	3/4	3/4	Chord	4/4	2	1	3/16	1/8	3/2	50										
4	4	63/4	63/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	51										
5	5	16	16	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	52										
5	5	33/2	33/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	53										
5	5	17	17	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	54										
5	5	35/2	35/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	55										
5	5	18	18	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	56										
5	5	37/2	37/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	57										
5	5	19	19	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	58										
5	5	39/2	39/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	59										1
5	5	79/4	79/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	60										
5	5	16	16	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	61										
5	5	33/2	33/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	62										
5	5	17	17	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	63										
5	5	35/2	35/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	64										
5	5	18	18	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	65										
5	5	37/2	37/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	66										
5	5	19	19	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	67										
5	5	39/2	39/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	68										2
5	5	79/4	79/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	69										
6	6	20	20	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	70										
6	6	41/2	41/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	71										
6	6	21	21	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	72										
6	6	43/2	43/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	73										
6	6	22	22	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	74										
6	6	45/2	45/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	75										
6	6	23	23	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	76										
6	6	47/2	47/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	77										3
6	6	95/4	95/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	78										
6	6	20	20	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	79										
6	6	41/2	41/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	80										
6	6	21	21	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	81										
6	6	43/2	43/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	82										
6	6	22	22	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	83										
6	6	45/2	45/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	84										
6	6	23	23	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	85										
6	6	47/2	47/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	86										
6	6	41/2	41/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	87										
6	6	21	21	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	88										
6	6	43/2	43/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	89										
6	6	22	22	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	90										
6	6	45/2	45/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	91										
6	6	23	23	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	92										
6	6	47/2	47/2	0.25	7/8	7/8	Chord	4/4	3	1	1/16	1/16	1	93										
6	6	95/4	95/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16	1/16	1	94										
6	6	41/2	41/2	0.0	1/8	1/8	FiguredBass	4/4	4	1	0										1/8	#		
6	6	41/2	41/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	95										
6	6	21	21	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	96										
6	6	43/2	43/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	97										
6	6	22	22	0.0	1/2	1/2	FiguredBass	4/4	4	1	0										1/8	7		
6	6	22	22	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	98										
6	6	45/2	45/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	99										
6	6	23	23	0.0	3/4	3/4	FiguredBass	4/4	4	1	0										1/8	6		
6	6	23	23	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	100										
6	6	47/2	47/2	0.25	7/8	7/8	Chord	4/4	4	1	1/16	1/16	1	101										
6	6	95/4	95/4	0.25	15/16	15/16	Chord	4/4	4	1	1/16	1/16	1	102										
7	7	24	24	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	103										
7	7	49/2	49/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	104										
7	7	25	25	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	105										
7	7	51/2	51/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	106										4
7	7	103/4	103/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	107										
7	7	26	26	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	108										
7	7	53/2	53/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	109										
7	7	27	27	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	110										
7	7	55/2	55/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16	1/16	1	111										5
7	7	111/4	111/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	112										
7	7	24	24	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	113										
7	7	49/2	49/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	114										
7	7	25	25	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	115										
7	7	51/2	51/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	116										6
7	7	103/4	103/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	117										
7	7	26	26	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	118										
7	7	53/2	53/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	119										
7	7	27	27	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	120										
7	7	55/2	55/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	121										
7	7	24	24	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	122										
7	7	49/2	49/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	123										
7	7	25	25	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	124										
7	7	51/2	51/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	125										
7	7	26	26	1.0	1/2	1/2	Chord	4/4	3	1	1/4	1/4	1	126										
7	7	27	27	1.0	3/4	3/4	Chord	4/4	3	1	1/4	1/4	1	127										
7	7	24	24	0.0	0	0	FiguredBass	4/4	4	1	0										1/8	7	#	
7	7	24	24	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	128										
7	7	49/2	49/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	129										
7	7	25	25	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	130										
7	7	51/2	51/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	131										
7	7	26	26	0.0	1/2	1/2	FiguredBass	4/4	4	1	0										1/4	4	2	
7	7	26	26	1.0	1/2	1/2	Chord	4/4	4	1	1/4	1/4	1	132										
7	7	27	27	0.0	3/4	3/4	FiguredBass	4/4	4	1	0										1/4	6	5	
7	7	27	27	1.0	3/4	3/4	Chord	4/4	4	1	1/4	1/4	1	133										
8	8	28	28	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	134										
8	8	57/2	57/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	135										
8	8	29	29	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	136										
8	8	59/2	59/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	137										7
8	8	119/4	119/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	138										
8	8	30	30	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	139										
8	8	61/2	61/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	140										
8	8	31	31	0.75	3/4	3/4	Chord	4/4	1	1	3/16	1/8	3/2	141										
8	8	127/4	127/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16	1/16	1	142										
8	8	28	28	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	143										
8	8	57/2	57/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	144										
8	8	29	29	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	145										
8	8	59/2	59/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	146										8
8	8	119/4	119/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	147										
8	8	30	30	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	148										
8	8	61/2	61/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	149										
8	8	31	31	0.75	3/4	3/4	Chord	4/4	2	1	3/16	1/8	3/2	150										
8	8	127/4	127/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	151										
8	8	28	28	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	152										
8	8	57/2	57/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	153										
8	8	29	29	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	154										
8	8	59/2	59/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	155										
8	8	30	30	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	156										
8	8	61/2	61/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	157										
8	8	31	31	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	158										
8	8	63/2	63/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	159										
8	8	28	28	0.0	0	0	FiguredBass	4/4	4	1	0										1/8	9		
8	8	28	28	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	160										
8	8	57/2	57/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	161										
8	8	29	29	0.0	1/4	1/4	FiguredBass	4/4	4	1	0										1/8	6		
8	8	29	29	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	162										
8	8	59/2	59/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	163										
8	8	30	30	0.0	1/2	1/2	FiguredBass	4/4	4	1	0										1/8	#		
8	8	30	30	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	164										
8	8	61/2	61/2	0.0	5/8	5/8	FiguredBass	4/4	4	1	0										1/8	7		
8	8	61/2	61/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	165										
8	8	31	31	0.0	3/4	3/4	FiguredBass	4/4	4	1	0										1/8	5	4	
8	8	31	31	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	166										
8	8	63/2	63/2	0.0	7/8	7/8	FiguredBass	4/4	4	1	0										1/8	#		
8	8	63/2	63/2	0.5	7/8	7/8	Chord	4/4	4	1	1/8	1/8	1	167										
9	9	32	32	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	168										
9	9	65/2	65/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	169										
9	9	33	33	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	170										
9	9	67/2	67/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	171										
9	9	34	34	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	172										
9	9	69/2	69/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	173										
9	9	35	35	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	174										
9	9	71/2	71/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	175										
9	9	32	32	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	176										
9	9	65/2	65/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	177										
9	9	33	33	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	178										
9	9	67/2	67/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	179										
9	9	34	34	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	180										
9	9	69/2	69/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	181										
9	9	35	35	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	182										
9	9	71/2	71/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	183										9
9	9	143/4	143/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	184										
9	9	32	32	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	185										
9	9	65/2	65/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	186										
9	9	33	33	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	187										
9	9	67/2	67/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	188										
9	9	34	34	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	189										
9	9	69/2	69/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	190										
9	9	35	35	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	191										
9	9	71/2	71/2	0.25	7/8	7/8	Chord	4/4	3	1	1/16	1/16	1	192										
9	9	143/4	143/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16	1/16	1	193										
9	9	32	32	0.0	0	0	FiguredBass	4/4	4	1	0										1/8	5		
9	9	32	32	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	194										
9	9	65/2	65/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	195										
9	9	33	33	0.0	1/4	1/4	FiguredBass	4/4	4	1	0										1/8	6		
9	9	33	33	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	196										
9	9	67/2	67/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	197										
9	9	34	34	0.0	1/2	1/2	FiguredBass	4/4	4	1	0										1/8	7		
9	9	34	34	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	198										
9	9	69/2	69/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	199										
9	9	35	35	0.0	3/4	3/4	FiguredBass	4/4	4	1	0										1/8	6		
9	9	35	35	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	200										
9	9	71/2	71/2	0.25	7/8	7/8	Chord	4/4	4	1	1/16	1/16	1	201										
9	9	143/4	143/4	0.25	15/16	15/16	Chord	4/4	4	1	1/16	1/16	1	202										
10	10	36	36	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	203										
10	10	73/2	73/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	204										
10	10	37	37	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	205										
10	10	75/2	75/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8	1/8	1	206										
10	10	38	38	0.5	1/2	1/2	Chord	4/4	1	1	1/8	1/8	1	207										
10	10	77/2	77/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8	1/8	1	208										
10	10	39	39	0.5	3/4	3/4	Chord	4/4	1	1	1/8	1/8	1	209										
10	10	79/2	79/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	210										
10	10	36	36	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	211										
10	10	73/2	73/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	212										
10	10	37	37	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	213										
10	10	75/2	75/2	0.5	3/8	3/8	Chord	4/4	2	1	1/8	1/8	1	214										
10	10	38	38	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	215										
10	10	77/2	77/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	216										
10	10	39	39	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	217										
10	10	79/2	79/2	0.25	7/8	7/8	Chord	4/4	2	1	1/16	1/16	1	218										10
10	10	159/4	159/4	0.25	15/16	15/16	Chord	4/4	2	1	1/16	1/16	1	219										
10	10	36	36	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	220										
10	10	73/2	73/2	0.5	1/8	1/8	Chord	4/4	3	1	1/8	1/8	1	221										
10	10	37	37	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	222										
10	10	75/2	75/2	0.25	3/8	3/8	Chord	4/4	3	1	1/16	1/16	1	223										
10	10	151/4	151/4	0.25	7/16	7/16	Chord	4/4	3	1	1/16	1/16	1	224										
10	10	38	38	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	225										
10	10	77/2	77/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	226										
10	10	39	39	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	227										
10	10	79/2	79/2	0.25	7/8	7/8	Chord	4/4	3	1	1/16	1/16	1	228										
10	10	159/4	159/4	0.25	15/16	15/16	Chord	4/4	3	1	1/16	1/16	1	229										
10	10	36	36	0.0	0	0	FiguredBass	4/4	4	1	0										1/4	7		
10	10	36	36	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	230										
10	10	73/2	73/2	0.5	1/8	1/8	Chord	4/4	4	1	1/8	1/8	1	231										
10	10	37	37	0.0	1/4	1/4	FiguredBass	4/4	4	1	0										1/4	6		
10	10	37	37	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	232										
10	10	75/2	75/2	0.25	3/8	3/8	Chord	4/4	4	1	1/16	1/16	1	233										
10	10	151/4	151/4	0.25	7/16	7/16	Chord	4/4	4	1	1/16	1/16	1	234										
10	10	38	38	0.0	1/2	1/2	FiguredBass	4/4	4	1	0										1/4	7		
10	10	38	38	0.5	1/2	1/2	Chord	4/4	4	1	1/8	1/8	1	235										
10	10	77/2	77/2	0.5	5/8	5/8	Chord	4/4	4	1	1/8	1/8	1	236										
10	10	39	39	0.0	3/4	3/4	FiguredBass	4/4	4	1	0										1/4	6		
10	10	39	39	0.5	3/4	3/4	Chord	4/4	4	1	1/8	1/8	1	237										
10	10	79/2	79/2	0.25	7/8	7/8	Chord	4/4	4	1	1/16	1/16	1	238										
10	10	159/4	159/4	0.25	15/16	15/16	Chord	4/4	4	1	1/16	1/16	1	239										
11	11	40	40	0.5	0	0	Chord	4/4	1	1	1/8	1/8	1	240										
11	11	81/2	81/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8	1/8	1	241										
11	11	41	41	0.5	1/4	1/4	Chord	4/4	1	1	1/8	1/8	1	242										
11	11	83/2	83/2	0.25	3/8	3/8	Chord	4/4	1	1	1/16	1/16	1	243										
11	11	167/4	167/4	0.25	7/16	7/16	Chord	4/4	1	1	1/16	1/16	1	244										
11	11	42	42	1.5	1/2	1/2	Chord	4/4	1	1	3/8	1/4	3/2	245										
11	11	87/2	87/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8	1/8	1	246										
11	11	40	40	0.5	0	0	Chord	4/4	2	1	1/8	1/8	1	247										
11	11	81/2	81/2	0.5	1/8	1/8	Chord	4/4	2	1	1/8	1/8	1	248										
11	11	41	41	0.5	1/4	1/4	Chord	4/4	2	1	1/8	1/8	1	249										
11	11	83/2	83/2	0.25	3/8	3/8	Chord	4/4	2	1	1/16	1/16	1	250										11
11	11	167/4	167/4	0.25	7/16	7/16	Chord	4/4	2	1	1/16	1/16	1	251										
11	11	42	42	0.5	1/2	1/2	Chord	4/4	2	1	1/8	1/8	1	252										
11	11	85/2	85/2	0.5	5/8	5/8	Chord	4/4	2	1	1/8	1/8	1	253										
11	11	43	43	0.5	3/4	3/4	Chord	4/4	2	1	1/8	1/8	1	254										
11	11	87/2	87/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8	1/8	1	255										
11	11	40	40	0.5	0	0	Chord	4/4	3	1	1/8	1/8	1	256										
11	11	81/2	81/2	0.25	1/8	1/8	Chord	4/4	3	1	1/16	1/16	1	257										
11	11	163/4	163/4	0.25	3/16	3/16	Chord	4/4	3	1	1/16	1/16	1	258										
11	11	41	41	0.5	1/4	1/4	Chord	4/4	3	1	1/8	1/8	1	259										
11	11	83/2	83/2	0.5	3/8	3/8	Chord	4/4	3	1	1/8	1/8	1	260										
11	11	42	42	0.5	1/2	1/2	Chord	4/4	3	1	1/8	1/8	1	261										
11	11	85/2	85/2	0.5	5/8	5/8	Chord	4/4	3	1	1/8	1/8	1	262										
11	11	43	43	0.5	3/4	3/4	Chord	4/4	3	1	1/8	1/8	1	263										
11	11	87/2	87/2	0.5	7/8	7/8	Chord	4/4	3	1	1/8	1/8	1	264										
11	11	40	40	0.0	0	0	FiguredBass	4/4	4	1	0										1/4	7		
11	11	40	40	0.5	0	0	Chord	4/4	4	1	1/8	1/8	1	265										
11	11	81/2	81/2	0.25	1/8	1/8	Chord	4/4	4	1	1/16	1/16	1	266										
11	11	163/4	163/4	0.25	3/16	3/16	Chord	4/4	4	1	1/16	1/16	1	267										
11	11	41	41	0.0	1/4	1/4	FiguredBass	4/4	4	1	0										1/2	7		
11	11	41	41	0.5	1/4	1/4	Chord	4/4	4	1	1/8	1/8	1	268										
11	11	83/2	83/2	0.5	3/8	3/8	Chord	4/4	4	1	1/8	1/8	1	269										
