mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2
21	21	81	81	2.0	1/4	1/4	Chord	2/2	1	1	1/2	1/2	1	285								
21	21	83	83	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	286								
21	21	80	80	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	287								
21	21	82	82	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	288								
21	21	80	80	2.0	0	0	Chord	2/2	3	1	1/2	1/2	1	289								
21	21	82	82	2.0	1/2	1/2	Chord	2/2	3	1	1/2	1/2	1	290								
21	21	80	80	2.0	0	0	Chord	2/2	4	1	1/2	1/2	1	291								
21	21	82	82	2.0	1/2	1/2	Chord	2/2	4	1	1/2	1/2	1	292								
22	22	84	84	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	293								
22	22	85	85	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	294								
22	22	86	86	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	295								
22	22	87	87	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	296								
22	22	84	84	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	297								
22	22	86	86	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	298								
22	22	87	87	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	299								
22	22	84	84	2.0	0	0	Chord	2/2	3	1	1/2	1/2	1	300								
22	22	86	86	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	301								
22	22	87	87	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	302								
22	22	84	84	2.0	0	0	Chord	2/2	4	1	1/2	1/2	1	303								
22	22	86	86	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	304								
22	22	87	87	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	305								
23	23	88	88	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	306								
23	23	89	89	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	307								
23	23	90	90	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	308								
23	23	91	91	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	309								
23	23	88	88	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	310								
23	23	90	90	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	311								
23	23	88	88	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	312								
23	23	89	89	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	313								
23	23	90	90	2.0	1/2	1/2	Chord	2/2	3	1	1/2	1/2	1	314								
23	23	88	88	0.0	0	0	FiguredBass	2/2	4	1	0									1/4	5	4
23	23	88	88	1.0	0	0	Chord	2/2	4	1	1/4	1/4	1	315								
23	23	89	89	0.0	1/4	1/4	FiguredBass	2/2	4	1	0									1/4	3	
23	23	89	89	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	316								
23	23	90	90	2.0	1/2	1/2	Chord	2/2	4	1	1/2	1/2	1	317								
24	24	92	92	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	318								
24	24	93	93	2.0	1/4	1/4	Chord	2/2	1	1	1/2	1/2	1	319								
24	24	95	95	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	320								
24	24	92	92	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	321								
24	24	94	94	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	322								
24	24	92	92	2.0	0	0	Chord	2/2	3	1	1/2	1/2	1	323								
24	24	94	94	2.0	1/2	1/2	Chord	2/2	3	1	1/2	1/2	1	324								
24	24	92	92	0.0	0	0	FiguredBass	2/2	4	1	0									1/2	6	
24	24	92	92	2.0	0	0	Chord	2/2	4	1	1/2	1/2	1	325								
24	24	94	94	2.0	1/2	1/2	Chord	2/2	4	1	1/2	1/2	1	326								
25	25	96	96	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	327								
25	25	97	97	2.0	1/4	1/4	Chord	2/2	1	1	1/2	1/2	1	328								
25	25	99	99	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	329								
25	25	96	96	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	330								
25	25	98	98	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	331								
25	25	96	96	2.0	0	0	Chord	2/2	3	1	1/2	1/2	1	332								
25	25	98	98	2.0	1/2	1/2	Chord	2/2	3	1	1/2	1/2	1	333								
25	25	96	96	0.0	0	0	FiguredBass	2/2	4	1	0									1/2	b	
25	25	96	96	2.0	0	0	Chord	2/2	4	1	1/2	1/2	1	334								
25	25	98	98	2.0	1/2	1/2	Chord	2/2	4	1	1/2	1/2	1	335								
26	26	100	100	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	336								
26	26	101	101	2.0	1/4	1/4	Chord	2/2	1	1	1/2	1/2	1	337								
26	26	103	103	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	338								
26	26	100	100	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	339								
26	26	102	102	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	340								
26	26	100	100	2.0	0	0	Chord	2/2	3	1	1/2	1/2	1	341								
26	26	102	102	2.0	1/2	1/2	Chord	2/2	3	1	1/2	1/2	1	342								
26	26	100	100	2.0	0	0	Chord	2/2	4	1	1/2	1/2	1	343								
26	26	102	102	2.0	1/2	1/2	Chord	2/2	4	1	1/2	1/2	1	344								
27	27	104	104	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	345								
27	27	105	105	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	346								
27	27	106	106	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	347								
27	27	107	107	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	348								
27	27	104	104	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	349								
27	27	106	106	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	350								
27	27	107	107	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	351								
27	27	104	104	2.0	0	0	Chord	2/2	3	1	1/2	1/2	1	352								
27	27	106	106	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	353								
27	27	107	107	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	354								
27	27	104	104	0.0	0	0	FiguredBass	2/2	4	1	0									1/2	5	4
27	27	104	104	2.0	0	0	Chord	2/2	4	1	1/2	1/2	1	355								
27	27	106	106	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	356								
27	27	107	107	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	357								
28	28	108	108	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	358								
28	28	109	109	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	359								
28	28	110	110	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	360								
28	28	108	108	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	361								
28	28	110	110	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	362								
28	28	108	108	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	363								
28	28	109	109	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	364								
28	28	110	110	2.0	1/2	1/2	Chord	2/2	3	1	1/2	1/2	1	365								
28	28	108	108	0.0	0	0	FiguredBass	2/2	4	1	0									1/4	5	4
28	28	108	108	1.0	0	0	Chord	2/2	4	1	1/4	1/4	1	366								
28	28	109	109	0.0	1/4	1/4	FiguredBass	2/2	4	1	0									1/4	3	
28	28	109	109	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	367								
28	28	110	110	2.0	1/2	1/2	Chord	2/2	4	1	1/2	1/2	1	368								
29	29	112	112	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	369								
29	29	225/2	225/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	370								
29	29	113	113	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	371								
29	29	227/2	227/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	372								
29	29	114	114	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	373								
29	29	229/2	229/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	374								
29	29	115	115	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	375								
29	29	231/2	231/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	376								
29	29	113	113	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	377								
29	29	114	114	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	378								
29	29	112	112	2.0	0	0	Chord	2/2	3	1	1/2	1/2	1	379								
29	29	114	114	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	380								
29	29	115	115	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	381								
29	29	112	112	0.0	0	0	FiguredBass	2/2	4	1	0									1/2	6	
29	29	112	112	2.0	0	0	Chord	2/2	4	1	1/2	1/2	1	382								
29	29	114	114	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	383								
29	29	115	115	0.0	3/4	3/4	FiguredBass	2/2	4	1	0									1/4	6	
29	29	115	115	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	384								
30	30	116	116	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	385								
30	30	233/2	233/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	386								
30	30	117	117	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	387								
30	30	235/2	235/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	388								
30	30	118	118	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	389								
30	30	117	117	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	390								
30	30	118	118	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	391								
30	30	116	116	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	392								
30	30	117	117	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	393								
30	30	118	118	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	394								
30	30	119	119	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	395								
30	30	116	116	1.0	0	0	Chord	2/2	4	1	1/4	1/4	1	396								
30	30	117	117	0.0	1/4	1/4	FiguredBass	2/2	4	1	0									1/4	6	
30	30	117	117	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	397								
30	30	118	118	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	398								
30	30	119	119	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	399								
31	31	120	120	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	400								
31	31	241/2	241/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	401								
31	31	121	121	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	402								
31	31	243/2	243/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	403								
31	31	122	122	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	404								
31	31	245/2	245/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	405								
31	31	123	123	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	406								
31	31	247/2	247/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	407								
31	31	121	121	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	408								
31	31	122	122	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	409								
31	31	120	120	2.0	0	0	Chord	2/2	3	1	1/2	1/2	1	410								
31	31	122	122	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	411								
31	31	123	123	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	412								
31	31	120	120	0.0	0	0	FiguredBass	2/2	4	1	0									1/2	6	
31	31	120	120	2.0	0	0	Chord	2/2	4	1	1/2	1/2	1	413								
31	31	122	122	0.0	1/2	1/2	FiguredBass	2/2	4	1	0									1/4	b	
31	31	122	122	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	414								
31	31	123	123	0.0	3/4	3/4	FiguredBass	2/2	4	1	0									1/4	6	
31	31	123	123	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	415								
32	32	124	124	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	416								
32	32	249/2	249/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	417								
32	32	125	125	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	418								
32	32	251/2	251/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	419								
32	32	126	126	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	420								
32	32	127	127	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	421								
32	32	125	125	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	422								
32	32	126	126	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	423								
32	32	124	124	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	424								
32	32	125	125	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	425								
32	32	126	126	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	426								
32	32	127	127	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	427								
32	32	124	124	0.0	0	0	FiguredBass	2/2	4	1	0									1/4	b	
32	32	124	124	1.0	0	0	Chord	2/2	4	1	1/4	1/4	1	428								
32	32	125	125	0.0	1/4	1/4	FiguredBass	2/2	4	1	0									1/4	6	
32	32	125	125	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	429								
32	32	126	126	0.0	1/2	1/2	FiguredBass	2/2	4	1	0									1/4	b	
32	32	126	126	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	430								
32	32	127	127	0.0	3/4	3/4	FiguredBass	2/2	4	1	0									1/4	6	
32	32	127	127	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	431								
33	33	128	128	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	432								
33	33	129	129	2.0	1/4	1/4	Chord	2/2	1	1	1/2	1/2	1	433								
33	33	131	131	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	434								
33	33	129	129	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	435								
33	33	130	130	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	436								
33	33	131	131	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	437								
33	33	128	128	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	438								
33	33	129	129	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	439								
33	33	130	130	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	440								
33	33	131	131	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	441								
33	33	128	128	0.0	0	0	FiguredBass	2/2	4	1	0									1/4	b	
33	33	128	128	1.0	0	0	Chord	2/2	4	1	1/4	1/4	1	442								
33	33	129	129	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	443								
33	33	130	130	0.0	1/2	1/2	FiguredBass	2/2	4	1	0									1/4	7	h
33	33	130	130	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	444								
33	33	131	131	0.0	3/4	3/4	FiguredBass	2/2	4	1	0									1/4	b	
33	33	131	131	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	445								
34	34	132	132	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	446								
34	34	134	134	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	447								
34	34	269/2	269/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	448								
34	34	135	135	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	449								
34	34	271/2	271/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	450								
34	34	132	132	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	451								
34	34	133	133	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	452								
34	34	134	134	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	453								
34	34	132	132	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	454								
34	34	133	133	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	455								
34	34	134	134	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	456								
34	34	132	132	0.0	0	0	FiguredBass	2/2	4	1	0									1/4	5	4
34	34	132	132	1.0	0	0	Chord	2/2	4	1	1/4	1/4	1	457								
34	34	133	133	0.0	1/4	1/4	FiguredBass	2/2	4	1	0									1/4	h	
34	34	133	133	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	458								
34	34	134	134	0.0	1/2	1/2	FiguredBass	2/2	4	1	0									1/4	b	
34	34	134	134	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	459								
35	35	136	136	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	460								
35	35	273/2	273/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	461								
35	35	137	137	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	462								
35	35	275/2	275/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	463								
35	35	138	138	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	464								
35	35	139	139	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	465								
35	35	277/2	277/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	466								
35	35	139	139	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	467								
35	35	279/2	279/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	468								
35	35	136	136	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	469								
35	35	137	137	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	470								
35	35	138	138	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	471								
35	35	139	139	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	472								
35	35	136	136	0.0	0	0	FiguredBass	2/2	4	1	0									1/4	b	
35	35	136	136	1.0	0	0	Chord	2/2	4	1	1/4	1/4	1	473								
35	35	137	137	0.0	1/4	1/4	FiguredBass	2/2	4	1	0									1/4	6	
35	35	137	137	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	474								
35	35	138	138	0.0	1/2	1/2	FiguredBass	2/2	4	1	0									1/4	b	
35	35	138	138	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	475								
35	35	139	139	0.0	3/4	3/4	FiguredBass	2/2	4	1	0									1/4	6	
35	35	139	139	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	476								
36	36	285/2	285/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	477								
36	36	143	143	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	478								
36	36	287/2	287/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	479								
36	36	140	140	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	480								
36	36	281/2	281/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	481								
36	36	141	141	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	482								
36	36	283/2	283/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	483								
36	36	142	142	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	484								
36	36	140	140	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	485								
36	36	141	141	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	486								
36	36	142	142	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	487								
36	36	140	140	0.0	0	0	FiguredBass	2/2	4	1	0									1/4	b	
36	36	140	140	1.0	0	0	Chord	2/2	4	1	1/4	1/4	1	488								
36	36	141	141	0.0	1/4	1/4	FiguredBass	2/2	4	1	0									1/4	6	
36	36	141	141	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	489								
36	36	142	142	0.0	1/2	1/2	FiguredBass	2/2	4	1	0									1/4	b	
36	36	142	142	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	490								
37	37	144	144	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	491								
37	37	289/2	289/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	492								
37	37	145	145	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	493								
37	37	291/2	291/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	494								
37	37	146	146	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	495								
37	37	147	147	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	496								
37	37	293/2	293/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	497								
37	37	147	147	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	498								
37	37	295/2	295/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	499								
37	37	144	144	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	500								
37	37	145	145	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	501								
37	37	146	146	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	502								
37	37	147	147	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	503								
37	37	144	144	1.0	0	0	Chord	2/2	4	1	1/4	1/4	1	504								
37	37	145	145	0.0	1/4	1/4	FiguredBass	2/2	4	1	0									1/4	6	
37	37	145	145	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	505								
37	37	146	146	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	506								
37	37	147	147	0.0	3/4	3/4	FiguredBass	2/2	4	1	0									1/4	6	
37	37	147	147	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	507								
38	38	301/2	301/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	508								
38	38	151	151	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	509								
38	38	303/2	303/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	510								
38	38	148	148	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	511								
38	38	297/2	297/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	512								
38	38	149	149	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	513								
38	38	299/2	299/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	514								
38	38	150	150	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	515								
38	38	301/2	301/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	516								
38	38	151	151	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	517								
38	38	303/2	303/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	518								
38	38	148	148	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	519								
38	38	149	149	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	520								
38	38	150	150	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	521								
38	38	151	151	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	522								
38	38	148	148	1.0	0	0	Chord	2/2	4	1	1/4	1/4	1	523								
38	38	149	149	0.0	1/4	1/4	FiguredBass	2/2	4	1	0									1/4	6	
38	38	149	149	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	524								
38	38	150	150	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	525								
38	38	151	151	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	526								
39	39	152	152	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	527								
39	39	305/2	305/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	528								
39	39	153	153	0.5	1/4	1/4	Chord	2/2	1	1	1/8	1/8	1	529								
39	39	307/2	307/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8	1/8	1	530								
39	39	154	154	0.5	1/2	1/2	Chord	2/2	1	1	1/8	1/8	1	531								
39	39	309/2	309/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	532								
39	39	155	155	0.5	3/4	3/4	Chord	2/2	1	1	1/8	1/8	1	533								
39	39	311/2	311/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8	1/8	1	534								
39	39	152	152	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	535								
39	39	305/2	305/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	536								
39	39	153	153	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	537								
39	39	307/2	307/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	538								
39	39	154	154	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	539								
39	39	155	155	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	540								
39	39	152	152	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	541								
39	39	153	153	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	542								
39	39	154	154	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	543								
39	39	155	155	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	544								
39	39	152	152	1.0	0	0	Chord	2/2	4	1	1/4	1/4	1	545								
39	39	153	153	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	546								
39	39	154	154	0.0	1/2	1/2	FiguredBass	2/2	4	1	0									1/4	#	
39	39	154	154	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	547								
39	39	155	155	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	548								
40	40	156	156	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	549								
40	40	158	158	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	550								
40	40	156	156	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	551								
40	40	157	157	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	552								
40	40	158	158	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	553								
40	40	156	156	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	554								
40	40	157	157	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	555								
40	40	158	158	2.0	1/2	1/2	Chord	2/2	3	1	1/2	1/2	1	556								
40	40	156	156	0.0	0	0	FiguredBass	2/2	4	1	0									1/4	5	4
40	40	156	156	1.0	0	0	Chord	2/2	4	1	1/4	1/4	1	557								
40	40	157	157	0.0	1/4	1/4	FiguredBass	2/2	4	1	0									1/4	#	
40	40	157	157	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	558								
40	40	158	158	2.0	1/2	1/2	Chord	2/2	4	1	1/2	1/2	1	559								
41	41	160	160	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	560								
