mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2
24	24	94	94	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	270			
24	24	92	92	2.0	0	0	Chord	2/2	3	1	1/2	1/2	1	271			
24	24	94	94	2.0	1/2	1/2	Chord	2/2	3	1	1/2	1/2	1	272			
24	24	92	92	0.0	0	0	FiguredBass	2/2	4	1	0				1/2	6	
24	24	92	92	2.0	0	0	Chord	2/2	4	1	1/2	1/2	1	273			
24	24	94	94	2.0	1/2	1/2	Chord	2/2	4	1	1/2	1/2	1	274			
25	25	96	96	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	275			
25	25	99	99	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	276			
25	25	97	97	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	277			
25	25	98	98	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	278			
25	25	96	96	2.0	0	0	Chord	2/2	3	1	1/2	1/2	1	279			
25	25	98	98	2.0	1/2	1/2	Chord	2/2	3	1	1/2	1/2	1	280			
25	25	96	96	0.0	0	0	FiguredBass	2/2	4	1	0				1/2	6	
25	25	96	96	2.0	0	0	Chord	2/2	4	1	1/2	1/2	1	281			
25	25	98	98	2.0	1/2	1/2	Chord	2/2	4	1	1/2	1/2	1	282			
26	26	100	100	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	283			
26	26	103	103	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	284			
26	26	101	101	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	285			
26	26	102	102	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	286			
26	26	100	100	2.0	0	0	Chord	2/2	3	1	1/2	1/2	1	287			
26	26	102	102	2.0	1/2	1/2	Chord	2/2	3	1	1/2	1/2	1	288			
26	26	100	100	0.0	0	0	FiguredBass	2/2	4	1	0				1/2	6	
26	26	100	100	2.0	0	0	Chord	2/2	4	1	1/2	1/2	1	289			
26	26	102	102	2.0	1/2	1/2	Chord	2/2	4	1	1/2	1/2	1	290			
27	27	104	104	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	291			
27	27	105	105	2.0	1/4	1/4	Chord	2/2	1	1	1/2	1/2	1	292			
27	27	107	107	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	293			
27	27	105	105	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	294			
27	27	106	106	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	295			
27	27	107	107	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	296			
27	27	104	104	2.0	0	0	Chord	2/2	3	1	1/2	1/2	1	297			
27	27	106	106	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	298			
27	27	107	107	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	299			
27	27	104	104	2.0	0	0	Chord	2/2	4	1	1/2	1/2	1	300			
27	27	106	106	0.0	1/2	1/2	FiguredBass	2/2	4	1	0				1/4	7	#
27	27	106	106	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	301			
27	27	107	107	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	302			
28	28	108	108	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	303			
28	28	110	110	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	304			
28	28	108	108	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	305			
28	28	109	109	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	306			
28	28	110	110	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	307			
28	28	108	108	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	308			
28	28	109	109	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	309			
28	28	110	110	2.0	1/2	1/2	Chord	2/2	3	1	1/2	1/2	1	310			
28	28	108	108	0.0	0	0	FiguredBass	2/2	4	1	0				1/4	5\	4
28	28	108	108	1.0	0	0	Chord	2/2	4	1	1/4	1/4	1	311			
28	28	109	109	0.0	1/4	1/4	FiguredBass	2/2	4	1	0				1/4	#	
28	28	109	109	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	312			
28	28	110	110	2.0	1/2	1/2	Chord	2/2	4	1	1/2	1/2	1	313			
29	29	112	112	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	314			
29	29	113	113	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	315			
29	29	114	114	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	316			
29	29	115	115	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	317			
29	29	114	114	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	318			
29	29	115	115	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	319			
30	30	116	116	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	320			
30	30	118	118	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	321			
30	30	119	119	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	322			
30	30	116	116	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	323			
30	30	117	117	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	324			
30	30	118	118	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	325			
30	30	116	116	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	326			
30	30	117	117	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	327			
30	30	118	118	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	328			
30	30	119	119	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	329			
30	30	116	116	1.0	0	0	Chord	2/2	4	1	1/4	1/4	1	330			
30	30	117	117	0.0	1/4	1/4	FiguredBass	2/2	4	1	0				1/4	#	
30	30	117	117	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	331			
30	30	118	118	0.0	1/2	1/2	FiguredBass	2/2	4	1	0				1/4	6	
30	30	118	118	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	332			
30	30	119	119	0.0	3/4	3/4	FiguredBass	2/2	4	1	0				1/4	6	
30	30	119	119	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	333			
31	31	120	120	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	334			
31	31	121	121	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	335			
31	31	122	122	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	336			
31	31	123	123	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	337			
31	31	120	120	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	338			
31	31	121	121	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	339			
31	31	122	122	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	340			
31	31	123	123	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	341			
31	31	120	120	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	342			
31	31	121	121	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	343			
31	31	122	122	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	344			
31	31	123	123	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	345			
31	31	120	120	0.0	0	0	FiguredBass	2/2	4	1	0				1/4	6	
31	31	120	120	1.0	0	0	Chord	2/2	4	1	1/4	1/4	1	346			
31	31	121	121	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	347			
31	31	122	122	0.0	1/2	1/2	FiguredBass	2/2	4	1	0				1/4	#	
31	31	122	122	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	348			
31	31	123	123	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	349			
32	32	124	124	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	350			
32	32	125	125	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	351			
32	32	126	126	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	352			
32	32	127	127	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	353			
32	32	124	124	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	354			
32	32	125	125	2.0	1/4	1/4	Chord	2/2	2	1	1/2	1/2	1	355			
32	32	127	127	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	356			
32	32	124	124	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	357			
32	32	125	125	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	358			
32	32	126	126	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	359			
32	32	127	127	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	360			
32	32	124	124	1.0	0	0	Chord	2/2	4	1	1/4	1/4	1	361			
32	32	125	125	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	362			
32	32	126	126	0.0	1/2	1/2	FiguredBass	2/2	4	1	0				1/4	7	#
32	32	126	126	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	363			
32	32	127	127	0.0	3/4	3/4	FiguredBass	2/2	4	1	0				1/4	#	
32	32	127	127	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	364			
33	33	128	128	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	365			
33	33	129	129	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	366			
33	33	130	130	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	367			
33	33	128	128	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	368			
33	33	130	130	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	369			
33	33	128	128	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	370			
33	33	129	129	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	371			
33	33	130	130	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	372			
33	33	131	131	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	373			
33	33	128	128	0.0	0	0	FiguredBass	2/2	4	1	0				1/4	5	4
33	33	128	128	1.0	0	0	Chord	2/2	4	1	1/4	1/4	1	374			
33	33	129	129	0.0	1/4	1/4	FiguredBass	2/2	4	1	0				1/4	#	
33	33	129	129	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	375			
33	33	130	130	0.0	1/2	1/2	FiguredBass	2/2	4	1	0				1/4	#	
33	33	130	130	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	376			
33	33	131	131	0.0	3/4	3/4	FiguredBass	2/2	4	1	0				1/4	4+	2
33	33	131	131	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	377			
34	34	132	132	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	378			
34	34	133	133	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	379			
34	34	134	134	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	380			
34	34	135	135	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	381			
34	34	132	132	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	382			
34	34	133	133	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	383			
34	34	134	134	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	384			
34	34	135	135	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	385			
34	34	132	132	0.0	0	0	FiguredBass	2/2	4	1	0				1/4	6	
34	34	132	132	1.0	0	0	Chord	2/2	4	1	1/4	1/4	1	386			
34	34	133	133	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	387			
34	34	134	134	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	388			
34	34	135	135	0.0	3/4	3/4	FiguredBass	2/2	4	1	0				1/4	6	
34	34	135	135	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	389			
35	35	136	136	3.0	0	0	Chord	2/2	1	1	3/4	1/2	3/2	390			
35	35	139	139	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	391			
35	35	136	136	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	392			
35	35	137	137	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	393			
35	35	138	138	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	394			
35	35	139	139	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	395			
35	35	136	136	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	396			
35	35	137	137	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	397			
35	35	138	138	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	398			
35	35	139	139	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	399			
35	35	136	136	0.0	0	0	FiguredBass	2/2	4	1	0				1/4	6\	
35	35	136	136	1.0	0	0	Chord	2/2	4	1	1/4	1/4	1	400			
35	35	137	137	0.0	1/4	1/4	FiguredBass	2/2	4	1	0				1/4	5	
35	35	137	137	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	401			
35	35	138	138	0.0	1/2	1/2	FiguredBass	2/2	4	1	0				1/4	5	4
35	35	138	138	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	402			
35	35	139	139	0.0	3/4	3/4	FiguredBass	2/2	4	1	0				1/4	3	
35	35	139	139	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	403			
36	36	140	140	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	404			
36	36	141	141	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	405			
36	36	142	142	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	406			
36	36	143	143	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	407			
36	36	140	140	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	408			
36	36	141	141	2.0	1/4	1/4	Chord	2/2	2	1	1/2	1/2	1	409			
36	36	143	143	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	410			
36	36	140	140	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	411			
36	36	141	141	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	412			
36	36	142	142	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	413			
36	36	143	143	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	414			
36	36	140	140	0.0	0	0	FiguredBass	2/2	4	1	0				1/4	9	
36	36	140	140	1.0	0	0	Chord	2/2	4	1	1/4	1/4	1	415			
36	36	141	141	0.0	1/4	1/4	FiguredBass	2/2	4	1	0				1/4	8	6
36	36	141	141	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	416			
36	36	142	142	0.0	1/2	1/2	FiguredBass	2/2	4	1	0				1/4	7	#
36	36	142	142	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	417			
36	36	143	143	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	418			
37	37	144	144	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	419			
37	37	145	145	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	420			
37	37	146	146	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	421			
37	37	144	144	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	422			
37	37	146	146	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	423			
37	37	144	144	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	424			
37	37	145	145	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	425			
37	37	146	146	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	426			
37	37	147	147	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	427			
37	37	144	144	0.0	0	0	FiguredBass	2/2	4	1	0				1/4	5	4
37	37	144	144	1.0	0	0	Chord	2/2	4	1	1/4	1/4	1	428			
37	37	145	145	0.0	1/4	1/4	FiguredBass	2/2	4	1	0				1/4	#	
37	37	145	145	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	429			
37	37	146	146	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	430			
37	37	147	147	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	431			
38	38	148	148	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	432			
38	38	149	149	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	433			
38	38	150	150	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	434			
38	38	151	151	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	435			
38	38	148	148	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	436			
38	38	149	149	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	437			
38	38	150	150	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	438			
38	38	151	151	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	439			
38	38	148	148	0.0	0	0	FiguredBass	2/2	4	1	0				1/4	6	
38	38	148	148	1.0	0	0	Chord	2/2	4	1	1/4	1/4	1	440			
38	38	149	149	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	441			
38	38	150	150	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	442			
38	38	151	151	0.0	3/4	3/4	FiguredBass	2/2	4	1	0				1/4	6	
38	38	151	151	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	443			
39	39	152	152	3.0	0	0	Chord	2/2	1	1	3/4	1/2	3/2	444			
39	39	155	155	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	445			
39	39	152	152	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	446			
39	39	153	153	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	447			
39	39	154	154	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	448			
39	39	155	155	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	449			
39	39	152	152	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	450			
39	39	153	153	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	451			
39	39	154	154	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	452			
39	39	155	155	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	453			
39	39	152	152	0.0	0	0	FiguredBass	2/2	4	1	0				1/4	6\	
39	39	152	152	1.0	0	0	Chord	2/2	4	1	1/4	1/4	1	454			
39	39	153	153	0.0	1/4	1/4	FiguredBass	2/2	4	1	0				1/4	5	
39	39	153	153	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	455			
39	39	154	154	0.0	1/2	1/2	FiguredBass	2/2	4	1	0				1/4	5	4
39	39	154	154	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	456			
39	39	155	155	0.0	3/4	3/4	FiguredBass	2/2	4	1	0				1/4	3	
39	39	155	155	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	457			
40	40	156	156	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	458			
40	40	157	157	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	459			
40	40	158	158	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	460			
40	40	159	159	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	461			
40	40	156	156	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	462			
40	40	157	157	2.0	1/4	1/4	Chord	2/2	2	1	1/2	1/2	1	463			
40	40	159	159	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	464			
40	40	156	156	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	465			
40	40	157	157	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	466			
40	40	158	158	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	467			
40	40	159	159	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	468			
40	40	156	156	0.0	0	0	FiguredBass	2/2	4	1	0				1/4	9	
40	40	156	156	1.0	0	0	Chord	2/2	4	1	1/4	1/4	1	469			
40	40	157	157	0.0	1/4	1/4	FiguredBass	2/2	4	1	0				1/4	8	6
40	40	157	157	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	470			
40	40	158	158	0.0	1/2	1/2	FiguredBass	2/2	4	1	0				1/4	7	#
40	40	158	158	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	471			
40	40	159	159	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	472			
41	41	160	160	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	473			
41	41	161	161	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	474			
41	41	162	162	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	475			
41	41	160	160	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	476			
41	41	162	162	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	477			
41	41	160	160	2.0	0	0	Chord	2/2	3	1	1/2	1/2	1	478			
41	41	162	162	2.0	1/2	1/2	Chord	2/2	3	1	1/2	1/2	1	479			
41	41	160	160	0.0	0	0	FiguredBass	2/2	4	1	0				1/4	5	4
41	41	160	160	2.0	0	0	Chord	2/2	4	1	1/2	1/2	1	480			
41	41	161	161	0.0	1/4	1/4	FiguredBass	2/2	4	1	0				1/4	#	
41	41	162	162	2.0	1/2	1/2	Chord	2/2	4	1	1/2	1/2	1	481			
