mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3	slur
19	19	72	72	2.0	0	0	Chord	4/4	1	1	1/2	1/2	1	289					
19	19	74	74	2.0	1/2	1/2	Chord	4/4	1	1	1/2	1/2	1	290					
19	19	72	72	1.0	0	0	Chord	4/4	2	1	1/4	1/4	1	291					
19	19	73	73	1.0	1/4	1/4	Chord	4/4	2	1	1/4	1/4	1	292					
19	19	74	74	2.0	1/2	1/2	Chord	4/4	2	1	1/2	1/2	1	293					
19	19	72	72	2.0	0	0	Chord	4/4	3	1	1/2	1/2	1	294					
19	19	74	74	2.0	1/2	1/2	Chord	4/4	3	1	1/2	1/2	1	295					
19	19	72	72	0.0	0	0	FiguredBass	4/4	4	1	0				1/4	5	4		
19	19	72	72	2.0	0	0	Chord	4/4	4	1	1/2	1/2	1	296					
19	19	73	73	0.0	1/4	1/4	FiguredBass	4/4	4	1	0				1/4	#			
19	19	74	74	0.0	1/2	1/2	FiguredBass	4/4	4	1	0				1/2	#			
19	19	74	74	2.0	1/2	1/2	Chord	4/4	4	1	1/2	1/2	1	297					
