mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2
21	21	81	81	0.0	1/4	1/4	FiguredBass	2/2	4	1	0				1/4	6	
21	21	81	81	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	259			
21	21	82	82	0.0	1/2	1/2	FiguredBass	2/2	4	1	0				1/4	7	
21	21	82	82	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	260			
21	21	83	83	0.0	3/4	3/4	FiguredBass	2/2	4	1	0				1/4	#	
21	21	83	83	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	261			
22	22	84	84	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	262			
22	22	85	85	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	263			
22	22	86	86	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	264			
22	22	87	87	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	265			
22	22	85	85	2.0	1/4	1/4	Chord	2/2	2	1	1/2	1/2	1	266			
22	22	87	87	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	267			
22	22	84	84	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	268			
22	22	84	84	1.0	0	0	Chord	2/2	4	1	1/4	1/4	1	269			
23	23	88	88	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	270			
23	23	89	89	2.0	1/4	1/4	Chord	2/2	1	1	1/2	1/2	1	271			
23	23	91	91	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	272			
23	23	88	88	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	273			
23	23	89	89	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	274			
23	23	90	90	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	275			
23	23	91	91	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	276			
23	23	89	89	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	277			
23	23	90	90	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	278			
23	23	91	91	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	279			
23	23	89	89	0.0	1/4	1/4	FiguredBass	2/2	4	1	0				1/4	#	
23	23	89	89	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	280			
23	23	90	90	0.0	1/2	1/2	FiguredBass	2/2	4	1	0				1/4	7	
23	23	90	90	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	281			
23	23	91	91	0.0	3/4	3/4	FiguredBass	2/2	4	1	0				1/4	6	5
23	23	91	91	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	282			
24	24	92	92	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	283			
24	24	93	93	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	284			
24	24	94	94	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	285			
24	24	92	92	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	286			
24	24	93	93	2.0	1/4	1/4	Chord	2/2	2	1	1/2	1/2	1	287			
24	24	95	95	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	288			
24	24	92	92	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	289			
24	24	93	93	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	290			
24	24	94	94	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	291			
24	24	95	95	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	292			
24	24	92	92	0.0	0	0	FiguredBass	2/2	4	1	0				1/4	5	4
24	24	92	92	1.0	0	0	Chord	2/2	4	1	1/4	1/4	1	293			
24	24	93	93	0.0	1/4	1/4	FiguredBass	2/2	4	1	0				1/4	6	
24	24	93	93	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	294			
24	24	94	94	0.0	1/2	1/2	FiguredBass	2/2	4	1	0				1/4	6	5
24	24	94	94	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	295			
24	24	95	95	0.0	3/4	3/4	FiguredBass	2/2	4	1	0				1/4	#	
24	24	95	95	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	296			
25	25	96	96	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	297			
25	25	97	97	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	298			
25	25	98	98	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	299			
25	25	99	99	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	300			
25	25	96	96	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	301			
25	25	96	96	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	302			
25	25	97	97	2.0	1/4	1/4	Chord	2/2	3	1	1/2	1/2	1	303			
25	25	99	99	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	304			
25	25	96	96	1.0	0	0	Chord	2/2	4	1	1/4	1/4	1	305			
25	25	97	97	0.0	1/4	1/4	FiguredBass	2/2	4	1	0				1/4	5	
25	25	97	97	2.0	1/4	1/4	Chord	2/2	4	1	1/2	1/2	1	306			
25	25	98	98	0.0	1/2	1/2	FiguredBass	2/2	4	1	0				1/4	4	2
25	25	99	99	0.0	3/4	3/4	FiguredBass	2/2	4	1	0				1/4	6	
25	25	99	99	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	307			
26	26	100	100	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	308			
26	26	101	101	2.0	1/4	1/4	Chord	2/2	1	1	1/2	1/2	1	309			
26	26	103	103	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	310			
26	26	101	101	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	311			
26	26	102	102	1.0	1/2	1/2	Chord	2/2	2	1	1/4	1/4	1	312			
26	26	103	103	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	313			
26	26	100	100	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	314			
26	26	101	101	0.5	1/4	1/4	Chord	2/2	3	1	1/8	1/8	1	315			
26	26	203/2	203/2	0.5	3/8	3/8	Chord	2/2	3	1	1/8	1/8	1	316			
26	26	102	102	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	317			
26	26	103	103	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	318			
26	26	100	100	1.0	0	0	Chord	2/2	4	1	1/4	1/4	1	319			
26	26	101	101	0.0	1/4	1/4	FiguredBass	2/2	4	1	0				1/8	6	
26	26	101	101	0.5	1/4	1/4	Chord	2/2	4	1	1/8	1/8	1	320			
26	26	203/2	203/2	0.5	3/8	3/8	Chord	2/2	4	1	1/8	1/8	1	321			
26	26	102	102	0.0	1/2	1/2	FiguredBass	2/2	4	1	0				1/4	5	4
26	26	102	102	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	322			
26	26	103	103	0.0	3/4	3/4	FiguredBass	2/2	4	1	0				1/4	#	
26	26	103	103	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	323			
27	27	104	104	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	324			
27	27	106	106	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	325			
27	27	104	104	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	326			
27	27	105	105	2.0	1/4	1/4	Chord	2/2	2	1	1/2	1/2	1	327			
27	27	107	107	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	328			
27	27	105	105	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	329			
27	27	106	106	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	330			
27	27	107	107	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	331			
27	27	105	105	0.0	1/4	1/4	FiguredBass	2/2	4	1	0				1/4	6	
27	27	105	105	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	332			
27	27	106	106	0.0	1/2	1/2	FiguredBass	2/2	4	1	0				1/4	6	5
27	27	106	106	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	333			
27	27	107	107	0.0	3/4	3/4	FiguredBass	2/2	4	1	0				1/4	#	
27	27	107	107	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	334			
28	28	108	108	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	335			
28	28	109	109	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	336			
28	28	110	110	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	337			
28	28	108	108	3.0	0	0	Chord	2/2	2	1	3/4	1/2	3/2	338			
28	28	111	111	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	339			
28	28	108	108	0.5	0	0	Chord	2/2	3	1	1/8	1/8	1	340			
28	28	217/2	217/2	0.5	1/8	1/8	Chord	2/2	3	1	1/8	1/8	1	341			
28	28	109	109	0.5	1/4	1/4	Chord	2/2	3	1	1/8	1/8	1	342			
28	28	219/2	219/2	0.5	3/8	3/8	Chord	2/2	3	1	1/8	1/8	1	343			
28	28	110	110	0.5	1/2	1/2	Chord	2/2	3	1	1/8	1/8	1	344			
28	28	221/2	221/2	0.5	5/8	5/8	Chord	2/2	3	1	1/8	1/8	1	345			
28	28	111	111	0.5	3/4	3/4	Chord	2/2	3	1	1/8	1/8	1	346			
28	28	223/2	223/2	0.5	7/8	7/8	Chord	2/2	3	1	1/8	1/8	1	347			
28	28	108	108	0.0	0	0	FiguredBass	2/2	4	1	0				1/8	9	
28	28	108	108	0.5	0	0	Chord	2/2	4	1	1/8	1/8	1	348			
28	28	217/2	217/2	0.5	1/8	1/8	Chord	2/2	4	1	1/8	1/8	1	349			
28	28	109	109	0.0	1/4	1/4	FiguredBass	2/2	4	1	0				1/8	6	
28	28	109	109	0.5	1/4	1/4	Chord	2/2	4	1	1/8	1/8	1	350			
28	28	219/2	219/2	0.5	3/8	3/8	Chord	2/2	4	1	1/8	1/8	1	351			
28	28	110	110	0.0	1/2	1/2	FiguredBass	2/2	4	1	0				1/8	9	
28	28	110	110	0.5	1/2	1/2	Chord	2/2	4	1	1/8	1/8	1	352			
28	28	221/2	221/2	0.5	5/8	5/8	Chord	2/2	4	1	1/8	1/8	1	353			
28	28	111	111	0.0	3/4	3/4	FiguredBass	2/2	4	1	0				1/8	5	
28	28	111	111	0.5	3/4	3/4	Chord	2/2	4	1	1/8	1/8	1	354			
28	28	223/2	223/2	0.5	7/8	7/8	Chord	2/2	4	1	1/8	1/8	1	355			
29	29	112	112	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	356			
29	29	114	114	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	357			
29	29	112	112	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	358			
29	29	113	113	2.0	1/4	1/4	Chord	2/2	2	1	1/2	1/2	1	359			
29	29	115	115	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	360			
29	29	112	112	0.5	0	0	Chord	2/2	3	1	1/8	1/8	1	361			
29	29	225/2	225/2	0.5	1/8	1/8	Chord	2/2	3	1	1/8	1/8	1	362			
29	29	113	113	0.5	1/4	1/4	Chord	2/2	3	1	1/8	1/8	1	363			
29	29	227/2	227/2	0.5	3/8	3/8	Chord	2/2	3	1	1/8	1/8	1	364			
29	29	114	114	0.5	1/2	1/2	Chord	2/2	3	1	1/8	1/8	1	365			
29	29	229/2	229/2	0.5	5/8	5/8	Chord	2/2	3	1	1/8	1/8	1	366			
29	29	115	115	0.5	3/4	3/4	Chord	2/2	3	1	1/8	1/8	1	367			
29	29	231/2	231/2	0.5	7/8	7/8	Chord	2/2	3	1	1/8	1/8	1	368			
29	29	112	112	0.0	0	0	FiguredBass	2/2	4	1	0				1/8	9	
29	29	112	112	0.5	0	0	Chord	2/2	4	1	1/8	1/8	1	369			
29	29	225/2	225/2	0.5	1/8	1/8	Chord	2/2	4	1	1/8	1/8	1	370			
29	29	113	113	0.0	1/4	1/4	FiguredBass	2/2	4	1	0				1/8	6	
29	29	113	113	0.5	1/4	1/4	Chord	2/2	4	1	1/8	1/8	1	371			
29	29	227/2	227/2	0.5	3/8	3/8	Chord	2/2	4	1	1/8	1/8	1	372			
29	29	114	114	0.0	1/2	1/2	FiguredBass	2/2	4	1	0				1/8	5	4
29	29	114	114	0.5	1/2	1/2	Chord	2/2	4	1	1/8	1/8	1	373			
29	29	229/2	229/2	0.5	5/8	5/8	Chord	2/2	4	1	1/8	1/8	1	374			
29	29	115	115	0.0	3/4	3/4	FiguredBass	2/2	4	1	0				1/8	6	
29	29	115	115	0.5	3/4	3/4	Chord	2/2	4	1	1/8	1/8	1	375			
29	29	231/2	231/2	0.5	7/8	7/8	Chord	2/2	4	1	1/8	1/8	1	376			
30	30	116	116	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	377			
30	30	117	117	2.0	1/4	1/4	Chord	2/2	1	1	1/2	1/2	1	378			
30	30	119	119	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	379			
30	30	116	116	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	380			
30	30	117	117	0.5	1/4	1/4	Chord	2/2	2	1	1/8	1/8	1	381			
30	30	235/2	235/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	382			
30	30	118	118	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	383			
30	30	237/2	237/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	384			
30	30	119	119	0.5	3/4	3/4	Chord	2/2	2	1	1/8	1/8	1	385			
30	30	239/2	239/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	386			
30	30	116	116	0.5	0	0	Chord	2/2	3	1	1/8	1/8	1	387			
30	30	233/2	233/2	0.5	1/8	1/8	Chord	2/2	3	1	1/8	1/8	1	388			
30	30	117	117	0.5	1/4	1/4	Chord	2/2	3	1	1/8	1/8	1	389			
30	30	235/2	235/2	0.5	3/8	3/8	Chord	2/2	3	1	1/8	1/8	1	390			
30	30	118	118	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	391			
30	30	239/2	239/2	0.5	7/8	7/8	Chord	2/2	3	1	1/8	1/8	1	392			
30	30	116	116	0.0	0	0	FiguredBass	2/2	4	1	0				1/4	7	
30	30	116	116	1.5	0	0	Chord	2/2	4	1	3/8	1/4	3/2	393			
30	30	235/2	235/2	0.0	3/8	3/8	FiguredBass	2/2	4	1	0				1/8	5	
30	30	235/2	235/2	0.5	3/8	3/8	Chord	2/2	4	1	1/8	1/8	1	394			
30	30	118	118	0.0	1/2	1/2	FiguredBass	2/2	4	1	0				1/4	7	#
30	30	118	118	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	395			
30	30	239/2	239/2	0.0	7/8	7/8	FiguredBass	2/2	4	1	0				1/8	6	
30	30	239/2	239/2	0.5	7/8	7/8	Chord	2/2	4	1	1/8	1/8	1	396			
31	31	120	120	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	397			
31	31	241/2	241/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	398			
31	31	121	121	2.0	1/4	1/4	Chord	2/2	1	1	1/2	1/2	1	399			
31	31	123	123	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	400			
31	31	120	120	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	401			
31	31	121	121	1.0	1/4	1/4	Chord	2/2	2	1	1/4	1/4	1	402			
31	31	122	122	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	403			
31	31	120	120	0.5	0	0	Chord	2/2	3	1	1/8	1/8	1	404			
31	31	241/2	241/2	0.5	1/8	1/8	Chord	2/2	3	1	1/8	1/8	1	405			
31	31	121	121	0.5	1/4	1/4	Chord	2/2	3	1	1/8	1/8	1	406			
31	31	243/2	243/2	0.5	3/8	3/8	Chord	2/2	3	1	1/8	1/8	1	407			
31	31	122	122	0.5	1/2	1/2	Chord	2/2	3	1	1/8	1/8	1	408			
31	31	245/2	245/2	0.5	5/8	5/8	Chord	2/2	3	1	1/8	1/8	1	409			
31	31	123	123	0.5	3/4	3/4	Chord	2/2	3	1	1/8	1/8	1	410			
31	31	247/2	247/2	0.5	7/8	7/8	Chord	2/2	3	1	1/8	1/8	1	411			
31	31	120	120	0.0	0	0	FiguredBass	2/2	4	1	0				1/8	#	
31	31	120	120	0.5	0	0	Chord	2/2	4	1	1/8	1/8	1	412			
31	31	241/2	241/2	0.0	1/8	1/8	FiguredBass	2/2	4	1	0				1/8	#	
31	31	241/2	241/2	0.5	1/8	1/8	Chord	2/2	4	1	1/8	1/8	1	413			
31	31	121	121	0.5	1/4	1/4	Chord	2/2	4	1	1/8	1/8	1	414			
31	31	243/2	243/2	0.0	3/8	3/8	FiguredBass	2/2	4	1	0				1/8	6	
31	31	243/2	243/2	0.5	3/8	3/8	Chord	2/2	4	1	1/8	1/8	1	415			
31	31	122	122	0.0	1/2	1/2	FiguredBass	2/2	4	1	0				1/8	6	5
31	31	122	122	0.5	1/2	1/2	Chord	2/2	4	1	1/8	1/8	1	416			
31	31	245/2	245/2	0.5	5/8	5/8	Chord	2/2	4	1	1/8	1/8	1	417			
31	31	123	123	0.0	3/4	3/4	FiguredBass	2/2	4	1	0				1/8	#	
31	31	123	123	0.5	3/4	3/4	Chord	2/2	4	1	1/8	1/8	1	418			
31	31	247/2	247/2	0.5	7/8	7/8	Chord	2/2	4	1	1/8	1/8	1	419			
32	32	124	124	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	420			
32	32	249/2	249/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	421			
32	32	125	125	1.5	1/4	1/4	Chord	2/2	1	1	3/8	1/4	3/2	422			
32	32	253/2	253/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8	1/8	1	423			
32	32	127	127	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	424			
32	32	124	124	1.0	0	0	Chord	2/2	2	1	1/4	1/4	1	425			
32	32	251/2	251/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	426			
32	32	126	126	1.5	1/2	1/2	Chord	2/2	2	1	3/8	1/4	3/2	427			
32	32	255/2	255/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8	1/8	1	428			
32	32	124	124	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	429			
32	32	125	125	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	430			
32	32	126	126	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	431			
32	32	127	127	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	432			
32	32	124	124	1.0	0	0	Chord	2/2	4	1	1/4	1/4	1	433			
32	32	125	125	0.0	1/4	1/4	FiguredBass	2/2	4	1	0				1/4	6	
32	32	125	125	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	434			
32	32	126	126	0.0	1/2	1/2	FiguredBass	2/2	4	1	0				1/4	7	
32	32	126	126	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	435			
32	32	127	127	0.0	3/4	3/4	FiguredBass	2/2	4	1	0				1/4	7	
32	32	127	127	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	436			
33	33	128	128	0.5	0	0	Chord	2/2	1	1	1/8	1/8	1	437			
33	33	257/2	257/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8	1/8	1	438			
33	33	129	129	2.0	1/4	1/4	Chord	2/2	1	1	1/2	1/2	1	439			
33	33	131	131	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	440			
33	33	128	128	1.5	0	0	Chord	2/2	2	1	3/8	1/4	3/2	441			
33	33	259/2	259/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8	1/8	1	442			
33	33	130	130	0.5	1/2	1/2	Chord	2/2	2	1	1/8	1/8	1	443			
33	33	261/2	261/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8	1/8	1	444			
33	33	131	131	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	445			
33	33	128	128	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	446			
33	33	129	129	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	447			
33	33	130	130	1.0	1/2	1/2	Chord	2/2	3	1	1/4	1/4	1	448			
33	33	131	131	1.0	3/4	3/4	Chord	2/2	3	1	1/4	1/4	1	449			
33	33	128	128	0.0	0	0	FiguredBass	2/2	4	1	0				1/4	7	
33	33	128	128	1.0	0	0	Chord	2/2	4	1	1/4	1/4	1	450			
33	33	129	129	0.0	1/4	1/4	FiguredBass	2/2	4	1	0				1/4	7	
33	33	129	129	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	451			
33	33	130	130	0.0	1/2	1/2	FiguredBass	2/2	4	1	0				1/4	7	#
33	33	130	130	1.0	1/2	1/2	Chord	2/2	4	1	1/4	1/4	1	452			
33	33	131	131	1.0	3/4	3/4	Chord	2/2	4	1	1/4	1/4	1	453			
34	34	132	132	2.0	0	0	Chord	2/2	1	1	1/2	1/2	1	454			
34	34	134	134	1.0	1/2	1/2	Chord	2/2	1	1	1/4	1/4	1	455			
34	34	135	135	1.0	3/4	3/4	Chord	2/2	1	1	1/4	1/4	1	456			
34	34	132	132	0.5	0	0	Chord	2/2	2	1	1/8	1/8	1	457			
34	34	265/2	265/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8	1/8	1	458			
34	34	133	133	2.0	1/4	1/4	Chord	2/2	2	1	1/2	1/2	1	459			
34	34	135	135	1.0	3/4	3/4	Chord	2/2	2	1	1/4	1/4	1	460			
34	34	132	132	1.0	0	0	Chord	2/2	3	1	1/4	1/4	1	461			
34	34	133	133	1.0	1/4	1/4	Chord	2/2	3	1	1/4	1/4	1	462			
34	34	134	134	2.0	1/2	1/2	Chord	2/2	3	1	1/2	1/2	1	463			
34	34	132	132	1.0	0	0	Chord	2/2	4	1	1/4	1/4	1	464			
34	34	133	133	1.0	1/4	1/4	Chord	2/2	4	1	1/4	1/4	1	465			
34	34	134	134	0.0	1/2	1/2	FiguredBass	2/2	4	1	0				1/4	7	#
34	34	134	134	2.0	1/2	1/2	Chord	2/2	4	1	1/2	1/2	1	466			
35	35	136	136	1.0	0	0	Chord	2/2	1	1	1/4	1/4	1	467			
35	35	137	137	1.0	1/4	1/4	Chord	2/2	1	1	1/4	1/4	1	468			
35	35	138	138	2.0	1/2	1/2	Chord	2/2	1	1	1/2	1/2	1	469			
35	35	136	136	2.0	0	0	Chord	2/2	2	1	1/2	1/2	1	470			
35	35	138	138	2.0	1/2	1/2	Chord	2/2	2	1	1/2	1/2	1	471			
35	35	136	136	2.0	0	0	Chord	2/2	3	1	1/2	1/2	1	472			
35	35	138	138	2.0	1/2	1/2	Chord	2/2	3	1	1/2	1/2	1	473			
35	35	136	136	0.0	0	0	FiguredBass	2/2	4	1	0				1/4	5	4
35	35	136	136	2.0	0	0	Chord	2/2	4	1	1/2	1/2	1	474			
35	35	138	138	2.0	1/2	1/2	Chord	2/2	4	1	1/2	1/2	1	475			
