mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	slur
8	8	46	46	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	57									
8	8	42	42	4.0	0	0	Chord	3/2	3	1	1	1	1	58									
8	8	46	46	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	59									
8	8	42	42	0.0	0	0	FiguredBass	3/2	4	1	0									1/2	7		
8	8	42	42	4.0	0	0	Chord	3/2	4	1	1	1	1	60									
8	8	44	44	0.0	1/2	1/2	FiguredBass	3/2	4	1	0									1/2	6		
8	8	46	46	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	61									
9	9	48	48	6.0	0	0	Chord	3/2	1	1	3/2	1	3/2	62									
9	9	48	48	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	63									
9	9	50	50	1.0	1/2	1/2	Chord	3/2	2	1	1/4	1/4	1	64									1
9	9	51	51	1.0	3/4	3/4	Chord	3/2	2	1	1/4	1/4	1	65									
9	9	52	52	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	66									
9	9	48	48	4.0	0	0	Chord	3/2	3	1	1	1	1	67									
9	9	52	52	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	68									
9	9	48	48	0.0	0	0	FiguredBass	3/2	4	1	0									1/2	5	4	
9	9	48	48	4.0	0	0	Chord	3/2	4	1	1	1	1	69									
9	9	50	50	0.0	1/2	1/2	FiguredBass	3/2	4	1	0									1/2	#		
9	9	52	52	0.0	1	1	FiguredBass	3/2	4	1	0									1/2	6		
9	9	52	52	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	70									
10	10	54	54	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	71									
10	10	56	56	1.0	1/2	1/2	Chord	3/2	1	1	1/4	1/4	1	72									2
10	10	57	57	1.0	3/4	3/4	Chord	3/2	1	1	1/4	1/4	1	73									
10	10	58	58	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	74									
10	10	54	54	6.0	0	0	Chord	3/2	2	1	3/2	1	3/2	75									
10	10	54	54	4.0	0	0	Chord	3/2	3	1	1	1	1	76									
10	10	58	58	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	77									
10	10	54	54	0.0	0	0	FiguredBass	3/2	4	1	0									1/2	7		
10	10	54	54	4.0	0	0	Chord	3/2	4	1	1	1	1	78									
10	10	56	56	0.0	1/2	1/2	FiguredBass	3/2	4	1	0									1/2	6		
10	10	58	58	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	79									
11	11	60	60	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	80									
11	11	62	62	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	81									
11	11	64	64	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	82									
11	11	60	60	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	83									
11	11	62	62	1.0	1/2	1/2	Chord	3/2	2	1	1/4	1/4	1	84									3
11	11	63	63	1.0	3/4	3/4	Chord	3/2	2	1	1/4	1/4	1	85									
11	11	64	64	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	86									
11	11	60	60	4.0	0	0	Chord	3/2	3	1	1	1	1	87									
11	11	64	64	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	88									
11	11	60	60	0.0	0	0	FiguredBass	3/2	4	1	0									1/2	9		
11	11	60	60	4.0	0	0	Chord	3/2	4	1	1	1	1	89									
11	11	62	62	0.0	1/2	1/2	FiguredBass	3/2	4	1	0									1/2	8		
11	11	64	64	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	90									
12	12	66	66	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	91									
12	12	68	68	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	92									
12	12	70	70	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	93									
12	12	66	66	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	94									
12	12	68	68	4.0	1/2	1/2	Chord	3/2	2	1	1	1	1	95									
12	12	66	66	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	96									
12	12	68	68	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	97									
12	12	70	70	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	98									
12	12	66	66	0.0	0	0	FiguredBass	3/2	4	1	0									1/2	7	#	
12	12	66	66	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	99									
12	12	68	68	0.0	1/2	1/2	FiguredBass	3/2	4	1	0									1/2	5		
12	12	68	68	2.0	1/2	1/2	Chord	3/2	4	1	1/2	1/2	1	100									
12	12	70	70	0.0	1	1	FiguredBass	3/2	4	1	0									1/2	6	5	
12	12	70	70	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	101									
13	13	72	72	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	102									
13	13	74	74	4.0	1/2	1/2	Chord	3/2	1	1	1	1	1	103									
13	13	72	72	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	104									
13	13	74	74	3.0	1/2	1/2	Chord	3/2	2	1	3/4	1/2	3/2	105									
13	13	77	77	1.0	5/4	5/4	Chord	3/2	2	1	1/4	1/4	1	106									
13	13	72	72	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	107									
13	13	74	74	4.0	1/2	1/2	Chord	3/2	3	1	1	1	1	108									
13	13	72	72	0.0	0	0	FiguredBass	3/2	4	1	0									1/2	6	4	
13	13	72	72	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	109									
13	13	74	74	0.0	1/2	1/2	FiguredBass	3/2	4	1	0									3/4	5	4	
13	13	74	74	4.0	1/2	1/2	Chord	3/2	4	1	1	1	1	110									
13	13	77	77	0.0	5/4	5/4	FiguredBass	3/2	4	1	0									1/4	#		
14	14	78	78	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	111									
14	14	80	80	3.0	1/2	1/2	Chord	3/2	1	1	3/4	1/2	3/2	112									
14	14	83	83	1.0	5/4	5/4	Chord	3/2	1	1	1/4	1/4	1	113									
14	14	78	78	6.0	0	0	Chord	3/2	2	1	3/2	1	3/2	114									
14	14	78	78	6.0	0	0	Chord	3/2	3	1	3/2	1	3/2	115									
14	14	78	78	6.0	0	0	Chord	3/2	4	1	3/2	1	3/2	116									
15	15	84	84	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	117									
15	15	86	86	3.0	1/2	1/2	Chord	3/2	1	1	3/4	1/2	3/2	118									
15	15	89	89	1.0	5/4	5/4	Chord	3/2	1	1	1/4	1/4	1	119									
15	15	86	86	3.0	1/2	1/2	Chord	3/2	2	1	3/4	1/2	3/2	120									
15	15	89	89	1.0	5/4	5/4	Chord	3/2	2	1	1/4	1/4	1	121									
16	16	90	90	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	122									
16	16	92	92	4.0	1/2	1/2	Chord	3/2	1	1	1	1	1	123									
16	16	90	90	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	124									
16	16	92	92	3.0	1/2	1/2	Chord	3/2	2	1	3/4	1/2	3/2	125									
16	16	95	95	1.0	5/4	5/4	Chord	3/2	2	1	1/4	1/4	1	126									
16	16	92	92	3.0	1/2	1/2	Chord	3/2	3	1	3/4	1/2	3/2	127									
16	16	95	95	1.0	5/4	5/4	Chord	3/2	3	1	1/4	1/4	1	128									
16	16	92	92	0.0	1/2	1/2	FiguredBass	3/2	4	1	0									3/4	7	#	
16	16	92	92	3.0	1/2	1/2	Chord	3/2	4	1	3/4	1/2	3/2	129									
16	16	95	95	1.0	5/4	5/4	Chord	3/2	4	1	1/4	1/4	1	130									
17	17	98	98	3.0	1/2	1/2	Chord	3/2	1	1	3/4	1/2	3/2	131									
17	17	101	101	1.0	5/4	5/4	Chord	3/2	1	1	1/4	1/4	1	132									
17	17	96	96	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	133									
17	17	98	98	3.0	1/2	1/2	Chord	3/2	2	1	3/4	1/2	3/2	134									
17	17	101	101	1.0	5/4	5/4	Chord	3/2	2	1	1/4	1/4	1	135									
17	17	96	96	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	136									
17	17	98	98	3.0	1/2	1/2	Chord	3/2	3	1	3/4	1/2	3/2	137									
17	17	101	101	1.0	5/4	5/4	Chord	3/2	3	1	1/4	1/4	1	138									
17	17	96	96	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	139									
17	17	98	98	0.0	1/2	1/2	FiguredBass	3/2	4	1	0									3/4	6	4+	
17	17	98	98	3.0	1/2	1/2	Chord	3/2	4	1	3/4	1/2	3/2	140									
17	17	101	101	1.0	5/4	5/4	Chord	3/2	4	1	1/4	1/4	1	141									
18	18	102	102	6.0	0	0	Chord	3/2	1	1	3/2	1	3/2	142									
18	18	102	102	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	143									
18	18	104	104	3.0	1/2	1/2	Chord	3/2	2	1	3/4	1/2	3/2	144									
18	18	107	107	1.0	5/4	5/4	Chord	3/2	2	1	1/4	1/4	1	145									
18	18	102	102	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	146									
18	18	104	104	3.0	1/2	1/2	Chord	3/2	3	1	3/4	1/2	3/2	147									
18	18	107	107	1.0	5/4	5/4	Chord	3/2	3	1	1/4	1/4	1	148									
18	18	102	102	0.0	0	0	FiguredBass	3/2	4	1	0									1/2	6		
18	18	102	102	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	149									
18	18	104	104	0.0	1/2	1/2	FiguredBass	3/2	4	1	0									3/4	5b		
18	18	104	104	3.0	1/2	1/2	Chord	3/2	4	1	3/4	1/2	3/2	150									
18	18	107	107	1.0	5/4	5/4	Chord	3/2	4	1	1/4	1/4	1	151									
19	19	110	110	3.0	1/2	1/2	Chord	3/2	1	1	3/4	1/2	3/2	152									
19	19	113	113	1.0	5/4	5/4	Chord	3/2	1	1	1/4	1/4	1	153									
19	19	108	108	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	154									
19	19	110	110	3.0	1/2	1/2	Chord	3/2	2	1	3/4	1/2	3/2	155									
19	19	113	113	1.0	5/4	5/4	Chord	3/2	2	1	1/4	1/4	1	156									
19	19	108	108	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	157									
19	19	110	110	3.0	1/2	1/2	Chord	3/2	3	1	3/4	1/2	3/2	158									
19	19	113	113	1.0	5/4	5/4	Chord	3/2	3	1	1/4	1/4	1	159									
19	19	108	108	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	160									
19	19	110	110	0.0	1/2	1/2	FiguredBass	3/2	4	1	0									3/4	6	4	
19	19	110	110	3.0	1/2	1/2	Chord	3/2	4	1	3/4	1/2	3/2	161									
19	19	113	113	1.0	5/4	5/4	Chord	3/2	4	1	1/4	1/4	1	162									
20	20	114	114	6.0	0	0	Chord	3/2	1	1	3/2	1	3/2	163									
20	20	114	114	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	164									
20	20	116	116	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	165									
20	20	118	118	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	166									
20	20	114	114	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	167									
20	20	116	116	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	168									
20	20	118	118	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	169									
20	20	114	114	0.0	0	0	FiguredBass	3/2	4	1	0									1/2	6		
20	20	114	114	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	170									
20	20	116	116	0.0	1/2	1/2	FiguredBass	3/2	4	1	0									1/2	6		
20	20	116	116	2.0	1/2	1/2	Chord	3/2	4	1	1/2	1/2	1	171									
20	20	118	118	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	172									
21	21	120	120	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	173									
21	21	122	122	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	174									
21	21	124	124	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	175									
21	21	120	120	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	176									
21	21	122	122	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	177									
21	21	124	124	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	178									
21	21	120	120	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	179									
21	21	122	122	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	180									
21	21	124	124	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	181									
21	21	120	120	0.0	0	0	FiguredBass	3/2	4	1	0									1/2	9		
21	21	120	120	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	182									
21	21	122	122	0.0	1/2	1/2	FiguredBass	3/2	4	1	0									1/2	b7		
21	21	122	122	2.0	1/2	1/2	Chord	3/2	4	1	1/2	1/2	1	183									
21	21	124	124	0.0	1	1	FiguredBass	3/2	4	1	0									1/2	5		
21	21	124	124	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	184									
22	22	126	126	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	185									
22	22	128	128	4.0	1/2	1/2	Chord	3/2	1	1	1	1	1	186									
22	22	126	126	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	187									
22	22	128	128	3.0	1/2	1/2	Chord	3/2	2	1	3/4	1/2	3/2	188									
22	22	131	131	1.0	5/4	5/4	Chord	3/2	2	1	1/4	1/4	1	189									
22	22	126	126	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	190									
22	22	128	128	4.0	1/2	1/2	Chord	3/2	3	1	1	1	1	191									
22	22	126	126	0.0	0	0	FiguredBass	3/2	4	1	0									1/2	7	5	
22	22	126	126	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	192									
22	22	128	128	0.0	1/2	1/2	FiguredBass	3/2	4	1	0									3/4	5	4	
22	22	128	128	4.0	1/2	1/2	Chord	3/2	4	1	1	1	1	193									
22	22	131	131	0.0	5/4	5/4	FiguredBass	3/2	4	1	0									1/4	3		
23	23	132	132	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	194									
23	23	134	134	4.0	1/2	1/2	Chord	3/2	1	1	1	1	1	195									
23	23	132	132	6.0	0	0	Chord	3/2	2	1	3/2	1	3/2	196									
23	23	132	132	4.0	0	0	Chord	3/2	3	1	1	1	1	197									
23	23	136	136	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	198									
23	23	132	132	0.0	0	0	FiguredBass	3/2	4	1	0									1/2	5		
23	23	132	132	4.0	0	0	Chord	3/2	4	1	1	1	1	199									
23	23	134	134	0.0	1/2	1/2	FiguredBass	3/2	4	1	0									1/2	6		
23	23	136	136	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	200									
24	24	138	138	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	201									
24	24	140	140	1.0	1/2	1/2	Chord	3/2	1	1	1/4	1/4	1	202									4
24	24	141	141	1.0	3/4	3/4	Chord	3/2	1	1	1/4	1/4	1	203									
24	24	142	142	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	204									
24	24	140	140	4.0	1/2	1/2	Chord	3/2	2	1	1	1	1	205									
24	24	138	138	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	206									
24	24	140	140	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	207									
24	24	142	142	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	208									
24	24	138	138	0.0	0	0	FiguredBass	3/2	4	1	0									1/2	b		
24	24	138	138	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	209									
24	24	140	140	0.0	1/2	1/2	FiguredBass	3/2	4	1	0									1/2	#		
24	24	140	140	2.0	1/2	1/2	Chord	3/2	4	1	1/2	1/2	1	210									
24	24	142	142	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	211									
25	25	144	144	6.0	0	0	Chord	3/2	1	1	3/2	1	3/2	212									
25	25	144	144	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	213									
25	25	146	146	1.0	1/2	1/2	Chord	3/2	2	1	1/4	1/4	1	214									5
25	25	147	147	1.0	3/4	3/4	Chord	3/2	2	1	1/4	1/4	1	215									
25	25	148	148	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	216									
25	25	144	144	4.0	0	0	Chord	3/2	3	1	1	1	1	217									
25	25	148	148	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	218									
25	25	144	144	0.0	0	0	FiguredBass	3/2	4	1	0									1/2	9		
25	25	144	144	4.0	0	0	Chord	3/2	4	1	1	1	1	219									
25	25	146	146	0.0	1/2	1/2	FiguredBass	3/2	4	1	0									1/2	8		
25	25	148	148	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	220									
26	26	150	150	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	221									
26	26	152	152	1.0	1/2	1/2	Chord	3/2	1	1	1/4	1/4	1	222									6
26	26	153	153	1.0	3/4	3/4	Chord	3/2	1	1	1/4	1/4	1	223									
26	26	154	154	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	224									
26	26	150	150	6.0	0	0	Chord	3/2	2	1	3/2	1	3/2	225									
26	26	150	150	4.0	0	0	Chord	3/2	3	1	1	1	1	226									
26	26	154	154	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	227									
26	26	150	150	0.0	0	0	FiguredBass	3/2	4	1	0									1/2	7	b	
26	26	150	150	4.0	0	0	Chord	3/2	4	1	1	1	1	228									
26	26	152	152	0.0	1/2	1/2	FiguredBass	3/2	4	1	0									1/2	6		
26	26	154	154	0.0	1	1	FiguredBass	3/2	4	1	0									1/2	5		
26	26	154	154	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	229									
27	27	156	156	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	230									
27	27	158	158	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	231									
27	27	160	160	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	232									
27	27	156	156	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	233									
27	27	158	158	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	234									
27	27	160	160	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	235									
27	27	156	156	4.0	0	0	Chord	3/2	3	1	1	1	1	236									
27	27	160	160	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	237									
27	27	156	156	0.0	0	0	FiguredBass	3/2	4	1	0									1/2	b9	#	
27	27	156	156	4.0	0	0	Chord	3/2	4	1	1	1	1	238									
27	27	158	158	0.0	1/2	1/2	FiguredBass	3/2	4	1	0									1/2	8	4	
27	27	160	160	0.0	1	1	FiguredBass	3/2	4	1	0									1/2	5		
27	27	160	160	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	239									
28	28	162	162	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	240									
28	28	164	164	2.0	1/2	1/2	Chord	3/2	1	1	1/2	1/2	1	241									
28	28	166	166	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	242									
28	28	162	162	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	243									
28	28	164	164	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	244									
28	28	166	166	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	245									
28	28	162	162	4.0	0	0	Chord	3/2	3	1	1	1	1	246									
28	28	166	166	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	247									
28	28	162	162	0.0	0	0	FiguredBass	3/2	4	1	0									1/2	9	3	
28	28	162	162	4.0	0	0	Chord	3/2	4	1	1	1	1	248									
28	28	164	164	0.0	1/2	1/2	FiguredBass	3/2	4	1	0									1/2	8	4	
28	28	166	166	0.0	1	1	FiguredBass	3/2	4	1	0									1/2	5b		
28	28	166	166	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	249									
29	29	168	168	4.0	0	0	Chord	3/2	1	1	1	1	1	250									
29	29	172	172	2.0	1	1	Chord	3/2	1	1	1/2	1/2	1	251									
29	29	168	168	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	252									
29	29	170	170	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	253									
29	29	172	172	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	254									
29	29	168	168	4.0	0	0	Chord	3/2	3	1	1	1	1	255									
29	29	172	172	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	256									
29	29	168	168	0.0	0	0	FiguredBass	3/2	4	1	0									1/2	9	b	
29	29	168	168	4.0	0	0	Chord	3/2	4	1	1	1	1	257									
29	29	170	170	0.0	1/2	1/2	FiguredBass	3/2	4	1	0									1/2	8		
29	29	172	172	2.0	1	1	Chord	3/2	4	1	1/2	1/2	1	258									
30	30	174	174	2.0	0	0	Chord	3/2	1	1	1/2	1/2	1	259									
30	30	176	176	4.0	1/2	1/2	Chord	3/2	1	1	1	1	1	260									
30	30	174	174	2.0	0	0	Chord	3/2	2	1	1/2	1/2	1	261									
30	30	176	176	2.0	1/2	1/2	Chord	3/2	2	1	1/2	1/2	1	262									
30	30	178	178	2.0	1	1	Chord	3/2	2	1	1/2	1/2	1	263									
30	30	174	174	2.0	0	0	Chord	3/2	3	1	1/2	1/2	1	264									
30	30	176	176	2.0	1/2	1/2	Chord	3/2	3	1	1/2	1/2	1	265									
30	30	178	178	2.0	1	1	Chord	3/2	3	1	1/2	1/2	1	266									
30	30	174	174	0.0	0	0	FiguredBass	3/2	4	1	0									1/2	7	#	
30	30	174	174	2.0	0	0	Chord	3/2	4	1	1/2	1/2	1	267									
30	30	176	176	0.0	1/2	1/2	FiguredBass	3/2	4	1	0									1/2	5		
