mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	tempo	qpm	metronome_base	metronome_number	tempo_visible	thoroughbass_duration	thoroughbass_level_1	thoroughbass_level_2	thoroughbass_level_3
9	9	26	26	0.0	1/2	1/2	FiguredBass	3/4	4	1	0									1/4	6		
9	9	26	26	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	83									
10	10	27	27	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	84									
10	10	28	28	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	85									
10	10	27	27	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	86									
10	10	29	29	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	87									
10	10	27	27	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	88									
10	10	29	29	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	89									
10	10	27	27	0.0	0	0	FiguredBass	3/4	4	1	0									1/4	7		
10	10	27	27	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	90									
10	10	28	28	0.0	1/4	1/4	FiguredBass	3/4	4	1	0									1/4	6b		
10	10	29	29	0.0	1/2	1/2	FiguredBass	3/4	4	1	0									1/4	5b		
10	10	29	29	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	91									
11	11	30	30	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	92									
11	11	31	31	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	93									
11	11	30	30	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	94									
11	11	32	32	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	95									
11	11	30	30	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	96									
11	11	32	32	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	97									
11	11	30	30	0.0	0	0	FiguredBass	3/4	4	1	0									1/4	b4		
11	11	30	30	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	98									
11	11	31	31	0.0	1/4	1/4	FiguredBass	3/4	4	1	0									1/4	3		
11	11	32	32	0.0	1/2	1/2	FiguredBass	3/4	4	1	0									1/4	6		
11	11	32	32	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	99									
12	12	33	33	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	100									
12	12	34	34	1.5	1/4	1/4	Chord	3/4	1	1	3/8	1/4	3/2	101									
12	12	71/2	71/2	0.5	5/8	5/8	Chord	3/4	1	1	1/8	1/8	1	102									
12	12	33	33	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	103									
12	12	34	34	1.5	1/4	1/4	Chord	3/4	2	1	3/8	1/4	3/2	104									
12	12	71/2	71/2	0.5	5/8	5/8	Chord	3/4	2	1	1/8	1/8	1	105									
12	12	33	33	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	106									
12	12	34	34	1.0	1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	107									
12	12	35	35	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	108									
12	12	33	33	0.0	0	0	FiguredBass	3/4	4	1	0									1/4	7	5	
12	12	33	33	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	109									
12	12	34	34	0.0	1/4	1/4	FiguredBass	3/4	4	1	0									1/4	5	4	
12	12	34	34	1.0	1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	110									
12	12	35	35	0.0	1/2	1/2	FiguredBass	3/4	4	1	0									1/4	#		
12	12	35	35	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	111									
13	13	36	36	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	112									
13	13	37	37	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	113									
13	13	36	36	2.0	0	0	Chord	3/4	2	1	1/2	1/2	1	114									
13	13	36	36	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	115									
13	13	37	37	1.0	1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	116									
13	13	38	38	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	117									
13	13	36	36	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	118									
13	13	37	37	0.0	1/4	1/4	FiguredBass	3/4	4	1	0									1/4	6		
13	13	37	37	1.0	1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	119									
13	13	38	38	0.0	1/2	1/2	FiguredBass	3/4	4	1	0									1/4	6	5	
13	13	38	38	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	120									
14	14	39	39	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	121									
14	14	40	40	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	122									
14	14	41	41	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	123									
14	14	40	40	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	124									
14	14	39	39	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	125									
14	14	40	40	1.0	1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	126									
14	14	41	41	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	127									
14	14	39	39	0.0	0	0	FiguredBass	3/4	4	1	0									1/4	5	4	
14	14	39	39	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	128									
14	14	40	40	0.0	1/4	1/4	FiguredBass	3/4	4	1	0									1/4	6	3	
14	14	40	40	1.0	1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	129									
14	14	41	41	0.0	1/2	1/2	FiguredBass	3/4	4	1	0									1/4	5		
14	14	41	41	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	130									
15	15	42	42	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	131									
15	15	43	43	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	132									
15	15	42	42	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	133									
15	15	43	43	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	134									
15	15	42	42	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	135									
15	15	44	44	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	136									
15	15	42	42	0.0	0	0	FiguredBass	3/4	4	1	0									1/4	5	4	
15	15	42	42	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	137									
15	15	43	43	0.0	1/4	1/4	FiguredBass	3/4	4	1	0									1/4	#		
15	15	44	44	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	138									
16	16	45	45	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	139									
16	16	46	46	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	140									
16	16	45	45	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	141									
16	16	45	45	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	142									
16	16	47	47	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	143									
16	16	45	45	0.0	0	0	FiguredBass	3/4	4	1	0									1/4	7		
16	16	45	45	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	144									
16	16	46	46	0.0	1/4	1/4	FiguredBass	3/4	4	1	0									1/4	6		
16	16	47	47	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	145									
17	17	48	48	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	146									
17	17	49	49	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	147									
17	17	48	48	3.0	0	0	Chord	3/4	2	1	3/4	1/2	3/2	148									
17	17	48	48	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	149									
17	17	49	49	1.0	1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	150									
17	17	50	50	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	151									
17	17	48	48	0.0	0	0	FiguredBass	3/4	4	1	0									1/4	6	5	
17	17	48	48	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	152									
17	17	49	49	0.0	1/4	1/4	FiguredBass	3/4	4	1	0									1/4	6		
17	17	49	49	1.0	1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	153									
17	17	50	50	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	154									
18	18	51	51	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	155									
18	18	52	52	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	156									
18	18	51	51	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	157									
18	18	52	52	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	158									
18	18	51	51	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	159									
18	18	52	52	1.0	1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	160									
18	18	53	53	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	161									
18	18	51	51	0.0	0	0	FiguredBass	3/4	4	1	0									1/4	7	h	
18	18	51	51	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	162									
18	18	52	52	0.0	1/4	1/4	FiguredBass	3/4	4	1	0									1/4	5b		
18	18	52	52	1.0	1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	163									
18	18	53	53	0.0	1/2	1/2	FiguredBass	3/4	4	1	0									1/4	6		
18	18	53	53	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	164									
19	19	54	54	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	165									
19	19	55	55	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	166									
19	19	54	54	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	167									
19	19	55	55	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	168									
19	19	54	54	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	169									
19	19	55	55	1.0	1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	170									
19	19	56	56	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	171									
19	19	54	54	0.0	0	0	FiguredBass	3/4	4	1	0									1/4	6	5	
19	19	54	54	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	172									
19	19	55	55	0.0	1/4	1/4	FiguredBass	3/4	4	1	0									1/4	h		
19	19	55	55	1.0	1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	173									
19	19	56	56	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	174									
20	20	57	57	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	175									
20	20	58	58	1.0	1/4	1/4	Chord	3/4	1	1	1/4	1/4	1	176									
20	20	59	59	1.0	1/2	1/2	Chord	3/4	1	1	1/4	1/4	1	177									
20	20	57	57	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	178									
20	20	57	57	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	179									
20	20	58	58	1.0	1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	180									
20	20	59	59	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	181									
20	20	57	57	0.0	0	0	FiguredBass	3/4	4	1	0									1/4	b		
20	20	57	57	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	182									
20	20	58	58	0.0	1/4	1/4	FiguredBass	3/4	4	1	0									1/4	6		
20	20	58	58	1.0	1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	183									
20	20	59	59	0.0	1/2	1/2	FiguredBass	3/4	4	1	0									1/4	6\		
20	20	59	59	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	184									
21	21	60	60	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	185									
21	21	61	61	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	186									
21	21	61	61	1.0	1/4	1/4	Chord	3/4	2	1	1/4	1/4	1	187									
21	21	62	62	1.0	1/2	1/2	Chord	3/4	2	1	1/4	1/4	1	188									
21	21	60	60	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	189									
21	21	62	62	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	190									
21	21	60	60	0.0	0	0	FiguredBass	3/4	4	1	0									1/2	5		
21	21	60	60	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	191									
21	21	62	62	0.0	1/2	1/2	FiguredBass	3/4	4	1	0									1/4	6		
21	21	62	62	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	192									
22	22	63	63	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	193									
22	22	64	64	2.0	1/4	1/4	Chord	3/4	1	1	1/2	1/2	1	194									
22	22	63	63	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	195									
22	22	64	64	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	196									
22	22	63	63	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	197									
22	22	65	65	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	198									
22	22	63	63	0.0	0	0	FiguredBass	3/4	4	1	0									1/4	6		
22	22	63	63	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	199									
22	22	64	64	0.0	1/4	1/4	FiguredBass	3/4	4	1	0									1/4	5		
22	22	65	65	0.0	1/2	1/2	FiguredBass	3/4	4	1	0									1/4	6		
22	22	65	65	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	200									
23	23	66	66	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	201									
23	23	66	66	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	202									
23	23	67	67	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	203									
23	23	66	66	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	204									
23	23	67	67	1.0	1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	205									
23	23	68	68	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	206									
23	23	66	66	0.0	0	0	FiguredBass	3/4	4	1	0									1/4	6	5	
23	23	66	66	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	207									
23	23	67	67	0.0	1/4	1/4	FiguredBass	3/4	4	1	0									1/4	5		
23	23	67	67	1.0	1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	208									
23	23	68	68	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	209									
24	24	69	69	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	210									
24	24	69	69	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	211									
24	24	70	70	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	212									
24	24	69	69	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	213									
24	24	70	70	1.0	1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	214									
24	24	71	71	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	215									
24	24	69	69	0.0	0	0	FiguredBass	3/4	4	1	0									1/4	6	5	
24	24	69	69	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	216									
24	24	70	70	0.0	1/4	1/4	FiguredBass	3/4	4	1	0									1/4	6		
24	24	70	70	1.0	1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	217									
24	24	71	71	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	218									
25	25	72	72	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	219									
25	25	72	72	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	220									
25	25	73	73	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	221									
25	25	72	72	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	222									
25	25	73	73	1.0	1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	223									
25	25	74	74	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	224									
25	25	72	72	0.0	0	0	FiguredBass	3/4	4	1	0									1/4	6	5	
25	25	72	72	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	225									
25	25	73	73	0.0	1/4	1/4	FiguredBass	3/4	4	1	0									1/4	#		
25	25	73	73	1.0	1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	226									
25	25	74	74	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	227									
26	26	75	75	1.0	0	0	Chord	3/4	1	1	1/4	1/4	1	228									
26	26	75	75	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	229									
26	26	76	76	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	230									
26	26	75	75	2.0	0	0	Chord	3/4	3	1	1/2	1/2	1	231									
26	26	77	77	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	232									
26	26	75	75	0.0	0	0	FiguredBass	3/4	4	1	0									1/4	5		
26	26	75	75	2.0	0	0	Chord	3/4	4	1	1/2	1/2	1	233									
26	26	76	76	0.0	1/4	1/4	FiguredBass	3/4	4	1	0									1/4	6		
26	26	77	77	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	234									
27	27	78	78	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	235									
27	27	78	78	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	236									
27	27	79	79	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	237									
27	27	78	78	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	238									
27	27	79	79	1.0	1/4	1/4	Chord	3/4	3	1	1/4	1/4	1	239									
27	27	80	80	1.0	1/2	1/2	Chord	3/4	3	1	1/4	1/4	1	240									
27	27	78	78	0.0	0	0	FiguredBass	3/4	4	1	0									1/4	6	5	
27	27	78	78	1.0	0	0	Chord	3/4	4	1	1/4	1/4	1	241									
27	27	79	79	0.0	1/4	1/4	FiguredBass	3/4	4	1	0									1/4	6		
27	27	79	79	1.0	1/4	1/4	Chord	3/4	4	1	1/4	1/4	1	242									
27	27	80	80	0.0	1/2	1/2	FiguredBass	3/4	4	1	0									1/4	6		
27	27	80	80	1.0	1/2	1/2	Chord	3/4	4	1	1/4	1/4	1	243									
28	28	81	81	3.0	0	0	Chord	3/4	1	1	3/4	1/2	3/2	244									
28	28	81	81	1.0	0	0	Chord	3/4	2	1	1/4	1/4	1	245									
28	28	82	82	2.0	1/4	1/4	Chord	3/4	2	1	1/2	1/2	1	246									
28	28	81	81	1.0	0	0	Chord	3/4	3	1	1/4	1/4	1	247									
28	28	82	82	2.0	1/4	1/4	Chord	3/4	3	1	1/2	1/2	1	248									
